,Scores,Episode length
0,-100.0,81
1,-283.41674634969377,64
2,-193.8688782131319,52
3,-272.6618276193502,72
4,-232.22563814275946,52
5,-283.84866986544876,89
6,-311.79544913746327,62
7,-124.57103304651258,83
8,-462.32344817564166,74
9,-370.0270730733099,77
10,-356.46234330224985,64
11,-120.72543892103585,83
12,-206.9266086722356,52
13,-348.3325850406201,64
14,-277.0329316477455,61
15,-91.9415926046978,91
16,-213.7904679273027,67
17,-87.96076836185807,79
18,-112.86922763333439,70
19,-92.94921925931308,68
20,-82.972840430892,60
21,-104.61307240922113,74
22,-103.65535823288172,54
23,-88.2161033812842,52
24,-80.65440484604113,57
25,-86.89703997400596,83
26,-113.74649050446078,63
27,-26.17630793986669,58
28,-89.48119621812654,84
29,-79.4669526887102,79
30,-102.11000478472573,88
31,-99.72475105873275,88
32,-142.65440509541935,79
33,-103.07295102423345,54
34,-76.16112588192965,89
35,-160.22540426299435,84
36,-103.4985949346387,79
37,-64.32740730274838,60
38,-106.99474594709508,76
39,-106.09109227509288,63
40,-114.1421975147992,76
41,-78.96590130671797,76
42,-100.0,81
43,-74.73011729790517,62
44,-77.73755140963868,86
45,-106.03691837310112,83
46,-86.8237511752206,58
47,-65.70292698500683,69
48,-95.93529135043443,91
49,-112.06486208972518,57
50,-99.62942860953393,75
51,-119.97653699973654,65
52,-70.93781765712666,62
53,-101.63777655494243,91
54,-119.81977049859569,53
55,-91.6090556345458,75
56,-70.93625684573081,66
57,-100.38321212893993,69
58,-132.54201344818551,68
59,-69.89868812241426,70
60,-74.01821920777707,78
61,-68.73865155767635,61
62,-83.04269000956259,82
63,-92.88022412034115,56
64,-70.97742486606484,74
65,-120.59294279041927,65
66,-87.91628453605182,70
67,-117.96038610381251,64
68,-111.6764024460366,58
69,-20.80585282184336,87
70,-118.85888631028232,78
71,-88.68097819080313,61
72,-65.9372464826078,58
73,-73.85579836821756,75
74,-106.53727688184432,52
75,-99.23083093761707,58
76,-3.2258946107585587,87
77,-73.07448725298963,57
78,-103.59732218069564,80
79,-100.0,81
80,-84.79703036218089,64
81,-124.69250071585594,70
82,-128.2691412788103,60
83,-116.38180574692967,91
84,-114.13121820795209,80
85,-88.5241963538443,54
86,-70.16772327769664,55
87,-78.56573743247426,52
88,-68.48542527300444,61
89,-73.72108208696739,52
90,-96.22998310542965,61
91,-72.01217559729722,58
92,-79.7542460711874,83
93,-99.05975475343837,88
94,-84.69867772325944,74
95,-91.17994745563848,52
96,-120.56360750353326,63
