,Scores,Episode length
0,-251.3436318580226,135
1,-174.478855886507,87
2,-190.24789551402245,51
3,-365.17006390674186,64
4,-580.6497462044458,80
5,-316.69062935895306,60
6,-442.11955906271913,71
7,-352.30378043875714,75
8,-242.72610704807687,72
9,-209.79196128768302,51
10,-332.34427477432314,61
11,-114.18820411089683,83
12,-167.54988218341595,85
13,-226.24354436483733,71
14,-86.74710519624563,89
15,-99.89244486381381,60
16,-103.96638413698236,57
17,-286.0980565702813,117
18,13.119095812250464,60
19,-98.33863661221,54
20,-88.07756010322939,67
21,-143.03393370516852,71
22,-73.31740973969619,54
23,-87.21574415659347,83
24,3.130693291623942,71
25,-112.14508881189471,68
26,-115.16131728785246,58
27,-32.877036361446216,51
28,-123.09859902171684,91
29,-316.94154529119675,98
30,-100.27455210340017,58
31,-109.78959641071114,62
32,-112.32920422971986,66
33,-100.0,81
34,-82.94970312745954,53
35,-94.52499309990881,52
36,-108.38663304510925,88
37,-70.25058113712598,61
38,-91.83093885355964,82
39,-92.30417885940307,60
40,-94.84905401573502,88
41,-80.29047474402068,59
42,-128.84895117219315,73
43,-137.95814614402673,73
44,-130.698031987788,72
45,30.476116429318694,80
46,-71.84489421922416,61
47,-51.74296847918416,87
48,-87.31979948558194,82
49,-103.66450698957982,67
50,-108.82312511419843,87
51,-71.77781866870868,60
52,-93.45207503951062,63
53,-94.7858935493096,55
54,-87.31418273029317,84
55,-108.98555073112374,63
56,-83.01736336717497,67
57,-98.44769218645655,66
58,-105.51437430592816,70
59,-75.98899955715103,88
60,-86.90459988515835,60
61,-79.92333589756728,71
62,-120.8319157949494,64
63,-99.73202184099091,56
64,-17.045917739821334,71
65,-93.09101845103149,55
66,-108.30275340583188,87
67,-121.12389379656764,93
68,-90.99406988495477,52
69,-81.38541696617455,82
70,-82.98836789535139,75
71,-127.58709228458656,67
72,-117.47304633283483,63
73,-70.90797114362144,75
74,-76.09353006043881,65
75,-97.62078329185925,55
76,-77.97706536689392,90
77,-87.9427652009822,66
78,-77.69600172646736,87
79,-116.65656792343168,90
80,-120.26560397758038,64
81,-85.99721611501562,55
82,-75.99375269841784,90
83,-106.42979554761394,63
84,-102.04223102591976,76
85,-121.01951871386854,56
86,-72.54002707349352,69
87,-92.05181449210767,75
88,-69.49456969043311,60
89,-85.9177221883269,59
90,-66.03922375967969,64
91,-79.61324536466108,53
92,66.77195822022355,68
93,-92.30608277965763,82
94,-95.91319718000534,86
95,-96.49254894007859,70
96,-88.2983722286327,72
97,-76.46315059380075,52
98,-70.30334063495351,60
99,-93.16436084741298,52
100,-120.05185243397608,67
101,-107.94575223508053,58
102,-108.70526594863799,91
103,-219.09656277695774,103
104,-103.97774411658855,68
105,-112.44927408689313,60
106,-43.3503017557137,60
107,-107.74379336560958,51
108,-86.96188132248164,72
109,-100.0,81
110,-96.35181975226985,84
111,-105.927449596135,61
112,-82.19561478180256,84
113,-121.31237791544422,76
114,-91.61004541802896,58
115,-89.27618392829459,64
116,-84.71110746158126,58
117,-83.18476398032024,60
118,-94.9151758721859,68
119,-119.95882286025542,61
120,-91.32304204592751,73
121,-99.09123830265207,72
122,-83.59252330818944,91
123,-132.87347106826516,80
124,-111.28360642988486,65
125,-144.23900425045088,68
126,-77.52377530795269,54
127,-89.81582287718774,53
128,-93.58082097740859,70
129,18.40967061477707,55
130,104.57819011668204,100
131,-83.4391868265188,253
132,-43.15710296999808,102
133,-93.5898201759091,54
134,-107.98887160715404,58
135,-91.97931275636248,66
136,-102.0827425884616,53
137,-96.71496537858192,52
138,-122.41362765503197,76
139,-85.98461361019918,58
140,-77.50153446087822,74
141,-106.17197893488958,91
142,-67.87751345861895,88
143,-107.59949710289641,94
144,-116.29955472388627,65
145,-91.96950930597885,76
146,-108.32095973598231,69
147,74.33256799344713,74
148,-140.76938686245705,55
149,-72.5214332251019,74
150,-71.55476102774128,53
151,-124.47158316894493,75
152,-94.12305408743106,65
153,-87.81024997342269,56
154,-132.59788323229802,69
155,-112.66817191936099,66
156,69.75122699192724,92
157,-177.31069328237345,99
158,-100.82634163529968,71
159,-99.51737661263488,78
160,-90.09323784814927,86
161,-123.93451538729647,77
162,-102.13373906407435,75
163,-81.38596160728696,79
164,-109.90492203471663,69
165,-99.03488188582065,76
166,-110.70719969254503,57
167,-89.09163265360772,68
168,-94.98687856456681,83
169,-118.1571160305611,53
170,-108.3953030333663,58
171,-84.86477902284443,56
172,-88.38236606778395,68
173,-102.47026979894378,55
174,-98.99676269114016,59
175,-117.34862189274509,65
176,-88.9566245708819,68
177,-118.51873156501125,68
178,-36.83594677945803,74
179,-108.2138650759347,63
180,-96.64948270654222,60
181,-104.26244662082559,88
182,-94.99326214140112,56
183,-92.11046424105788,82
184,-93.92538671274914,53
185,-94.74039491794238,89
186,-121.08016433114074,57
187,-91.20921196236128,63
188,-77.90013712262078,85
189,-113.78867216256484,59
190,-108.93295617575578,73
191,-86.26341958886673,55
192,-68.66440320496213,57
193,-64.39280212392387,61
194,-106.13471280139444,55
195,-88.65971606527242,52
196,-328.2918053286569,107
197,-144.27425948223095,126
198,-147.81393914544236,145
199,-81.34814907382675,69
200,-96.30592399661505,65
201,-101.4027962857617,251
202,-106.98231747632984,82
203,-205.25767411363967,93
204,-161.17048271063595,129
205,-314.11693495452585,104
206,-306.7956673255281,143
207,-201.4396710976689,94
208,-207.18135286872314,209
209,-369.3135724134883,74
210,-211.8688082756328,92
211,-211.7924317808334,99
212,-159.20133073848442,96
213,-119.29118497556166,88
214,-104.60026253045027,86
215,-104.23833918279985,87
216,-74.61538898450203,58
217,-63.726228559376615,62
218,-55.98790062967133,59
219,-89.23309393022404,75
220,-242.01449805493593,89
221,-107.15611998682593,73
222,-74.99804875210522,92
223,-100.26672849691097,115
224,-122.44419118773935,69
225,-165.29125245881283,108
226,-179.48212818023757,137
227,-128.23315283997266,85
228,-122.86891971837949,191
229,-114.0351088025028,57
230,-92.04624351604352,86
231,-100.7168671883785,87
232,-96.42685117920996,87
233,-110.51210963397051,61
234,-92.71078595709042,82
235,-64.79666814140064,65
236,-72.31938579941524,53
237,-100.2702804240626,67
238,-106.67759883790833,77
239,-127.57600921931419,91
240,-118.80569039741789,65
241,-138.21439387160586,75
242,-68.23532104102327,55
243,-159.78331887002093,93
244,-239.83873727403932,99
245,-239.06072357939973,101
246,-382.0474661235066,69
247,-404.80345637426086,67
248,-226.49768754944006,54
249,-254.03344787714522,56
250,-185.5043925472162,90
251,-256.53677327447576,57
252,-237.4656904291968,56
253,-177.5425589240879,86
254,-207.9172719885616,50
255,-247.27250866574698,64
256,-204.2368938522112,52
257,-273.8632376438343,56
258,-306.0928113626305,59
259,-305.93402617937295,63
260,-556.497950707825,77
261,-437.91078537102914,74
262,-405.3654372666289,67
263,-248.24893692955192,58
264,-185.14403821217746,50
265,-575.6081644584698,77
266,-514.9608771536505,78
267,-485.620743550846,76
268,-323.4994674029167,63
269,-317.4179724481315,60
270,-393.2677882949717,69
271,-176.51191068020495,50
272,-100.0,81
273,-225.90581427643156,53
274,-289.90456623600994,70
275,-65.91376199638347,83
276,-266.5999888720522,57
277,-235.12935701841724,88
278,-553.7611430772298,76
279,-336.7644483092471,63
280,-190.7894147712538,50
281,-216.68683982307948,66
282,-225.4300554766529,54
283,-308.9159619609832,62
284,-290.01102951537484,71
285,-333.11792938700535,63
286,-235.53713328395892,54
287,-244.90453025126627,120
288,-519.7947089249044,79
289,-167.88489996090118,50
290,-232.04286986240518,54
291,-346.44102930132857,65
292,-180.71210845213523,51
293,-318.7712392801601,69
294,-420.4132024952499,74
295,-311.25354190168906,63
296,-245.5616551397665,55
297,-549.8804565259787,78
298,-273.9415423766778,57
299,-325.571333701143,62
300,-240.48854189745097,88
301,-333.5114519550393,64
302,-219.0310880489373,87
303,-122.79020761052351,83
304,-508.20777908624274,77
305,-464.5254087261218,71
306,-207.75228394264025,52
307,-367.8222237553053,65
308,-248.0968458501994,56
309,-235.668082399767,52
310,-258.48326654611867,56
311,-190.54107409030013,51
312,-107.67584936925621,82
313,-132.29454684523392,84
314,-80.18955447515165,138
315,-219.97820667488753,57
316,-346.475140510756,80
317,-325.39720311285566,70
318,-329.9759127827784,66
319,-398.3411138845323,69
320,-393.1492857227578,74
321,-236.69631153311707,103
322,-99.61550785194592,68
323,-63.98793134916147,71
324,-103.01103990614641,60
325,-105.00865557249699,57
326,-69.50494619579672,60
327,-85.44302339767063,76
328,-83.641318353596,73
329,-68.1951698594014,76
330,-102.63238972666636,79
331,-94.78856533752094,67
332,-122.76399623668996,71
333,-98.33054200153157,90
334,-130.21721753223937,76
335,-95.6991112147993,55
336,-113.80004851586799,66
337,-87.71510105056461,67
338,-102.10215318226642,87
339,-68.79330622721756,68
340,-95.67377597578172,52
341,-95.35833691991542,65
342,-96.82565692114841,84
343,-104.23164579638208,71
344,-86.3183718056411,70
345,-73.59091724653092,88
346,-109.97636312553368,89
347,-173.6075915903655,102
348,-110.47500446268639,82
349,-96.24318135841834,147
350,-117.94229168829702,91
351,-104.22770061227082,57
352,-77.68495005120263,76
353,-37.7741893673351,73
354,-165.7816881894919,157
355,27.80716991159025,73
356,-72.56992363620913,71
357,-101.0544497786178,70
358,-134.9353514986165,110
359,-187.1476471652008,131
360,-125.57451988584735,191
361,-104.5300055149894,54
362,-66.27774949664689,67
363,-64.11266025901384,49
364,-132.27145768519492,95
365,-33.30346301623412,70
366,-201.67210597479504,96
367,-101.79043183799237,211
368,-91.56811489086866,66
369,-117.71797190733108,67
370,-188.67484348943776,96
371,-120.52997595745566,124
372,14.848161487659084,303
373,-115.78850379372447,97
374,-98.10390315364721,76
375,-163.56458040588558,102
376,-102.12956488891459,159
377,-95.64828684761085,79
378,-58.44636638823687,74
379,-107.13103046441869,89
380,-91.70279093066492,82
381,-52.99423906225721,98
382,-147.41290857424354,92
383,-158.9194256910826,115
384,-131.2100228130471,204
385,-86.62410517493055,69
386,-49.42021545533969,62
387,-100.0,241
388,-100.0,81
389,-135.8437238326692,93
390,-187.47102142288898,119
391,-24.28447734182309,76
392,-128.57277673739645,347
393,-61.30514871681388,145
394,-221.62030679675314,182
395,-123.59105224102588,133
396,36.858866442770704,91
397,-164.86160486102517,217
398,-187.64566230788225,99
399,-111.06147888056903,149
400,-101.96293944519226,89
401,-83.6220055048294,60
402,-11.63511609499406,60
403,-68.51929717837454,159
404,-101.61996186463301,82
405,102.64249694989545,388
406,-158.65824074020003,100
407,-98.04385268197382,179
408,-369.4866253401067,104
409,-105.84986131362619,72
410,-172.76917655383812,111
411,-100.0,81
412,-150.8642523538437,77
413,-162.52577210311068,134
414,-111.41468305064832,70
415,-231.4415254176106,107
416,-142.9393680788672,72
417,-30.011725976049206,92
418,-99.05052994177954,128
419,3.2307249989439697,96
420,-103.54940350174004,96
421,-48.04145097043044,73
422,-68.02471238195076,66
423,-106.1587758480444,85
424,-125.81057642243087,92
425,-88.39210277852717,56
426,-104.81977088530499,65
427,-103.17403853685704,59
428,-92.30459744687339,59
429,-89.95989304555904,113
430,19.981187796808456,93
431,-116.03001026750339,159
432,-105.22737407063275,67
433,-52.528649225586186,130
434,-89.7420487588617,92
435,-100.0,161
436,-122.42369382660868,108
437,-148.8055372731862,196
438,-104.68348308763687,97
439,-100.0,121
440,-107.0290412484711,59
441,-71.3002085385577,65
442,-173.91354486086226,192
443,-146.26299713759357,103
444,-98.29459110985056,59
445,-79.87802067852385,67
446,-198.36880601748223,145
447,-89.14412565136841,138
448,-113.8697120560447,76
449,-77.51035357376657,122
450,-106.80067621005321,165
451,-107.24757893679003,92
452,-139.7156239367191,104
453,-39.741754437819566,129
454,-95.46169066864016,86
455,-96.32183029702588,93
456,-134.9466303322676,115
457,-116.20758604810737,129
458,-119.0564509101258,88
459,-108.49017319267566,132
460,-60.10872058848784,79
461,-106.15472804951492,91
462,-200.4932260799237,149
463,-83.69450034477609,84
464,-210.18245813264764,171
465,-66.86927166623167,92
466,-186.37985838927844,118
467,-119.99024078938362,76
468,-23.400962691456385,101
469,-113.09870362922547,120
470,-122.27222646808283,97
471,-102.64650570922237,116
472,-118.11301096996525,133
473,-51.141144501754994,131
474,-156.5754430411312,100
475,-144.41305897150508,139
476,-106.01803257792514,127
477,-78.57603798318985,128
478,-71.13163485962814,245
479,-183.53638612031682,130
480,-42.40308575523957,119
481,-194.05064718088514,186
482,-28.33417271079888,312
483,-42.37532809644881,88
484,-90.05196854350366,156
485,-112.52083112160668,104
486,-44.08246434390891,146
487,-78.29995616612429,125
488,-79.66435883323373,128
489,-200.74404253296245,116
490,-115.29476123127492,126
491,-100.6742173990381,104
492,-44.23070288212317,94
493,36.732188490983674,97
494,-128.54113789663666,147
495,-98.72990890455496,82
496,-79.09392587346616,90
497,-103.35038735706505,128
498,-88.92483404515625,88
499,-101.29936496834485,149
500,-84.8077647344729,123
501,-97.54731175553064,107
502,-75.41615317529798,102
503,-76.33643972650438,101
504,-100.0,81
505,-80.33832561194751,146
506,-100.22138381988951,99
507,-78.81106041742595,124
508,-137.91082218767542,79
509,-84.76215187571738,84
510,-100.85247554585101,122
511,-101.13605804251848,92
512,-56.048413660377776,143
513,-84.61807981922377,86
514,-88.83150225527223,128
515,-137.57552589186344,91
516,-142.4997851933511,97
517,-153.92966351802556,278
518,101.35255821714324,119
519,-76.49161967489752,77
520,-46.758472082699384,70
521,-58.82541219103394,117
522,-15.499842908960275,80
523,-87.0545092117527,105
524,-100.96423888783848,302
525,-154.7775285078576,236
526,-111.17208373462427,106
527,-105.24396728421078,97
528,-109.52512293247948,186
529,-100.33293246061835,162
530,-11.183587770919019,109
531,-43.43037116373172,489
532,-84.5208845722724,141
533,-65.32164945909658,222
534,104.49702271837047,597
535,99.97116223552302,350
536,105.96309415986842,319
537,100.00000527944891,447
538,-100.0,241
539,99.85150277992884,519
540,-99.3769433736601,253
541,-61.77924732103891,197
542,-82.20034975534496,319
543,-90.70041144264515,150
544,-99.81174435334614,384
545,-127.2238913934839,327
546,-100.2201445452776,234
547,-108.55325500364857,199
548,-99.60378306552691,289
549,-100.0,241
550,-100.80836420821262,291
551,-77.24634390769194,227
552,100.06744932614126,302
553,-47.59029948099952,95
554,-69.12988394247479,146
555,-50.19500357292009,186
556,-70.12129345074814,154
557,-115.41891931710063,199
558,-140.48481975672001,218
559,-157.18748147801293,319
560,-97.0371028105413,265
561,-128.47631122911622,154
562,-58.14361538777395,112
563,-46.134398196905465,108
564,-103.869101845412,262
565,-81.46060597325695,143
566,103.70252664238208,189
567,-105.13863058640949,166
568,-28.105593058080515,145
569,-106.44988245776499,127
570,100.35726666815431,265
571,-68.47936847056954,135
572,99.9279421671887,187
573,-82.12840428807753,189
574,100.04591738863728,223
575,-103.05451365922053,167
576,100.00002931822169,491
577,7.442277340561258,1000
578,103.43499026999935,432
579,100.52676537773712,305
580,100.32595625735894,305
581,100.59405792984903,305
582,100.01709677668654,420
583,100.00000677342288,286
584,-105.67065371001391,125
585,100.56775947577982,225
586,-96.7922145216413,137
587,-100.451498795721,202
588,-36.328354262759305,109
589,-126.00848891962025,187
590,100.01434035201876,260
591,-107.2760463640118,191
592,104.44155547854203,195
593,-62.58705319256805,131
594,100.0703607169637,307
595,100.35145792006541,305
596,-95.53858602283965,109
597,-130.65050699032687,221
598,100.0000040404129,406
599,99.8188910927865,622
600,-140.09453366739552,180
601,-113.21224214123927,115
602,-100.16965584103325,163
603,100.10310037936392,303
604,-100.39813994425535,246
605,-89.99134776421872,177
606,-63.910618348375216,195
607,100.02438298828756,219
608,-77.09778685829043,151
609,-80.18639106772721,136
610,-137.90469926214206,185
611,100.03528728617532,943
612,-61.84889824612894,188
613,-147.0121180134632,251
614,99.01527696028863,794
615,-8.433824114452236,1000
616,-113.2014877677689,155
617,99.99999780631201,291
618,-88.20411427437455,136
619,100.0000121223634,327
620,-118.40503115123808,123
621,-45.4943993981402,114
622,104.31018559755358,235
623,-78.86690223843067,149
624,100.06740087304756,470
625,100.00387866642411,978
626,100.00002233936155,330
627,100.00004372748643,329
628,-0.8045640136698458,1000
629,100.00242353124642,535
630,-135.07611630594045,155
631,100.01491755437905,258
632,100.00915593438289,218
633,99.34490084531708,548
634,98.60196601948557,559
635,102.6503629847294,549
636,100.00093613687818,297
637,103.75864112844229,232
638,-86.56739054114928,133
639,-105.63227644864614,128
640,100.10716151136087,424
641,100.0,201
642,104.49575195803803,195
643,-91.90603481036516,82
644,-45.98525992768735,100
645,100.0025162249226,217
646,100.00001037051017,168
647,103.2730640371748,230
648,99.48615857822186,257
649,100.1300129747147,227
650,-138.6574281257868,133
651,103.00479262985692,319
652,99.0195896062869,395
653,-154.13408369287913,169
654,-122.25445031681687,89
655,-253.30804651203087,109
656,-31.005527931182726,95
657,-197.97489829246683,69
658,-194.28424171370244,64
659,-66.62271749374655,96
660,-20.299123549635183,138
661,-92.18070965813531,83
662,-115.48849326647603,68
663,-78.66197532035898,88
664,-86.48515219995095,84
665,-165.00801799346533,64
666,-106.31335093984632,101
667,-56.22741190248806,69
668,-114.60308472768921,710
669,-163.60519876118528,88
670,-59.741729628886446,70
671,-114.24068602986421,163
672,-110.83826078159333,123
673,-41.761027031625794,130
674,-104.54469858684052,409
675,-83.99506423988126,182
676,-110.58640884398358,150
677,-71.66014738040911,106
678,-75.36256344296146,84
679,-109.73612883416912,123
680,-123.32892771981028,424
681,-68.67936514868104,342
682,-66.27074947499547,112
683,-80.73109808819888,82
684,99.88455093209339,446
685,-103.92953292113175,163
686,-108.92755188440204,164
687,100.00001712538547,448
688,100.0004699665269,697
689,104.59637070976969,593
690,-108.04218763994668,665
691,99.99999917642765,205
692,99.10884691765689,354
693,100.15155049884812,504
694,100.00008267401415,249
695,100.00009257047202,209
696,100.23492324438286,305
697,-58.933233027267335,159
698,-63.568369356451996,181
699,102.88236648685675,232
700,99.22404714865677,269
701,99.31202258268081,309
702,100.00000089772053,242
703,-101.57468206132877,162
704,102.62991696068582,240
705,99.9699960881021,306
706,99.96925992247881,311
707,-30.246377927808425,120
708,100.18122712146487,542
709,99.5931564055727,294
710,100.0,201
711,-99.21407380620545,163
712,100.0,481
713,100.00372075071625,217
