,Scores,Episode length
0,-100.68071747247703,63
1,-381.0527999651017,137
2,-266.2265991798324,57
3,-216.77526480120838,51
4,-233.6770794641115,87
5,-107.94976164515325,82
6,-463.23194719463777,71
7,-285.66992450707335,68
8,-581.4637233259024,80
9,-429.2346756920168,67
10,-347.80360887300037,70
11,-228.83850546269386,55
12,-278.28921949151385,60
13,-273.74751879456187,62
14,-85.75939767936154,68
15,-114.6185646181033,51
16,-83.4251689107947,73
17,-86.25503538496642,56
18,-119.84061802238296,77
19,-106.22387229013543,57
20,-123.04664508183549,94
21,-75.23398164852873,73
22,-116.63155626592908,63
23,59.43491242863931,76
24,-93.17177262309656,84
25,-88.76590864537548,83
26,-95.83149321792428,83
27,-98.65379097622397,53
28,-91.8663911213491,54
29,-94.21647945232306,82
30,-129.13133243651396,56
31,-114.07454820817378,74
32,-68.88071083942154,59
33,-95.40392516301893,74
34,-79.45802246237747,55
35,-97.92376693499028,67
36,-77.51706089883987,79
37,-90.05396941786626,54
38,-60.65773732485815,84
39,-61.33476049702256,82
40,-77.10018452733809,61
41,-73.62121572290334,66
42,45.917005123533045,78
43,-65.32585773433195,65
44,-117.69477033014653,90
45,-79.43293792594872,89
46,-75.28077026386424,53
47,-93.12694556546887,52
48,-95.3911564967315,65
49,-87.99221837550522,68
50,-80.26666863232944,56
51,-108.25437746371736,75
52,-105.09116856026213,56
53,-67.90606701871008,77
54,-72.06384024990157,59
55,-76.91183729372011,86
56,-77.13450709368661,78
57,-112.61068941551719,90
58,-73.69314925022906,71
59,-99.45926380189877,64
60,-101.31953069923196,57
61,-89.53929158976757,74
62,-38.39661561174131,93
63,-93.61842310962649,79
64,-151.98081276204954,78
65,-84.64325850365302,51
66,-78.21889622692152,85
67,-103.59593073783299,56
68,-103.74354517922777,60
69,-98.64665110289536,70
70,-65.95692048968186,67
71,-79.48744580531161,61
72,-106.4906158055293,57
73,-87.2300741837804,83
74,-85.90178207631865,59
75,-99.97389569920813,56
76,-84.06519804162491,83
77,-147.14463036594702,77
78,-95.60008903424603,83
79,-82.35041642624375,88
80,-94.09494922293416,61
81,-121.00608968170519,76
82,31.405677025373762,92
83,-123.83262587076456,90
84,-116.66735281315508,61
85,-100.06858662337584,70
86,-77.89196744498523,53
87,-88.29647639003224,83
88,-84.53009589783224,82
89,-71.54765323138506,90
90,-77.81362277306152,60
91,-103.43661811972652,51
92,-134.96628706675847,79
93,-111.30575991666953,70
94,-111.40429359524558,55
95,-94.28613911612547,61
96,-87.71875734042169,84
97,-94.71177039949922,63
98,-93.31904032546754,88
99,-87.38040378933479,56
100,-100.0,81
101,-93.29217744191885,74
102,-107.73986567434957,78
103,-131.22838655091823,73
104,-64.45807707675684,67
105,-78.47495006667594,87
106,-83.14020077211225,58
107,-72.07801404220808,52
108,-132.8527472020799,75
109,-95.03586812270015,83
110,-122.4930224671051,70
111,-87.29852068614332,84
112,-103.9077299364586,58
113,-71.16536555803026,71
114,-66.18569026351443,64
115,-78.3485708332463,72
116,-86.82450225978147,82
117,-90.38187010589607,57
118,-3.674199494909942,84
119,-91.9669885438897,79
120,-99.99235789720589,90
121,-77.29781313877888,73
122,-81.72871524997709,61
123,-81.20305138468683,78
124,-90.67682851138039,90
125,-106.09064627245687,90
126,-83.62638197656753,54
127,-77.40881305312487,80
128,-108.25633387052875,59
129,-134.54351042872793,76
130,-126.61562647067481,228
131,-100.16515264784101,59
132,-100.0,81
133,-90.92722117356129,65
134,-85.69979954640422,52
135,-81.33513569491274,74
136,-150.71407963344132,76
137,-80.00354489782976,86
138,-89.37991535243745,85
139,-74.11893036665421,53
140,-104.22833452223605,57
141,-91.73063597876745,58
