,Scores,Episode length
0,-107.95344373453058,105
1,-471.43798593648864,108
2,-205.14640701584457,88
3,-239.29819376810124,55
4,-272.827550984184,67
5,-199.81643529859576,87
6,-224.7929662348218,54
7,-321.70435442108794,62
8,-232.02337142441837,68
9,-331.44794724323015,70
10,-180.79506230739076,52
11,-253.17059716234388,56
12,-353.3758248524965,65
13,-173.5502933169372,89
14,-92.85868450157531,85
15,-190.21947140595557,65
16,-128.92890759317072,61
17,-91.8328596227289,83
18,-90.2174576712764,89
19,-105.50432750841264,63
20,-70.65787342665126,69
21,-70.6568527658649,53
22,-81.80721726357177,65
23,-109.20764203917489,79
24,-121.2914316223906,80
25,-126.02916148003166,74
26,-135.59693129917753,78
27,-99.49364374301183,56
28,-100.0,81
29,-103.15798744922375,61
30,-73.60739516908083,50
31,-95.19158729400505,65
32,-91.00935805826356,54
33,-96.98940838391007,82
34,-111.84017472673668,70
35,-96.02013761578232,64
36,-92.46028348061043,76
37,-103.19854998054922,54
38,-78.73214161427978,83
39,-100.41149206001924,65
40,-110.96623169933315,71
41,-113.30459261707247,75
42,-129.884336642827,79
43,-104.13498903382302,80
44,-107.83824007943628,69
45,-95.0622735995313,85
46,-59.62373435503474,62
47,-97.90954881968639,84
48,-107.00382873538834,58
49,-89.35412168822435,91
50,-100.30512039520829,91
51,-97.49483828345382,66
52,-103.96491501103128,51
53,-81.41242935643456,66
54,-99.20614153726956,93
55,-118.28403562771655,73
56,-74.57710884408897,52
57,-105.78033047786738,57
58,-150.35908706859834,80
59,-115.00407143334226,72
60,-76.24582517105091,71
61,-88.80182675944286,54
62,-85.1913471122534,57
63,-89.0216436598966,88
64,-121.7261959990617,55
65,-116.05838465707527,62
66,-111.62933946174229,67
67,-87.02534639642312,67
68,-105.69768971349419,79
69,-69.8821129882347,52
70,-86.46174501555808,51
71,-81.0682054028066,85
72,-77.41125136807398,87
73,-98.27805539906399,85
74,-92.98041508056136,77
75,-84.62165091865319,84
76,51.91206314841966,96
77,-95.56740653376659,60
78,-128.65712374785943,77
79,-96.05490746094281,64
80,-139.42002997545907,78
81,-66.80630610852711,72
82,-100.0,81
83,-91.37997021374053,85
84,-92.95442633218408,90
85,-53.01347902310454,72
86,-111.2276427728192,54
87,-100.0,81
88,-102.38786294322895,56
89,-76.16219864190242,70
90,-70.50916796134192,65
91,-90.70181669546645,57
92,-101.35475767050383,53
93,-109.35035568382096,65
94,-115.00395194414034,91
95,-73.88831673400014,53
96,-94.56286568574663,56
97,-88.70815131496133,60
98,-78.39061394828147,67
99,39.22857306033933,84
100,-117.24528437108779,69
101,-82.04039358800443,73
102,-103.50489050543061,52
103,-112.46353456382147,72
104,-95.61411319686076,69
105,-137.25980110889822,68
106,-69.4606507125203,67
107,-84.92031116526798,83
108,-127.1045193061683,80
109,-105.46360488441624,57
110,-104.12997809269811,52
111,-71.52086915992422,52
112,-153.43849990614336,80
113,-76.55009278158391,54
114,-92.80429726336601,65
115,-128.56740483874762,71
116,-56.14786972563576,58
117,-94.77487525892417,50
118,-120.00772992436453,60
119,-66.70881880746884,70
120,-126.25878536788173,69
121,-68.23424020771577,70
122,-110.64731740835057,92
123,-91.9722361347292,82
124,-108.61220204816027,61
125,72.37886188545482,77
126,-68.95078078488808,60
127,-69.2721356072301,55
128,-119.3678261241414,78
129,93.53626860305349,96
130,-135.41942220736013,65
131,-286.91650186565766,117
132,-119.63837163391526,101
133,-88.12671618107146,72
134,-83.40035564230104,59
135,-113.37146001304006,62
136,-95.70309254457075,85
137,-117.85580517027725,64
138,-75.52362545319173,59
139,-92.84019756802496,82
140,-107.63275441402928,63
141,-100.0,81
142,-54.33912658226194,67
143,62.91259843554923,75
144,-104.60783063319013,76
145,-87.9869444103426,70
146,-107.02805202156222,55
147,-100.30695638620014,66
148,-77.98351510597774,85
149,-101.13785476767191,65
150,-109.39212502810867,54
151,-83.80002549996416,88
152,-105.35103369759375,79
153,-94.53698053630833,57
154,-71.17102152022326,64
155,-100.40975768267765,61
156,-64.26679148510394,54
157,-124.32288053176043,75
158,-100.0,81
159,-93.61994502028637,82
160,-141.49893843803426,78
161,-102.43440252212295,53
162,-94.64192968222741,68
163,-103.22027881324539,53
164,-115.69226203866344,89
165,-104.31186627989166,90
166,-103.67223714648662,89
167,-117.7997805464027,77
168,-72.8438048093104,67
169,-104.2620177269448,80
170,-83.57507437440512,82
171,-91.70109291908963,53
172,-79.77493957435922,62
173,-128.00811614926198,71
174,-117.1649590068763,93
175,-89.101976894127,72
176,-69.15455680195404,60
177,-127.42046563436264,63
178,-115.86177302911472,61
179,-98.00879822586123,63
180,-100.44605382004838,75
181,-98.4460789854794,75
182,-101.4476269544553,56
183,-73.92173501119652,78
184,-81.68722175299806,78
185,-103.72575673375471,79
186,-120.21150870497476,80
187,-106.25110315525481,66
188,-22.62514100403797,64
189,-142.18081642310727,75
190,-78.44305783864965,52
191,-112.30963279784169,67
192,-92.55878982611074,83
193,-98.47138320190112,69
194,-137.56671094626387,80
195,-56.816201695933614,72
196,-194.94576082505506,114
197,-291.7949512623639,111
198,-118.2396231391626,85
199,-140.41752181090945,101
200,-118.6491588133824,65
201,-72.28119486375925,92
202,-128.29355786217965,94
203,-81.0390170223157,55
204,-115.81661892315984,75
205,-222.8252097675143,103
206,-192.528254300882,135
207,-146.2451364353408,88
208,-511.8144288604153,236
209,-162.37357258545234,127
210,-372.69097298807054,80
211,-238.32926553098198,135
212,-395.2552520958051,159
213,-108.53901697937765,82
214,-110.42985518180481,134
215,-108.23957325993334,90
216,-131.6722031055279,68
217,-102.64937568991195,86
218,-91.1903849131797,67
219,-58.639357585774164,76
220,-73.6555395622908,64
221,-89.90175568409963,125
222,-88.53380627548998,95
223,-62.94623570302889,163
224,-104.99538230175287,60
225,-88.03497659201973,67
226,-189.95855998295863,155
227,-110.35186689548759,123
228,-120.18427674282796,86
229,-67.85528970013891,103
230,-91.88204808837975,89
231,27.543591630233948,80
232,-96.84355929872271,69
233,-111.89663354733605,68
234,-106.37945214845774,78
235,-95.78863436772,75
236,-83.75914537185821,75
237,-72.57807366255662,55
238,-114.99814590840879,74
239,-88.96279173783796,57
240,-129.14047586181522,65
241,-107.26303354195693,85
242,-118.38639427988339,99
243,-92.22435909445835,103
244,-222.9513168314814,99
245,-194.876335537778,88
246,-279.30187438945757,69
247,-197.27670873567342,52
248,-216.90100506946965,54
249,-332.4437669565553,64
250,-279.2328866002375,57
251,-194.1244325889246,50
252,-473.75898646029725,72
253,-318.95157787312485,63
254,-394.6018227200147,67
255,-286.6942480009926,59
256,-281.00143660072644,73
257,-549.4942625450408,75
258,-213.79987639606847,62
259,-199.08793175887558,88
260,-182.01748265112212,51
261,-368.2966711154254,64
262,-237.09963728909926,89
263,-344.6333509895936,65
264,-251.22953357160142,89
265,-528.9285234374199,77
266,-214.26537748103186,54
267,-235.39053633052634,52
268,-657.5053439286859,80
269,-62.922872000262544,83
270,-309.5103109972497,57
271,-49.86595853811735,93
272,-351.44770224312896,64
273,-303.2173746690173,61
274,-201.39564345101354,51
275,-204.92522194140014,53
276,-100.0,81
277,-407.7226751005066,71
278,-109.71570764762149,82
279,-187.22652817897023,52
280,-390.03812263267423,68
281,-480.0222776919945,75
282,-143.8945747612352,86
283,-375.83583463913027,68
284,-368.0011813996605,66
285,-125.81998241234072,83
286,-202.7020452368444,52
287,-320.09374710822624,63
288,-359.4074791261867,68
289,-191.3362633851068,50
290,-240.0321451865646,88
291,-414.76704839032743,72
292,-300.65165049806023,62
293,-212.064657318507,55
294,-201.0983957483254,52
295,-100.0,81
296,-387.2842399600086,68
297,-289.83499668702075,69
298,-434.42421604915774,68
299,-260.6028161089778,55
300,-326.36528890183286,64
301,-225.32571720599879,54
302,-208.04767853357015,51
303,-283.149579631924,60
304,-293.8231596931039,60
305,-314.11447575371494,91
306,-277.875007004958,57
307,-289.03720297573824,78
308,-128.20181873946188,83
309,-323.59476304451834,62
310,-533.5469699980997,79
311,-202.44511112942791,51
312,-467.44819517673864,74
313,-275.5782074081511,59
314,-269.9542554824696,90
315,-209.85625561462138,58
316,-39.84421266960496,85
317,2.3055501911421175,83
318,28.98375091666236,83
319,-114.84927792624103,83
320,-194.17431311777477,79
321,-108.42757470044472,73
322,-77.8887139414195,65
323,-92.78419330623609,51
324,-100.07022281540156,48
325,-94.64234615264203,59
326,-91.99641210478427,63
327,-74.55552788617447,91
328,-70.35213178739178,80
329,-62.446258944461505,51
330,-144.667791208677,85
331,-91.89814509990072,82
332,-102.81154412754412,77
333,-120.1889620786628,65
334,-71.44073795055007,61
335,-141.96337382140206,79
336,-95.00823210014681,86
337,-67.83381946702883,66
338,-103.01336035179227,53
339,-89.68586323533472,56
340,-99.63414146378972,61
341,-96.06051203286484,62
342,-109.94483335377211,78
343,-83.88814699698631,72
344,-99.72374322122278,80
345,-106.38894222386963,76
346,-102.96000080404104,82
347,-53.29010383621028,68
348,-251.8681997005511,139
349,-125.64166583233688,91
350,-95.22265229598048,55
351,-103.31554274172296,56
352,-66.71619666200914,63
353,-93.60578672441903,67
354,-88.24345241155464,67
355,-113.45177061078863,126
356,-122.02118349009746,72
357,-108.35308509211501,73
358,-112.25825251836997,54
359,-61.39479899924306,57
360,-25.996538454935717,71
361,-201.33215052357383,98
362,-139.8503193502233,90
363,-61.33272250184409,320
364,-77.85818814247085,78
365,-174.55293779902004,127
366,-167.86487763164553,91
367,-88.04378764690722,264
368,-85.21753706970915,83
369,-69.45686408172253,88
370,-90.01750462913877,105
371,-161.42039180158724,91
372,-100.10346407980313,123
373,-92.53544546454492,89
374,-87.48140616493393,93
375,-97.70594304986045,87
376,-88.99743562544003,74
377,53.397590949720666,69
378,-82.545285529234,88
379,-123.63195936660645,95
380,-13.413064270228418,68
381,79.18242525538054,75
382,-93.79628506022397,85
383,-75.42510031587669,88
384,-28.241548737109696,79
385,-159.1265883831939,92
386,-25.244671907965312,236
387,-117.58713738984889,144
388,-93.56496626438485,64
389,-78.83499130158582,51
390,-188.57724964943333,95
391,-124.9714874285201,97
392,-97.1488194419105,90
393,-114.80227853244097,124
394,-119.98783444320257,128
395,-32.47347483137224,65
396,-166.12830563068744,139
397,-119.34231468011771,128
398,-121.90809439167023,129
399,-256.16384515207335,114
400,-191.30957587240204,146
401,-100.41128509572408,206
402,-80.39460799442824,90
403,-141.68590719602554,97
404,-100.0,121
405,-138.77544791506102,149
406,-101.48552264108997,82
407,-109.29014402501143,66
408,-123.95615759595296,55
409,-86.73320805710449,55
410,-192.0092509544371,109
411,-127.48222564358112,113
412,-171.6841681104906,103
413,-100.0,121
414,-26.01452286544817,110
415,-162.21774625605138,115
416,-101.24835959438883,155
417,-86.43027271845631,90
418,-100.0,121
419,-81.21562755860828,85
420,-143.11504217308948,102
421,-119.40280739088918,95
422,-162.79561746370746,78
423,-54.071690752676425,104
424,-107.86107015517581,92
425,-64.69072446930818,66
426,-100.33299792658121,90
427,-94.41019507515058,74
428,-58.553194936806264,76
429,-310.95149969740396,94
430,-117.2614184590705,178
431,-99.03231604562373,87
432,-109.5949832875583,82
433,-93.49137381898174,58
434,-22.58514298194335,77
435,-79.52190015002341,93
436,-98.64407775056162,76
437,-121.50451194829259,79
438,-129.61688075636897,70
439,-96.54963103808612,83
440,-150.3606162679097,74
441,-120.3624976849841,65
442,-98.01775358415836,64
443,-93.41402851876877,73
444,-342.77403612526996,102
445,-118.36240154633845,75
446,-15.058149408650607,228
447,-87.8694933490001,101
448,-99.99432727637878,97
449,-114.16276386568556,89
450,-120.74609756680547,127
451,-130.23457590883476,170
452,-100.84974574971965,98
453,-222.23708391327847,239
454,-91.1596105760056,85
455,-90.18165370571589,72
456,-44.060522533076664,70
457,18.85594095427281,146
458,-145.4760803472194,116
459,-117.02881330458038,134
460,-82.53574523933278,134
461,-89.55817803401985,78
462,-100.32928330639878,107
463,-83.81678598142952,67
464,-270.6405513133513,155
465,-61.81215090270969,105
466,-175.04610455779664,101
467,-86.33418326144736,145
468,-200.1119207294057,159
469,-62.42705489420587,164
470,-111.63750633206647,105
471,-100.0,81
472,-29.805798677998496,145
473,-130.2954158987402,131
474,-80.98110614328776,111
475,-58.77496288787262,176
476,-133.14309307720157,78
477,47.799910014638954,114
478,-101.27668420730753,125
479,-132.85822927212118,77
480,-85.20550200338094,165
481,-74.59690666553887,120
482,-52.58467795800689,130
483,-67.05793513564949,133
484,-97.09531248137556,91
485,-81.89790447143815,141
486,-120.1097363915851,160
487,-150.02358064543367,99
488,-126.90332985598175,131
489,-86.11892694037647,169
490,-210.64663118341338,173
491,-158.72578343474143,332
492,-118.65688061738909,99
493,-90.622382370488,114
494,-85.76500988981002,104
495,-43.27089888701066,92
496,-139.84035191288046,116
497,-160.62576833694484,116
498,-108.15663390397637,170
499,-91.29447405486573,189
500,-152.18131275805047,73
501,-87.45935599735598,96
502,-119.78485615805923,97
503,100.10748529112476,304
504,-154.17870010786345,115
505,-86.43975341675039,72
506,-139.8969721307963,143
507,-63.72658492528556,158
