,Scores,Episode length
0,-101.54627918863996,82
1,-128.69697565373917,94
2,-194.37067921565892,51
3,-245.37500940067704,55
4,-204.16019560828022,53
5,-196.70918074429852,87
6,-135.05546221392726,84
7,-357.12327054146664,65
8,-229.1436044832603,88
9,-156.8182173420273,85
10,-279.1606089178895,59
11,-354.56603905567124,63
12,-188.18659204289048,50
13,-233.50745355328158,53
14,-246.17052747151394,59
15,-102.24245768624482,87
16,-175.03455018385415,55
17,-127.85234567939779,58
18,-76.28700649555216,54
19,-67.63686793606564,56
20,-79.96226909645213,85
21,-90.33748301861019,52
22,-101.6444420110507,63
23,-111.57958542105808,58
24,-71.42646076700831,62
25,-95.35203422547517,55
26,-71.7528315317638,65
27,-116.42161164915589,72
28,-120.08811734725776,60
29,-71.2709850826117,66
30,-80.08337757828127,65
31,-13.702512856423965,56
32,-80.44155945501475,78
33,-79.16322195223157,89
34,-95.5994302617149,70
35,-99.06711844617416,79
36,-68.32034237492886,62
37,49.071849616199216,98
38,-114.76357500720098,63
39,-74.67498696724712,91
40,-99.02742983958473,78
41,-89.39695964979418,52
42,-186.5941412136093,86
43,69.52435965659473,97
44,-83.43974683833954,82
45,-91.5113349618421,90
46,-100.0,81
47,-77.86757388173223,79
48,-80.95107907202467,63
49,-119.66262441110945,59
50,-136.16927490833564,74
51,-85.09527525343802,85
52,-84.75545808060679,86
53,-77.28438888802154,86
54,-83.9647235797878,87
55,-48.21460348786246,62
56,-102.11868437009409,51
57,-77.58730084812882,87
58,-115.32668813442442,72
59,-95.68848529265972,59
60,-66.15747281879612,65
61,-109.6009594146864,71
62,-148.40323686022418,75
63,-146.6477378960762,76
64,-107.9697778256685,73
65,-25.38580321754145,75
66,-84.75365571770593,52
67,-91.87134752269591,61
68,-109.3817959313979,77
69,-96.84703530664487,74
70,-76.12119434185234,51
71,-68.34336896232,65
72,-74.50897154595091,62
73,-71.60803190894777,64
74,-100.85733656994151,59
75,-208.08078740110216,101
76,-94.90422485288701,86
77,-107.91891915870227,53
78,-98.59918625362275,86
79,-70.63344585701591,72
80,-88.05102284221101,65
81,-82.17357454676994,56
82,-95.02403442516311,58
83,-66.44029744197425,63
84,-82.6067913262861,58
85,-106.67165840902027,85
86,-78.87942260232597,56
87,-94.83969297413549,58
88,-95.22937476290338,69
89,-85.30890194784513,84
90,-98.9537271248305,53
91,-100.78703975605526,53
92,-94.39393216731094,85
93,-86.80394993687847,68
94,-134.03125363044438,74
95,-129.8972454938566,79
96,-105.14443737042481,53
97,-186.13578769166685,88
98,-97.22563491165002,53
99,-112.64865212722691,88
100,-125.32924888385037,79
101,-114.18114719267709,89
102,-91.82256009772198,59
103,-99.62567302263005,84
104,-106.5385353141906,79
105,-100.0,81
106,-96.56838041125951,57
107,-126.62021105362783,68
108,-86.41493325395504,87
109,-103.55504136456707,90
110,-78.00486338501779,60
111,-115.30152702893247,72
112,-73.11719812560048,71
113,-8.501414938634099,65
114,-94.56399841252707,78
115,-83.938598000177,60
116,-88.67148771533377,67
117,-98.86785400385548,74
118,-82.79338381923515,82
119,-103.14531801764036,53
120,-107.283139975291,78
121,-124.84474771192805,74
122,-71.2126379191678,52
123,-128.41704757398372,70
124,-69.63827159882592,59
125,-88.17740576652656,58
126,-120.04207058300932,78
127,-89.34227862113562,88
128,-78.71216272876154,57
129,-118.0373641550938,74
130,-84.86700818265254,60
131,-89.26566126366549,66
132,-53.43011711545938,294
133,-88.87580650678163,68
134,-75.30693513847993,77
135,-96.49254955228153,55
136,-69.87443901716497,55
137,-75.48902224198946,54
138,-87.40259485985428,59
139,-104.76209374466933,91
140,-95.93716328994677,71
141,-73.52576960813045,80
142,-86.93383122274986,87
143,-99.18548637423905,75
144,-93.39102304540211,87
145,-107.9328188721451,66
146,-100.74381902282414,86
147,-73.07725405886089,54
148,-117.52936943663124,75
149,-84.03776596140142,74
150,-94.74636063320958,52
151,-84.16861781570773,55
152,-115.26402447206829,91
153,-95.68542202354195,82
154,-104.40586536565016,65
155,-87.83758953933017,66
156,-106.37988494867918,59
157,-93.42862584016035,82
158,-122.2245246931331,61
159,-71.76868347367983,59
160,-100.95466709834002,72
161,-69.70528418961041,59
162,-98.41261083976798,60
163,-105.41052932973287,84
164,-93.35417745448146,52
165,-110.39170583962076,58
166,-93.05893149776344,69
167,-94.63224309937229,83
168,-118.55293885421997,56
169,-92.58248821217856,71
170,-89.27036664163123,78
171,-144.44820008024584,71
172,-96.34135001996907,66
173,-221.0811301785795,104
174,-109.35166686558068,58
175,67.34718386309032,62
176,-66.3635400166834,58
177,-93.07109379220492,53
178,-99.060435130614,77
179,-122.29218699048255,61
180,-106.68940727472378,72
181,-89.04077030844675,80
182,-77.38077436954904,52
183,-83.72264189088315,53
184,-61.36787413323725,84
185,-76.22394725882017,73
186,-85.12992788215459,52
187,-101.40928380157868,54
188,-85.20005112103962,53
189,-79.14734100719446,90
190,-134.87056644525413,67
191,-89.36118010667022,64
192,-101.67282741147929,66
193,-99.33824429468058,57
194,-82.06156559079878,59
195,-120.12860465016819,76
196,-91.31582397265203,91
197,-306.81469141686057,105
198,-219.81191396774767,226
199,-134.64498598725385,83
200,-69.44571413251498,78
201,-128.59918571843664,90
202,-86.2148798801718,56
203,-62.3612347564937,64
204,-337.6435961031042,159
205,-118.80691176380387,203
206,-100.0,81
207,-133.93218159483368,84
208,-353.6101435747993,109
209,-378.22009046061527,74
210,-207.17042618210655,98
211,-298.4142520893449,104
212,-179.6295092676864,91
213,-107.36183105676128,439
214,-99.65410548249278,64
215,-60.13983897699143,57
216,-21.748329452959354,100
217,-163.13186045119696,118
218,-130.8725920420572,95
219,-81.4259195513267,99
220,-106.94466876105402,85
221,-153.3996020781559,109
222,-143.54611737784597,96
223,-208.4014571595123,103
224,-170.9216858854375,94
225,-157.54794211056208,102
226,-129.3373535535139,74
227,-135.13697290512025,73
228,75.88570922506216,69
229,-121.15372244485718,71
230,-27.92999755564213,92
231,-100.37108137688085,80
232,-110.09941718166262,72
233,-80.37076545165147,57
234,41.0418560725318,96
235,-86.71986997559353,73
236,-94.78908312572156,60
237,-72.98412596568866,52
238,-123.16624802606285,76
239,-78.33254284927754,60
240,-115.314788767648,55
241,-91.9896638079751,71
242,-83.99190921351631,86
243,-565.3152724463296,270
244,-180.57273649492788,48
245,-296.5634828939164,59
246,-255.13279950986464,55
247,-202.69603940270352,52
248,-390.6122101116847,64
249,-223.82498834265982,54
250,-269.82293785324583,56
251,-317.31673447867087,62
252,-263.4829691930479,55
253,-526.0500461222933,76
254,-575.2599311830179,78
255,-281.54604577306816,59
256,-285.3528491563778,61
257,-190.53498837579792,87
258,-475.26967730824515,76
259,-343.0923892511838,65
260,-226.34429240407042,55
261,-211.12742688643442,51
262,-264.1019023107549,59
263,-337.91807040836443,72
264,-399.6781252374054,67
265,-213.71632257717567,53
266,-225.94791503557502,55
267,-500.7989884615041,73
268,-422.01882164113283,70
269,-344.89366934465136,78
270,-513.1464617389112,78
271,-561.6315487599403,77
272,-317.40973001009866,79
273,-434.43291449944263,70
274,-456.17570817079354,73
275,-388.7932880422659,69
276,-264.0216911424229,55
277,-277.1450990868705,70
278,-564.8327571678185,80
279,-239.8482714319528,64
280,-491.33673641454504,71
281,-112.91424118608342,83
282,-265.89457664982115,59
283,-227.10664310323716,52
284,-498.32250067821894,76
285,-252.3436850367276,55
286,-283.7879660862409,60
287,-581.3609511801974,79
288,-247.91939938942747,58
289,-275.61245215119976,59
290,-381.08386971614925,75
291,-215.8153326611395,55
292,-344.94190674391916,66
293,-260.5153890454417,54
294,-535.2337137567217,76
295,-208.09299716447816,51
296,-318.3042384030292,73
297,-125.77409223418368,83
298,-49.28174331385883,87
299,-209.51313155780036,54
300,-321.70690735200833,61
301,-64.24397855335684,87
302,-400.80940364827177,69
303,-193.91161373717233,49
304,-249.37860699110675,55
305,-313.97546455310027,79
306,-262.09090474910863,55
307,-180.39021413389176,86
308,-201.0765137399224,52
309,-398.1196959037823,69
310,-338.61259099582156,64
311,-208.36471310844172,53
312,-387.0720226129422,69
313,-235.16586136801112,61
314,-182.16503586857547,51
315,-436.0225738616814,77
316,-217.4749361153273,55
317,-315.8853780286353,70
318,-155.43648359663297,48
319,-153.98082112083708,57
320,-105.21357007853857,52
321,-129.48152650491892,70
322,-104.68712952375427,92
323,-99.19136947913358,57
324,-110.76638072152264,64
325,-96.17773836536301,60
326,-95.576684669202,83
327,-82.71063943026962,82
328,-133.6707331130076,65
329,-88.4144880754744,51
330,-85.99913438448786,66
331,-85.53805714191685,68
332,-93.81477871995588,85
333,-123.53714156785873,64
334,-130.12452445619468,75
335,-100.52789022016711,54
336,-94.24316080057682,82
337,-83.67411887343566,60
338,-80.8210011435691,87
339,-105.61078467944716,60
340,-84.82067843422956,52
341,-91.14459127327332,66
342,-110.75468738022505,72
343,-97.57162879380468,63
344,-133.7102036319884,75
345,-88.37672831183977,58
346,-74.1047896194107,79
347,-22.664799904899752,72
348,-275.3884336990027,108
349,-131.79103197382892,155
350,-102.21911462121165,63
351,-71.48373392668377,75
352,-103.46297885533795,75
353,-94.83179393302856,71
354,-145.70075492112701,107
355,-100.0,81
356,-103.2718940455689,58
357,-136.9655626589617,71
358,-93.09951662382174,91
359,-134.8029548378634,85
360,-109.81225676756212,122
361,-118.1827628292592,251
362,-57.11748462576476,68
363,-210.0964450507543,109
364,-100.0,321
365,-109.35722749891185,67
366,33.99342692998073,72
367,11.32172765589813,51
368,-55.61931094222963,53
369,-73.70945464676598,59
370,-0.2477009264404444,79
