,Scores,Episode length
0,-91.26263457111156,84
1,-300.0245844075573,105
2,-255.6805685401543,56
3,-281.89177776033375,69
4,-273.46083718309535,56
5,-220.61073517644286,53
6,-187.71106855540123,86
7,-604.0435263146331,77
8,74.40457358884632,86
9,-311.28878819393395,74
10,-386.7108983383421,69
11,-334.39768947598964,63
12,-300.5380934546671,59
13,-293.9686117221469,62
14,-92.36061142170328,60
15,-118.71756549148864,82
16,9.960496837759678,69
17,-69.21801529264434,69
18,-102.89323351123437,52
19,-98.76036386175147,61
20,-67.67206791855281,73
21,-100.0,81
22,-124.82221994270662,70
23,-92.24815162978527,90
24,-93.21513386439094,83
25,-104.15191798958122,77
26,-79.10781432812482,58
27,-109.15916794737552,56
28,-126.21862724196234,80
29,-89.94487343871134,85
30,-69.38366866616556,67
31,-74.07267972300909,53
32,-117.22931857608106,73
33,-77.87328082035611,79
34,-87.83228517908117,66
35,-75.00667748873187,75
36,-98.42546043959973,70
37,-73.43346350339914,83
38,30.342528248110682,66
39,-89.84213661062819,66
40,-87.18433030712299,58
41,-111.24234679811366,89
42,-65.12530479204449,69
43,-94.56222190345454,72
44,-113.44582322259342,71
45,-116.1177659482081,73
46,-121.50326773384782,78
47,-101.73683025116102,86
48,-92.93472120933671,82
49,-73.0561018912228,53
50,-70.13295054056039,60
51,-71.67383701247135,54
52,-92.66020877693774,89
53,-102.73320945620017,91
54,-94.65053920811614,82
55,-72.08818887322494,60
56,-90.68201927215435,86
57,-101.78929063677816,90
58,-129.070448323702,74
59,-69.43547976732711,58
60,-84.05328797337728,54
61,-105.2194702427586,75
62,-81.94824609312309,61
63,-78.07915538013802,54
64,-98.13829525482677,58
65,-97.67812875392315,84
66,-80.76525704229735,54
67,-103.48441682207806,63
68,-98.3346435522802,91
69,-100.0,81
70,-105.58977665511665,54
71,-126.2186273669522,93
72,-83.71444771126943,55
73,-112.23621385546511,91
74,-127.64850508402247,57
75,-101.1999643214184,82
76,-60.72361562772106,127
77,-93.44440363355648,58
78,-51.08756885819207,69
79,-76.14771519182156,58
80,-93.51208299473493,85
81,-101.74382739440159,88
82,-104.29229184315088,60
83,-89.5516429257537,76
84,-96.66009348149908,85
85,-101.2732745414437,65
86,-90.11960505378173,69
87,-127.87322510461007,77
88,-122.81531606220182,76
89,-91.61397377580869,55
90,-90.5959996675953,60
91,-75.66628263124173,90
92,-76.86442104265896,52
93,-111.47680482530484,60
94,-101.09231736894961,61
95,-95.05586220608166,58
96,-76.0120402895111,80
97,-128.17516943165268,76
98,-83.00404758527861,51
99,-90.73827151852691,52
100,-106.90519225994575,66
101,-98.7221253633021,83
102,-90.1103405676266,56
103,-100.0,81
104,-75.70380516262031,89
105,-89.36643562761748,60
106,13.709931410374594,63
107,-93.14851521833637,82
108,-119.57507118582015,73
109,-97.89990144474478,62
110,-71.07960917876596,78
111,-83.26619328235759,71
112,-93.56936750090003,83
113,-75.3518428393644,58
114,-71.54295655365357,55
115,-90.46758575599858,55
116,-47.51262172541948,56
117,-71.49286936247961,71
118,-75.93040968340807,58
119,-5.88432958902672,83
120,-71.97361073249678,90
121,-100.56602066418463,62
122,-130.29481768714118,75
123,-73.40256605892489,63
124,-107.97775729798332,66
125,-70.99504901480432,70
126,-113.84573362928799,59
127,-105.46345337615253,59
128,-111.74808083093478,90
129,-69.95681891233133,58
130,-231.65782327897574,149
131,-87.18585648031251,88
132,-81.29010164244923,84
133,-77.64599677531106,61
134,-158.42270808669423,78
135,-86.730785121324,67
136,-83.35856660359278,82
137,-97.616266516877,60
138,-97.16032797688928,67
139,-84.12144397176445,78
140,94.32842804697461,97
141,-100.23362886478944,51
142,-69.77306079465467,59
143,-97.99589830530087,84
144,-112.5530957166875,78
145,-74.32009901454597,59
146,-86.89166397213864,87
147,-117.79367113154953,73
148,-93.7132246598502,83
149,-160.9329197715416,74
150,-78.6418190849139,53
151,-72.43301220523074,56
152,-86.3573196674777,57
153,-96.76877308695396,83
154,-96.81831035111733,79
155,-130.9393461792173,67
156,-51.224063305432225,60
157,-130.02801042291858,70
158,-76.45286518518,91
159,-109.32420550889157,76
160,-83.40369894756512,82
161,-127.87882462988682,58
162,-100.0,81
163,-99.97794028243646,49
164,-97.82911299731506,71
165,-93.04775459191598,88
166,-97.24024704819644,80
167,-100.82137420951972,89
168,-54.54349975755102,54
169,-117.97335754223036,77
170,-117.84931824944351,93
171,-71.57783852494785,55
172,-113.14314797769467,53
173,-79.29742553275753,53
174,-100.204312211205,51
175,-95.81314053089648,83
176,-103.58643444705183,89
177,-94.45946690512605,84
178,-100.24397111029319,54
179,-85.4332478957065,67
180,-116.97531739663629,69
181,-99.92704527946077,63
182,-96.25561347692098,78
183,-68.06383471655141,52
184,-106.99119143736436,59
185,-93.23895122229774,61
186,-80.29918767771352,68
187,-80.38018384231208,59
188,-89.76186154043864,53
189,-85.1721264490989,87
190,-86.99064584496023,94
191,-115.69368913872393,53
192,-59.577196272858345,87
193,-84.27320726725063,85
194,-239.4374010640193,106
195,-290.68710098623035,113
196,-231.93972212960935,116
197,-120.47489432933601,88
198,-97.14903646114107,83
199,15.075668680206803,103
200,-91.72534394270932,177
201,-135.89260565707073,244
202,-690.4237735102771,353
203,-314.7093481396308,115
204,-158.36612458289378,88
205,-231.65903605833066,98
206,-129.6212076062746,85
207,-131.38859743669968,86
208,-220.29543216600212,95
209,-136.44758040838204,91
210,-78.2838572900859,88
211,-98.89362188075545,62
212,-66.64704939180073,55
213,-109.91609733898062,71
214,-90.86932886165125,85
215,-120.36079855629256,72
216,-86.73339088136547,88
217,-108.25946389084548,123
218,-93.63693944159033,99
219,-102.74189708122404,87
220,-78.0300348472057,102
221,-178.24554411768256,104
222,-220.5628055732728,196
223,-133.17713105015613,90
224,-104.00329337324683,86
225,-125.0726277037781,80
226,-135.59344993293502,71
227,-54.23949633156565,70
228,-97.04406670192225,63
229,-93.46980987338941,82
230,-100.2415915545026,75
231,-120.78761944332251,79
232,-77.76841131355674,75
233,-385.2959874409694,101
234,-76.57533068337389,71
235,-97.770638369404,84
236,-92.07613487902373,83
237,-107.22501666288396,91
238,-96.9130871097485,88
239,-237.86313559880068,136
240,-312.49528557939584,73
241,-292.3870366085447,70
242,-289.1215135975194,60
243,-218.13203172687327,55
244,-464.03517866961795,71
245,-221.53980085738976,53
246,-339.3712344536231,64
247,-392.3105721257074,68
248,-186.50189448243077,50
249,-222.46119684474445,85
250,-316.1411072339242,62
251,-295.3081676432747,59
252,-474.08632832321075,73
253,-249.0684629361112,54
254,-178.16448584685207,88
255,-336.64515103654,73
256,-306.5245469865351,60
257,-288.0116649477112,66
258,-299.8566619116893,62
259,-169.57234336940905,85
260,-109.42772950549264,82
261,-315.35181149369583,62
262,-238.33679568382695,54
263,-239.6404142845282,63
264,-518.0901100132858,77
265,-544.3090298106097,76
266,-311.755711522215,61
267,-208.32280802655964,53
268,-258.1610016350786,57
269,-350.7516896698568,66
270,-359.8054882914455,63
271,-243.39840081196144,56
272,-395.6193602054344,71
273,-264.2597776285243,58
274,-433.8411556844977,72
275,-122.46075152157852,83
276,-195.94063608930304,52
277,-438.56130097056257,68
278,-283.7699542956325,59
279,-375.3559677990638,66
280,-388.0990218673756,68
281,-261.56390109860354,58
282,-248.16930468776673,57
283,-133.09303994618736,86
284,-143.22328607316,85
285,-342.57658732424323,68
286,-326.9302178128073,64
287,-323.1006206260563,76
288,-246.1432558297881,56
289,-495.3473959777427,79
290,-501.2106625681334,78
291,-494.09630698142445,76
292,-571.024805756715,79
293,-446.4503885214121,73
294,-419.1542318150149,95
295,-309.780790399193,59
296,-329.4734332778253,60
297,-348.0284977024402,63
298,-62.51216673890477,82
299,-463.11387002709955,75
300,-235.13764892865976,87
301,-125.34477697355698,83
302,-192.60791472286598,51
303,-324.27630935194986,63
