,Scores,Episode length
0,-255.7550351122215,148
1,-323.50646678845055,59
2,-100.0,81
3,-200.00865963329676,51
4,-61.56382119309997,136
5,-491.0723363024675,76
6,-580.8726542281239,77
7,-236.86574785896426,54
8,-317.38399951031295,61
9,-274.69617698045136,77
10,-295.9586829774069,60
11,-568.1972958173293,80
12,-163.0089206548678,87
13,-127.26489251790173,62
14,-134.3831833777039,65
15,-117.99747598748351,70
16,-100.0,81
17,-81.95953540970677,90
18,-111.91520764953009,76
19,-79.92629895392244,75
20,-145.92853095732232,80
21,-98.77632336708075,93
22,-74.65650679581915,77
23,-112.34308490699698,79
24,-91.47032999547667,52
25,-90.55624561745555,53
26,-68.46808706505192,59
27,-72.32164349049012,77
28,-98.3255717969223,66
29,-77.1332914701012,87
30,-121.70793198442601,93
31,-94.36263632027615,91
32,-132.33006073689722,75
33,-69.14604938320042,56
34,-111.74065862091516,65
35,-74.96086061332682,75
36,-87.7072981628639,61
37,-77.88679037414732,78
38,-71.97623195118226,66
39,-94.38884142608742,59
40,-92.33066644391215,76
41,-74.14220491481257,73
42,-99.28982468900867,66
43,-98.31421908341173,62
44,-92.40759144191489,71
45,-97.53832835406587,88
46,-107.46646278776484,68
47,-105.45639506603462,66
48,-92.03869424346615,68
49,-89.48543959268994,83
50,-94.97038900816827,67
51,-103.45041938725313,51
52,-91.59029086246716,52
53,-106.58025981057136,59
54,-69.00377820529795,63
55,-92.51058394675624,83
56,-75.49708885781246,76
57,-80.54413838416724,57
58,-103.38723001149884,82
59,-106.12965491675908,74
60,-77.2378166504684,68
61,-121.39934067227239,78
62,-68.29737076401642,55
63,-120.40631575771857,75
64,-100.0,81
65,-84.2307470383661,58
66,-76.20851946410312,57
67,-79.41273222659109,78
68,-100.0,81
69,-96.34765046414958,85
70,-93.58212512846606,68
71,-76.1231084547857,65
72,-94.6734095591203,53
73,-68.9143027969998,60
74,-4.19677186700261,63
75,-102.12219738210183,55
76,-83.08122212281981,74
77,-105.61253059631503,57
78,-74.79301576335504,56
79,-120.24760711758796,63
80,-98.98693185329122,87
81,-80.34215941352721,61
82,-106.64489448959415,58
83,-105.45833980417854,53
84,-69.76679301068233,76
85,-108.30122515971308,53
86,-81.5948093191887,58
87,-85.17893732077823,82
88,-90.83998616652732,68
89,-97.96173331973438,50
90,-69.39204171832029,72
91,-110.15795533907624,56
92,-101.63483851241259,82
93,-74.74725788749402,53
94,-209.75881676277714,80
95,-70.30653679457228,72
96,-87.10121040036799,65
97,-88.00145443171021,61
98,-124.32650621064968,74
99,-79.50865663924753,89
100,-93.62476794313301,74
101,-92.47098891424241,88
102,-86.33936474997944,56
103,-82.8764287919318,74
104,-94.36336025078361,70
105,-98.31267054795381,76
106,-125.01621331444139,66
107,-78.07130851679082,70
108,-78.74532412439359,71
109,-118.73892051294811,73
110,-80.6950817590299,82
111,-89.80874764130766,93
112,-98.11722223569814,83
113,-88.16543691854162,51
114,-130.86045979637856,65
115,-113.40896926602795,61
