,Scores,Episode length
0,-78.02211439465746,70
1,-289.248506772007,80
2,-127.51149971294737,84
3,-378.44392202596725,67
4,-288.5782538050339,67
5,-340.8537589237312,64
6,-211.27423624690732,53
7,-231.1215472030109,54
8,-273.7441954184901,58
9,-323.20619989471095,63
10,-262.099441862561,57
11,-202.6955606205201,52
12,-279.13153868314765,71
13,-280.24941546624984,59
14,-481.4581002867187,74
15,-280.76385901673075,60
16,-86.06214052946135,82
17,-114.27126444465284,88
18,-88.52015516557404,54
19,-158.20152789889244,91
20,-96.14337243158585,60
21,-74.11465355180417,61
22,-92.47158049923436,80
23,-92.1490951651727,76
24,-101.98813490620483,86
25,-90.12551379318015,59
26,-72.24630898316278,52
27,-108.85894482213871,85
28,-95.08983429035106,88
29,-123.74277654657905,69
30,-88.51259450939364,59
31,-89.38073968757439,65
32,-98.1596162910466,68
33,-101.6003339207515,86
34,-106.75578760852363,76
35,-87.33108693441886,56
36,-87.31198640685517,59
37,-85.99243351294518,58
38,-119.38005984056332,63
39,-85.3643391226949,51
40,-97.79108218784984,63
41,-113.33849509914347,65
42,-98.9559757558356,85
43,-87.60838903986479,89
44,-95.24507216768436,74
45,-22.296218534532187,54
46,-112.61006669898694,55
47,-100.0,81
48,-110.46812050682254,58
49,-100.0,81
50,-115.22854583186256,89
51,-82.34645990618412,83
52,-80.47117605194612,74
53,-90.1250388249021,71
54,-55.36211364963657,57
55,-64.65725867390029,60
56,-94.7532853950253,83
57,-118.48558357041617,77
58,-69.13299710470619,60
59,-78.28431544404773,55
60,-168.64057981977555,79
61,-88.73674835363917,72
62,-113.41221097841594,67
63,-87.2375910831324,52
64,-99.76709082421851,54
65,-97.59446177457914,88
66,-67.59722409625746,54
67,1.7868919767909404,71
68,-96.9774831046517,66
69,-115.95945732819979,59
70,-139.12279433665037,75
71,-100.0,81
72,-97.9003628513637,79
73,-116.49826683255742,63
74,-142.08742756173373,79
75,-67.86492005534333,76
76,11.769794373676234,69
77,-88.59354531585569,83
78,-80.74645179889251,53
79,-139.29144167648917,67
80,-116.34021064018754,74
81,-87.79257832433663,55
82,-72.81352620107555,56
83,-142.36865043781938,76
84,-2.6085159154105213,70
85,44.371645439725,75
86,-102.91651268970114,57
87,-99.7702077717737,69
88,-119.20496160709138,74
89,-111.41190246728172,66
90,-119.71117066558634,67
91,-89.54146034891474,59
92,-135.62529276537424,57
93,-120.49069170433143,64
94,-100.9718038677112,55
95,-81.58970107413754,54
96,-67.46006559491303,74
97,-106.9055185369132,57
98,-119.81609232738134,67
99,-122.57739518227106,60
100,-92.88806944213013,62
101,-118.00564853369963,72
102,-88.77416498088292,77
103,-54.97965322372801,85
104,-87.80924100209128,69
105,-89.38149967050754,72
106,-103.04320577592057,70
107,-101.78204398036155,57
108,-105.06321988337396,54
109,-71.78107521335761,59
110,-88.3904133454607,67
111,-88.39988752509635,51
112,-98.96138289991993,67
113,-71.72025876216452,67
114,-106.19846562039825,61
115,-114.08987585369579,60
116,-28.447230323423526,73
117,-69.16421238068739,53
118,-71.8582338157133,53
119,-94.67503247143446,65
120,-76.35759127176681,63
121,-122.25158390718258,71
122,-65.282309352309,60
123,-105.32850673658112,51
124,-91.66807465480395,80
125,-98.57782302696177,77
126,-107.18743796292213,74
127,-72.00896118842329,54
128,-106.61345006577304,92
129,-101.04406592784312,85
130,-105.76212113552458,72
131,-111.87267657765705,62
132,-95.12117691038947,88
133,-66.08076803711938,75
134,-100.0,81
135,-148.15572593411912,86
136,-112.85234538974828,86
137,-103.54118410301851,92
138,-111.93584601261395,77
139,-94.28479174424928,54
140,-114.18610144951674,78
141,-73.20583653846629,56
142,-95.59505282849321,75
143,-57.51492695215367,88
144,-71.42985858393467,56
145,-31.04808116676756,59
146,-68.29652612401497,66
147,-68.8948486397889,64
148,-140.75660304495005,79
149,-103.75430718754583,53
150,-68.15778085830755,54
151,-76.12141247868286,55
152,-104.83125820908623,71
153,-109.6824324955009,61
154,-81.47520096577142,54
155,-73.42604805406543,59
156,-77.67114784307859,54
157,-98.08165379521552,84
158,-58.73933322983794,83
159,-91.15866561956005,64
160,-104.63307761146521,62
161,-94.74146486836582,63
162,-114.61426772330077,61
163,-93.9069056671915,83
164,-81.3669543658286,83
165,-88.59728939010625,84
166,-69.0033751642498,79
167,-119.12519165944204,77
168,-104.97718849320631,53
169,-98.28896925433384,63
170,-74.50028895839964,63
171,26.08491798187103,60
172,-316.2404015831414,97
173,-100.14982490750293,57
174,-81.91533063503309,61
175,30.338009861081247,67
176,-98.52303571319811,61
177,-96.40883142122073,57
178,-102.75303854187476,67
179,-92.56096908943653,82
180,-91.3874179368122,50
181,-73.22128326881744,57
182,-90.58197878706085,89
183,-98.43898690361448,79
184,-123.821027697636,56
185,-83.61614668621672,53
186,-99.38786292443484,54
187,-106.54956400202406,69
188,-100.42681020520067,55
189,-75.79024744978784,50
190,-127.83614907146602,60
191,-111.6945440531444,63
192,-100.08178457371378,86
193,-80.80119885530371,87
194,-114.76156616164022,72
195,-79.08213430245226,85
196,-73.25458127416084,52
197,-85.37599182650385,78
198,-105.48130290605914,68
199,59.614762807252475,69
200,-61.02277597275361,67
201,-105.97109728673865,54
202,-89.37436506427395,59
203,-135.9557066561866,77
204,-347.1229677453523,112
205,-405.28123191212467,199
206,-123.16681479142721,137
207,-143.51794105118339,96
208,-150.48311591557774,95
209,-101.2715391731231,62
210,-74.42008094461403,88
211,-128.84289241113657,125
212,-228.5069921616537,97
213,-295.7854293183823,80
214,-167.56564151217788,89
215,-271.910436590878,100
216,-202.48532559696915,92
217,-268.67016213019787,100
218,-401.9529569159473,72
219,-335.3999225310872,73
220,-208.61985508866098,95
221,-231.3903092046487,100
222,-418.47979372348493,75
223,-201.5378601635827,160
224,-73.36073500179046,72
225,-61.98037456720886,74
226,-103.134850906431,58
227,-74.31629858332124,65
228,61.561298498846725,77
229,-48.92552315762619,103
230,-55.517781468920674,70
231,-60.45514535478445,137
232,-128.1689794663332,124
233,-96.50478301380815,82
234,-82.59199089657379,61
235,-129.01685404793983,77
236,-91.6002659497246,83
237,-107.13939010430265,162
238,-104.82372156699216,192
239,-114.71914297188513,57
240,-101.82044061375711,68
241,-87.65602277935292,94
242,-65.25678110117678,71
243,-98.73574568878195,92
244,-98.46088163920669,57
245,-135.66435245932783,69
246,-90.55788931180837,64
247,-99.46905233040201,56
248,-67.20223981854245,92
249,-111.74942367004175,73
250,-24.86936798445811,55
251,-85.97031961585269,84
252,-68.70255184340604,103
253,-301.9533178245375,111
254,-165.22715336177666,108
255,-274.2888936645022,68
256,-100.0,81
257,-343.5949628801043,75
258,-207.8030680533663,52
259,-227.40126379464203,53
260,-472.26070811813236,75
261,-172.57197130269583,85
262,-550.3533166284235,79
263,-311.86663543641623,59
264,-263.3384113048568,55
265,-307.07580735651237,58
266,-238.02182327053734,55
267,-258.30531888702546,89
268,-303.0751255318399,79
269,-146.12852743918063,84
270,-297.61297965530684,61
271,-346.5043581433911,65
272,-254.85794076828898,54
273,-219.80037274732467,53
274,-378.53599141884604,74
275,-296.3608564875522,60
276,-219.8268639461504,52
277,-325.1753865604669,66
278,-235.59187080007624,90
279,-268.1742630617347,59
280,-302.7554198624486,62
281,-194.59854702056126,51
282,-359.53039561344247,66
283,-92.52649239042807,85
284,-396.5061127776711,68
285,-147.54321956848483,86
286,-351.71337671592045,68
287,-255.52341817337808,57
288,-198.1656829094523,52
289,-272.48049112173976,59
290,-289.5502881027443,61
291,-436.8200177749204,73
292,-276.96918360431164,89
293,-357.2504682346099,66
294,-532.0679063832129,77
295,-110.24805935009536,82
296,-222.99738477916696,53
297,-299.8356600709888,75
298,-285.5011236788382,67
299,-470.5686452057374,74
300,-183.12261563026925,86
301,-228.72122891942664,56
302,-333.91318081502186,61
303,-197.29728401736128,87
304,-537.4979386377547,80
305,-305.1185321627422,61
306,-104.79534419373792,84
307,-260.2598148877172,71
308,-297.02037291012823,61
309,-472.4263837242662,74
310,-202.7109755997356,51
311,-254.95543412721054,56
312,-566.4943290749221,78
313,-485.037889139046,76
314,-334.62310838275744,76
315,-294.4092581766907,61
316,-327.8741454418023,60
317,-275.3816306941129,55
318,-382.67976786443427,67
319,-360.0124153328882,66
320,-348.19988543122486,69
321,-214.86454606192177,51
322,-252.1006873943935,57
323,-208.65517162844435,52
324,-40.871638428613096,87
325,-369.18494299744185,73
326,-280.1111270857084,64
327,-196.51115015433342,89
328,-260.24939980018246,97
329,-107.97482758440475,60
330,-223.5013928749841,102
331,-30.01706903398906,59
332,-145.34928263418368,75
333,-125.41560908767053,72
334,-77.15289371765377,52
335,-88.61790289238039,59
336,-93.77788176501332,82
337,-84.97707920349634,57
338,-97.43025107876605,89
339,-66.36780048896566,62
340,-105.85347442774119,72
341,-111.87104050892444,60
342,-152.42049574127145,73
343,-5.321556382506287,66
344,-88.63649247722347,59
345,-100.16035182842555,75
346,-116.11775759673101,68
347,-97.74074165076163,57
348,-83.4033589307476,89
349,-112.81896714883408,65
