,Scores,Loss,Episode length
179,-124.0111089197115,9697.346889972687,109
180,-146.54300230951472,10466.949702262878,111
181,-282.11705297675235,8882.335263252258,100
182,-137.1253405859033,10067.25730085373,116
183,-268.46727437255,12146.920515537262,133
184,-120.64896403989835,6340.902150154114,112
185,-338.8726439557693,11748.883577346802,141
186,-108.2346180203566,4507.368064880371,73
187,-196.3509053045821,6473.076953887939,92
188,-150.64729229746615,10744.472375869751,98
189,-192.77706502106844,8544.673331260681,111
190,-342.95905582492685,6100.25109577179,89
191,-136.14653285085757,6041.030607223511,60
192,-385.4706586744116,9868.37042427063,90
193,-75.01769993056293,7182.676939964294,92
194,-100.50034059326211,5864.925293445587,62
195,-63.973038920317975,6767.094120502472,131
196,-111.03024261031906,5471.019515037537,72
197,-170.29268131200143,7886.5038323402405,117
198,-36.876023278441465,6771.817203998566,108
199,-94.42932094067746,10894.111622333527,141
200,-149.43922937490294,6047.663683891296,116
201,-70.37334320671468,7765.0623388290405,101
202,-338.1496257536835,7157.022363424301,128
203,-278.3270776260399,13311.466231584549,113
204,-84.60701002401244,6778.262741088867,70
205,-509.26580711528106,9674.223039627075,112
206,-175.29685858940184,12479.111413002014,148
207,-102.65178003633015,4374.650810241699,66
208,-105.92147203679905,6840.1731967926025,104
209,-85.70371731806694,1774.362977027893,71
210,-204.5141998671858,6470.763027667999,117
211,-113.49333257735888,6413.613548755646,83
212,-107.9119064080275,7518.08166217804,104
213,-207.27826129294556,4311.093129634857,106
214,-93.3883790004737,5827.473487377167,81
215,-92.51225867417175,5884.737474441528,129
216,-282.06376099549686,7026.743571281433,106
217,-199.79348714023536,11551.274583816528,121
218,-67.86880808860947,4707.83952999115,75
219,-336.4338878663872,5008.995089054108,88
220,-1.4208731792602407,3403.339042663574,86
221,-122.56136935161082,7223.018318653107,89
222,-150.5261354197631,5442.716794967651,82
223,-173.6998168667988,7275.475375175476,108
224,-264.08123456098264,11070.873963356018,162
225,-122.63081692787114,6271.641725540161,106
226,-341.7828938251977,10111.121172904968,128
227,-95.08304634181182,8379.020233154297,95
228,-355.09402094190864,6942.443893432617,122
229,-146.03101463854506,6387.598655700684,79
230,-59.50018312594007,8026.470808506012,147
231,-60.240823983384985,3761.2293338775635,103
232,-155.98138607672752,7015.764896392822,78
233,-207.39070167529707,4958.5889139175415,70
234,-464.4546979676446,7192.18651676178,109
235,-276.1600697180023,15517.988959312439,227
236,-411.18133990881444,5835.782748222351,106
237,-187.40207194378794,7092.543310403824,87
238,-172.38772963506827,4968.79864192009,76
239,-100.45478396538577,8033.79626083374,83
240,-294.8326439229942,4884.233158111572,104
241,-52.84768820260349,12927.303842544556,206
242,-78.98785780198979,5171.115951061249,81
243,-114.70712600563995,5309.208366394043,75
244,-66.11741428290925,6342.83552646637,98
245,-289.1903521882057,7056.373965263367,101
246,-321.3261441278356,8264.883666992188,105
247,-90.06159255638138,7221.798829078674,144
248,-113.80140237109772,5039.606005907059,95
249,-142.42747782586463,6424.284118890762,72
250,-200.6626827580599,10033.569616794586,149
251,-220.34981752489892,7047.735251188278,135
252,-212.48923291318238,15293.722353696823,190
253,-282.28454459643547,8293.77340221405,135
254,-71.53261106627058,5011.882853507996,80
255,-132.41693862778982,6517.28812122345,99
256,-517.379178698284,9182.077247619629,171
257,-124.92335083566734,3669.56498336792,79
258,-112.98508824576695,3303.2730972766876,82
259,-84.19129088518667,6723.035094022751,132
260,-76.55381613637202,6513.49035525322,114
261,-137.69199395244647,8090.918807268143,89
262,-64.75587503512763,4220.970299720764,69
263,-315.53181940592015,11940.364822387695,137
264,-181.41398038581622,4179.019179821014,85
265,-233.63724698703012,8715.00343465805,126
266,-372.73377643289837,4043.16428565979,109
267,-305.36016620281276,4354.69859790802,77
268,-318.2596591442775,6143.450040817261,111
269,-148.79841128584636,5343.305514335632,80
270,-139.63388631143573,4923.198508739471,83
271,-100.1277599794134,2488.086799621582,86
272,-123.00980050459108,6832.3804540634155,130
273,-106.12420175125871,2764.9028277397156,78
274,-62.153334454600575,4120.559199333191,90
275,-237.3547786689639,1747.2378735542297,79
276,-64.15086091280642,3082.3187198638916,67
277,-65.94917075694931,6643.314911365509,110
278,-267.949817552824,4523.438187479973,100
279,-226.19496581997936,4593.7682710886,128
280,-98.36637006809129,3275.827937602997,66
281,-428.77318221111375,6859.401529312134,98
282,-375.9366309138273,3610.776749610901,93
283,-114.0874087101202,7644.5145173072815,160
284,-227.71622408314647,7158.45613861084,118
285,-356.17036149206444,5968.110517978668,98
286,-220.970969186581,3821.269877910614,84
287,-183.98153051441722,6628.461746931076,113
288,-394.81582415106726,5294.896117448807,107
289,-107.09713417268777,4419.265358924866,70
290,-11.276739577877251,7749.4644947052,174
291,-221.74819026745755,5380.160142421722,79
292,-297.0658976683062,5917.018939971924,102
293,-172.35597267291945,5926.752764701843,111
294,-66.3053111436594,4954.297307252884,101
295,-145.15995222690566,2809.624767065048,62
296,-134.18138280159172,6898.895857334137,142
297,-123.68575132685848,4737.774392127991,96
298,-152.6265118306663,2936.4853587150574,83
299,-411.53445276298646,7086.285359382629,134
300,-270.4495900447564,5007.694040298462,94
301,-77.4930647491708,2131.6243648529053,74
302,-226.05915676991,4776.856285095215,86
303,-458.9085054936435,7864.156100273132,105
304,-209.2624074531175,4935.2305908203125,139
305,-98.47093424439947,4264.743785858154,99
306,-234.52908970715436,4039.6937737464905,94
307,-302.91705873816034,2718.1886982917786,66
308,-124.13235500462858,4612.221938610077,85
309,-325.01282968729754,5999.54990196228,117
310,-428.52135575848996,5091.90273475647,115
311,-285.4800778828586,6186.442774772644,96
312,-225.04642325171986,3071.5899381637573,81
313,-352.0184353246483,4974.7073130607605,104
314,-224.21666270559874,5940.891146659851,111
315,-50.18755498033519,2128.651384115219,75
316,-65.22870850028963,4532.850625276566,91
317,-266.7464326043223,6430.716995596886,123
318,-56.74500733274626,3452.5351754426956,94
319,-183.7716506313942,5091.730576038361,138
320,-208.01004805885762,4859.465052127838,101
321,-81.84974166971813,3215.0816745758057,91
322,-46.344950948609196,2294.12402009964,84
323,-286.1439647948389,7062.645840644836,133
324,-220.57539406094696,4968.127205848694,104
325,-117.37288720981792,5052.605405807495,111
326,-147.05244869054428,4032.0939321517944,118
327,-201.07051112397426,2853.6154832839966,71
328,-90.74703919294267,2894.961272239685,82
329,-165.64329803061514,4915.176461696625,130
330,-320.21951745401395,5553.134180545807,105
331,-154.13162662643688,8242.586382389069,171
332,-325.8557371555181,3703.709783554077,98
333,-57.832545005197225,1747.6818571090698,78
334,-131.7292049214892,4671.283860206604,95
335,-266.81866962128163,4154.019734382629,102
336,-97.42617815803078,3303.9468574523926,93
337,-228.7357298522009,3623.8900265693665,100
338,-212.47718886978222,5958.321137428284,113
339,-201.5478024472802,4946.999588012695,104
340,-367.2519351724847,7425.6953411102295,172
341,-204.91908984991,3457.9508652687073,91
342,-162.89495145377072,1545.103681087494,71
343,-38.70676925564055,2095.9852957725525,81
344,-71.2496317290722,1864.243893146515,86
345,-247.4629576506647,3973.0811805725098,121
346,-288.9183576499328,5137.295092582703,115
347,-305.61568262563617,5168.979771614075,106
348,-218.92010234822132,4594.977201461792,89
349,-172.17009514052396,2549.2923250198364,83
350,-166.02580541727673,5489.993498325348,137
351,-374.7039763493896,4635.073471069336,115
352,-81.51421452285501,7505.966962814331,156
353,-142.6613063335492,5689.901321411133,139
354,-159.22328125648562,3411.9054441452026,84
355,-203.34798900845024,2476.736660003662,76
356,-251.04127383941034,6666.6045207977295,141
357,-92.23263757063003,3666.3803119659424,63
358,15.318396660931569,1502.9666152000427,65
359,-102.76034807453603,6442.562873959541,151
360,-329.2713597846446,5684.752264380455,138
361,-226.91944211608728,2655.5961842536926,69
362,-266.5248075561002,6915.934289455414,107
363,-127.66667980998,5733.889657974243,127
364,-27.818916938689526,6612.248005628586,127
365,-97.33737544001742,4073.5138466358185,106
366,-158.96940210360648,4319.699664115906,103
367,-92.22809922551174,5122.429446220398,110
368,-71.65895639672597,1824.75071144104,78
369,-211.26512830951867,2486.4743309020996,79
370,-40.22311579769894,3863.5268454551697,82
371,-328.0206985215376,5161.734924793243,124
372,-230.62700026483503,4085.772099018097,126
373,-111.51954888325291,8441.318356513977,157
374,-148.360995044485,3125.0276741981506,100
375,-36.190444650649354,5446.111872673035,94
376,-133.84081585548932,2941.672071456909,70
377,-169.59286192575644,5353.9891357421875,118
378,-291.4463519005119,4226.785001754761,102
379,-31.696269095113095,3176.3301963806152,79
380,-200.5902269651376,3419.054497718811,105
381,-168.8959376725831,7463.3964767456055,161
