,Scores,Loss,Episode length
0,-112.27726222418012,0.0,56
1,-124.05503017606296,7021.878324508667,73
2,-452.2852895889915,9441.146838188171,59
3,-177.63763162639418,10565.687232971191,63
4,-375.28685966264607,10469.786399841309,69
5,-554.2325137198658,13204.333381652832,85
6,-426.30893182417424,6919.022445678711,78
7,-184.70767594066683,9537.301216125488,60
8,-449.9916211385437,10968.172441482544,75
9,-407.3947392963201,11919.963735580444,88
10,-2317.6596547892864,44785.79172515869,255
11,-132.1513211925974,22701.32512664795,119
12,-141.22104626278008,9764.635318756104,69
13,-95.88574382770354,15469.957473754883,86
14,-69.9406539589406,9372.249032974243,82
15,-120.47036214619465,12615.593837738037,82
16,-160.8347516160912,6075.418745040894,72
17,-66.33922870008033,5927.309659957886,54
18,-92.9965038579743,10367.637075424194,91
19,-146.51405775852416,6611.699010848999,72
20,-146.90710297843845,7791.6767501831055,69
21,-134.45994672065711,10563.139415740967,84
22,-96.41941654510902,5533.327770233154,62
23,-167.39459208008697,11513.285470962524,90
24,-74.23474643873685,7885.18602180481,62
25,-237.75566706720946,7529.5133419036865,71
26,-405.2038085572417,13266.483370780945,106
27,-192.70318508187952,18923.64147377014,130
28,-91.2892574634231,7033.233757019043,69
29,-142.05650906571796,5478.984119415283,52
30,-158.93184504600544,13103.65107345581,88
31,-49.89812161812523,14916.654717445374,103
32,-0.7183935324431303,10943.230686187744,94
33,-155.3830206392508,9061.936871528625,61
34,-147.1374767585404,8453.637706756592,52
35,-168.94726181824413,13850.883340835571,81
36,-146.65650526387216,7787.470182418823,59
37,-145.42801133959924,11865.129610061646,73
38,-151.8778865562972,11688.185070037842,66
39,-162.24834371322564,10965.032697677612,77
40,-107.20399121808606,8758.7981300354,63
41,-109.9912541067605,6116.2856159210205,58
42,-142.93755183001582,9290.378625869751,55
43,-139.58442453026146,8042.8510818481445,51
44,-132.17171497439082,8888.586696624756,64
45,-125.70674644164521,12125.658360481262,76
46,-105.99718277321602,11998.409061431885,90
47,-190.80674664974862,14073.003166675568,90
48,-190.50139622810116,10964.246442317963,83
49,-136.05430256118404,12374.394275665283,62
50,-97.08152509012822,6259.58998298645,53
51,-81.34446832814618,5806.440622806549,52
52,-192.1641953564959,9369.991474628448,82
53,-127.8576113354745,11706.30373287201,77
54,-13.475879311086999,7429.073369979858,58
55,-173.45383019354597,13925.16651725769,90
56,-151.6325492754082,11916.63009262085,73
57,-141.89243767579148,6014.971479415894,60
58,-139.5986362311782,9007.679320335388,62
59,-155.0364431635296,14262.36099433899,83
60,-129.10466531248022,5004.060859680176,58
61,-105.51956056515627,5962.35125541687,56
62,-142.52441185568352,7394.503303527832,73
63,-135.8849728583585,12658.670735359192,66
64,-90.44161297352971,4551.01872754097,54
65,-99.00586936947285,10918.218899965286,52
66,-131.99972214499113,4333.802974700928,52
67,-124.8027231891637,13674.100437164307,78
68,-133.06580574339176,4934.892300605774,84
69,-88.66005407921011,10648.297015190125,54
70,-114.18382132110207,7446.436577796936,53
71,-303.30261406689715,14720.317039489746,91
72,10.739452544914911,10307.043140411377,68
73,-153.00544089770503,7988.550506591797,75
74,-160.7665338539002,9511.469381332397,64
75,-307.0350801746754,13120.448722839355,100
76,-135.99104001661203,12203.926410675049,72
77,-136.79009526610125,15489.225214004517,92
78,-144.42809432439694,11829.846727848053,73
79,-172.59244987502245,13628.691586017609,85
80,-161.82953573867033,4346.653387069702,60
81,-186.62048016023914,12456.915338516235,79
82,-120.43361304133805,9220.040599822998,61
83,21.209660780080725,56190.42459344864,405
84,-125.62204761203856,9856.740628242493,59
85,-115.44754483630413,7518.516735076904,61
86,-95.2074668399305,10071.167178153992,87
87,-608.9844707796304,20189.35359764099,167
88,-118.0545716119178,8858.438155174255,61
89,-73.98592777471484,7722.528600692749,55
90,-118.15040468845899,8547.023656845093,80
91,-133.82529940092513,8246.942141532898,74
92,-131.23753945298668,9231.941926956177,59
93,-107.78108698096557,9393.91122341156,89
94,-110.06147857346085,9579.984937667847,65
95,-51.3597218229412,9064.624752044678,54
96,-88.22508673807597,7465.05472946167,53
97,-147.16606770441177,8706.029788970947,66
98,-119.83158457132168,7386.313545227051,71
99,-78.41224722934852,7235.78018951416,64
100,-154.88272989299563,8704.315099716187,56
101,-95.81988405178495,9994.511158943176,78
102,-66.8333588885567,6503.994839668274,62
103,-16.129899721668153,10657.788835525513,79
104,-130.128970285482,7598.539432525635,77
105,-125.06021497224653,8373.155220985413,66
106,-65.85458014655379,7818.575901031494,55
107,-630.579416891062,20290.161785125732,145
108,-161.02756519768207,7181.530955314636,73
109,-136.42218846927946,4486.233253479004,60
110,-118.51809906858742,7456.838489532471,53
111,-156.1327213599432,10625.234495162964,77
112,-130.2184955299618,7278.959016799927,57
113,-105.45427304223047,8416.26891708374,54
114,-142.73558368679863,8208.176143169403,73
115,-154.66614709423538,12934.887837409973,80
116,-153.7846811116391,6791.043453216553,60
117,-134.53808506629238,9417.205145835876,80
118,-126.18961339523528,9805.113311767578,66
119,-131.11194131706128,12528.723739624023,83
120,-110.37888372417316,5719.256334781647,54
121,-153.89861527790163,8967.097361087799,75
122,-152.75296756843875,6254.620511054993,56
123,-127.51166942459432,9224.472908496857,53
124,-180.5533827731151,9403.519508361816,85
125,-79.9854321771136,5001.435146331787,60
126,-93.75480832948554,7479.224473953247,64
127,-120.81353786154486,2044.4458208084106,52
128,-194.38780321187346,14368.032842874527,84
129,-243.4547997417112,12814.939020872116,97
130,-115.17419945312632,14451.290759086609,90
131,-129.69004331818468,6266.1365213394165,64
132,-114.432861208456,7694.867544174194,57
133,-143.05165422901416,10393.060722351074,54
134,-133.8716837854663,3841.736301422119,58
135,-79.74001748429724,6101.010970115662,53
136,-113.29163014066461,8029.500497817993,59
137,-21.890033712765074,5515.627503395081,62
138,-83.48255279877455,12934.29518032074,90
139,-204.97067720675372,7274.0299949646,81
140,-131.00959894891938,7342.930265426636,61
141,-144.66100550113038,11311.474750518799,73
142,-122.32354708455179,5171.813446044922,59
143,-111.05324812224954,11393.938930511475,87
144,-153.4477942942147,7535.449333190918,76
145,-132.97908905164581,12385.861005783081,89
146,-140.07682590870056,7978.72691822052,89
147,-144.212859155662,7082.827657699585,63
148,-196.76096598338324,8814.546207427979,93
149,-112.59547140524589,9725.243059635162,79
150,-137.80700163870227,8939.182782649994,87
151,-79.96863546326418,7688.189710617065,79
152,-135.1342462051373,9173.837662696838,71
153,-164.37383268275065,6000.776734352112,77
154,-108.51613597804862,7537.252633571625,58
155,-144.4391130945994,5907.125595569611,67
156,-134.56814769599066,6882.819751739502,62
157,-161.29236518759006,5850.976416349411,77
158,-96.97610096477607,6312.930935144424,57
159,-173.5221775429945,7833.291156768799,75
160,-168.841169159807,9253.168524742126,85
161,-194.76188841116192,7637.863619804382,87
162,-112.21486822233624,8277.456995010376,57
163,-103.65434710441556,4941.024829864502,59
164,-133.17112771016886,8743.899444580078,75
165,-144.6983556901859,4855.166919708252,57
166,-155.13600827157876,6598.981276512146,73
167,-114.2346800495767,7903.440593719482,55
168,-150.5774722578567,4619.119927406311,75
