,Scores,Loss,Episode length
0,-352.1371373651386,108.50981330871582,87
1,-263.724850930966,7992.308854103088,80
2,-425.2351385518554,12196.449076652527,118
3,-124.97710350887343,10721.179418563843,122
4,-148.5700591711551,6323.210470199585,68
5,-158.97247659766595,10525.28398323059,90
6,-408.7153764880022,9712.062222480774,110
7,-230.03669008994132,9828.5981965065,95
8,-161.47815082389704,13564.404523849487,138
9,-14.151310520585113,7609.69680929184,78
10,-86.68789020371842,10511.47234916687,101
11,-141.47387996698959,11192.2392411232,104
12,-100.47137224886448,6478.178357124329,67
13,-79.21784593471216,8470.83741569519,94
14,-358.1784250563071,7027.641716480255,94
15,-101.06299658057566,8912.180398464203,69
16,-131.12269189764822,8996.907120227814,89
17,-93.65124704027588,6573.440669059753,74
18,-175.54211033945788,5726.957067251205,56
19,-154.93436718401622,9508.284444093704,120
20,-49.99279894234449,10176.888799190521,91
21,-86.96317142996837,12394.51183795929,125
22,-81.72948009757731,8113.38382434845,72
23,-140.19041482368976,6970.931262016296,87
24,-249.50391502747857,13234.327392578125,125
25,-109.52344842222459,10161.475996017456,113
26,-131.75391195528118,12585.368575572968,96
27,-105.82353048226616,12721.800052642822,88
28,-158.2646403845618,9195.234889030457,85
29,-88.09901034417933,9121.76853132248,79
30,-392.4871479261342,11384.137565612793,110
31,-91.10808510670344,5869.7271938323975,65
32,-429.6510467409194,8248.089970588684,93
33,-325.3762939281686,12410.229271888733,96
34,-133.297976863496,8533.321461677551,73
35,-80.87837277164968,7802.809591293335,94
36,-395.56509746885934,7665.91987991333,101
37,-92.31584798256537,7899.269774913788,76
38,-125.5178080162259,6139.633340358734,66
39,-114.58820497476529,11853.522611618042,109
40,-390.09987905198767,10998.871379852295,102
41,-246.20817364616087,7040.867962837219,85
42,-233.0570684093807,5890.725693702698,66
43,-266.55517398236344,11663.95469045639,111
44,-262.2235241795853,6461.324225902557,68
45,-278.2628691666944,13849.67656326294,124
46,-114.93374907698987,8753.269660949707,95
47,-352.5302901176061,8104.750116348267,81
48,-149.28532127692353,12688.86531496048,124
49,-39.432280688103766,10395.524129867554,99
50,-157.08918518518482,7691.462573051453,77
51,-126.95691577087081,5677.694179534912,68
52,33.00980676442853,8975.10945892334,101
53,-210.27353722594503,11855.349130630493,99
54,-256.31533238608495,13685.121305465698,121
55,-149.42929324608684,6286.354084014893,92
56,-89.86804359961262,12168.11960697174,147
57,-105.51624325494006,5954.237931728363,83
58,-468.0122784555855,9521.426308631897,101
59,-364.7391908652227,10751.023443222046,121
