,Steps until goal,Reward_until_goal
259,74.0,-6142
260,23.0,-1116
261,32.0,-1935
262,46.0,-2134
263,49.0,-2535
264,69.0,-2768
265,106.0,-5633
266,40.0,-2540
267,54.0,-3748
268,92.0,-5961
269,62.0,-2562
270,83.0,-5184
271,73.0,-4364
272,26.0,-1133
273,38.0,-1330
274,27.0,-1731
275,49.0,-3146
276,74.0,-3995
277,54.0,-4146
278,30.0,-1179
279,84.0,-6152
280,220.0,-12939
281,65.0,-6545
282,50.0,-2550
283,93.0,-5166
284,68.0,-2980
285,63.0,-3743
286,141.0,-11980
287,34.0,-2122
288,58.0,-4932
289,107.0,-9586
290,42.0,-2158
291,43.0,-2131
292,41.0,-2171
293,64.0,-2606
294,42.0,-1561
295,78.0,-3388
296,62.0,-3557
297,85.0,-5982
298,52.0,-3931
299,42.0,-1533
300,32.0,-926
301,70.0,-6166
302,34.0,-1937
303,62.0,-3358
304,30.0,-1123
305,80.0,-6361
306,181.0,-13256
307,116.0,-7434
308,87.0,-5771
309,36.0,-2735
310,94.0,-5764
311,204.0,-14843
312,48.0,-2363
313,66.0,-3945
314,35.0,-1767
315,65.0,-4157
316,61.0,-3741
317,55.0,-3337
318,59.0,-3355
319,66.0,-2992
320,20.0,-516
321,28.0,-922
322,40.0,-1161
323,26.0,-1119
324,77.0,-4993
325,68.0,-4942
326,49.0,-2762
327,54.0,-3336
328,61.0,-3940
329,85.0,-3978
330,47.0,-2931
331,84.0,-5796
332,151.0,-11648
333,144.0,-11215
334,102.0,-5587
335,38.0,-1955
336,48.0,-3756
337,80.0,-5593
338,34.0,-2335
339,123.0,-10569
340,97.0,-4985
341,48.0,-2150
342,65.0,-4356
343,38.0,-1941
344,47.0,-2945
345,31.0,-1323
346,96.0,-8950
347,32.0,-1551
348,109.0,-7598
349,41.0,-2541
350,91.0,-4780
351,41.0,-2740
352,174.0,-12055
353,44.0,-2544
354,57.0,-3950
355,106.0,-6572
356,168.0,-12405
357,32.0,-1125
358,129.0,-7475
359,101.0,-7391
360,48.0,-2932
361,94.0,-5977
362,70.0,-4560
363,68.0,-4757
364,45.0,-1550
365,41.0,-2541
366,63.0,-4155
367,69.0,-3749
368,53.0,-3590
369,62.0,-3557
370,57.0,-3751
371,49.0,-3729
372,49.0,-3160
373,20.0,-715
374,52.0,-2580
375,38.0,-2723
376,50.0,-3161
377,46.0,-2546
378,41.0,-2143
379,52.0,-3533
380,71.0,-4973
381,58.0,-2600
382,90.0,-5987
383,42.0,-1945
384,90.0,-7963
385,28.0,-538
386,107.0,-5634
387,83.0,-7174
388,68.0,-3563
389,88.0,-5374
390,44.0,-2729
391,79.0,-5763
392,45.0,-3128
393,47.0,-3144
394,158.0,-10817
395,24.0,-918
396,35.0,-2322
397,99.0,-5612
398,131.0,-9610
399,96.0,-9163
400,118.0,-7394
401,87.0,-6752
402,33.0,-2718
403,43.0,-2131
404,102.0,-5999
405,52.0,-3547
406,94.0,-5024
407,54.0,-3933
408,34.0,-1141
409,54.0,-3762
410,73.0,-4151
411,54.0,-2767
412,34.0,-1326
413,82.0,-6747
414,53.0,-2937
415,64.0,-5734
416,36.0,-1328
417,52.0,-3931
418,24.0,-719
419,38.0,-946
420,120.0,-7623
421,89.0,-6953
422,26.0,-323
423,24.0,-1117
424,50.0,-2152
425,46.0,-2176
426,43.0,-1960
427,24.0,-747
428,33.0,-1922
429,86.0,-5159
430,68.0,-3151
431,32.0,-1551
432,82.0,-5965
433,117.0,-8004
434,59.0,-3952
435,72.0,-4761
436,42.0,-2926
437,98.0,-6777
438,65.0,-5138
439,72.0,-5756
440,116.0,-10192
441,63.0,-3956
442,62.0,-2960
443,34.0,-1169
444,77.0,-5349
445,38.0,-1728
446,48.0,-1766
447,48.0,-3728
448,39.0,-2724
449,69.0,-4758
450,36.0,-2124
451,63.0,-3757
452,62.0,-4339
453,91.0,-5192
454,109.0,-8579
455,49.0,-3132
456,47.0,-2547
457,101.0,-4804
458,41.0,-1731
459,128.0,-9621
460,50.0,-3744
461,108.0,-6602
462,87.0,-6951
463,44.0,-2743
464,53.0,-2965
465,56.0,-4958
466,30.0,-1322
467,52.0,-3135
468,37.0,-1357
469,52.0,-1557
470,66.0,-4769
471,85.0,-5186
472,109.0,-6589
473,61.0,-3556
474,32.0,-2745
475,39.0,-2127
476,70.0,-3764
477,50.0,-2550
478,54.0,-4729
479,67.0,-5339
480,58.0,-3340
481,105.0,-6798
482,39.0,-3335
483,78.0,-5392
484,58.0,-4136
485,35.0,-2123
486,58.0,-5330
487,48.0,-1141
488,44.0,-3738
489,40.0,-2128
490,88.0,-4180
491,57.0,-3552
492,108.0,-6218
493,31.0,-2517
494,98.0,-6777
495,61.0,-3542
496,57.0,-3936
497,52.0,-3547
498,60.0,-2560
499,38.0,-1941
500,126.0,-7615
501,63.0,-3558
502,84.0,-5384
503,47.0,-2732
504,40.0,-2725
505,45.0,-2147
506,93.0,-5379
507,58.0,-2970
508,54.0,-4146
509,44.0,-2174
510,73.0,-4165
511,41.0,-2328
512,55.0,-4133
513,50.0,-3332
514,48.0,-2946
515,30.0,-739
516,54.0,-3762
517,102.0,-5985
518,52.0,-2765
519,44.0,-3525
520,28.0,-1135
521,50.0,-3744
522,52.0,-3135
523,77.0,-5562
524,68.0,-3364
525,23.0,-746
526,52.0,-2538
527,37.0,-1926
528,49.0,-3331
529,176.0,-13052
530,102.0,-6369
531,71.0,-3594
532,85.0,-6750
533,149.0,-8448
534,47.0,-4338
535,261.0,-16803
536,32.0,-1722
537,46.0,-2532
538,87.0,-6012
539,63.0,-5136
540,81.0,-5182
541,192.0,-13068
542,50.0,-1782
543,72.0,-4164
544,52.0,-3163
545,59.0,-3540
546,75.0,-5148
547,158.0,-8272
548,25.0,-933
549,54.0,-3350
550,69.0,-3393
551,57.0,-4547
552,40.0,-2327
553,84.0,-6763
554,70.0,-5370
555,137.0,-6844
556,47.0,-3329
557,20.0,-715
558,52.0,-3135
559,76.0,-4168
560,135.0,-9031
561,43.0,-3325
562,100.0,-8570
563,131.0,-7236
564,73.0,-3966
565,74.0,-5346
566,57.0,-4348
567,87.0,-5970
568,28.0,-1121
569,180.0,-10724
570,43.0,-2330
571,53.0,-3377
572,98.0,-4972
573,44.0,-2146
574,48.0,-2974
575,44.0,-966
576,38.0,-3732
577,28.0,-1348
578,120.0,-7183
579,81.0,-6589
580,59.0,-3341
581,59.0,-4748
582,60.0,-4351
583,52.0,-3163
584,78.0,-3957
585,70.0,-6550
586,46.0,-3726
587,29.0,-923
588,72.0,-4562
589,45.0,-3128
590,24.0,-1117
591,25.0,-1132
592,36.0,-1143
593,65.0,-4157
594,76.0,-4182
595,75.0,-4764
596,58.0,-4733
597,59.0,-4336
598,78.0,-4369
599,37.0,-1357
600,193.0,-14249
601,64.0,-4781
602,43.0,-2543
603,147.0,-9071
604,100.0,-8598
605,74.0,-6156
606,40.0,-1133
607,26.0,-735
608,30.0,-725
609,52.0,-2765
610,160.0,-10861
611,28.0,-1320
612,51.0,-1556
613,58.0,-3183
614,44.0,-3595
615,40.0,-1545
616,71.0,-3566
617,40.0,-3720
618,47.0,-2746
619,106.0,-6998
620,70.0,-3380
621,139.0,-8309
622,20.0,-743
623,106.0,-6984
624,60.0,-4152
625,84.0,-5000
626,34.0,-1539
627,68.0,-4174
628,60.0,-3768
629,79.0,-6147
630,40.0,-2924
631,172.0,-11655
632,128.0,-7617
633,73.0,-4350
634,36.0,-1925
635,30.0,-1322
636,39.0,-2525
637,32.0,-2518
638,46.0,-2148
639,32.0,-1921
640,95.0,-6774
641,93.0,-6615
642,88.0,-7762
643,50.0,-2337
644,39.0,-2354
645,62.0,-3358
646,120.0,-10793
647,34.0,-1141
648,117.0,-8985
649,87.0,-6595
650,61.0,-4935
651,172.0,-12437
652,83.0,-4758
653,133.0,-7011
654,22.0,-717
655,64.0,-4554
656,55.0,-2541
657,54.0,-2753
658,52.0,-3334
659,189.0,-12524
660,71.0,-4149
661,40.0,-1133
662,47.0,-2931
663,112.0,-5583
664,82.0,-3762
665,36.0,-1726
666,132.0,-8232
667,42.0,-2130
668,32.0,-1523
669,41.0,-2726
670,58.0,-3752
671,42.0,-1959
672,32.0,-755
673,53.0,-2354
674,73.0,-5345
675,30.0,-1350
676,143.0,-11797
677,48.0,-4126
678,38.0,-1728
679,55.0,-2953
680,48.0,-1752
681,38.0,-1344
682,76.0,-6542
683,41.0,-935
684,132.0,-7607
685,85.0,-4959
686,20.0,-914
687,36.0,-2124
688,55.0,-4332
689,64.0,-4554
690,53.0,-2752
691,32.0,-2120
692,68.0,-5368
693,159.0,-13021
694,81.0,-5053
695,90.0,-3201
696,52.0,-6120
697,53.0,-4131
698,81.0,-4756
699,57.0,-3353
700,44.0,-3326
701,32.0,-727
702,81.0,-4812
703,51.0,-2167
704,18.0,-329
705,62.0,-2747
706,41.0,-2527
707,48.0,-1965
708,39.0,-2127
709,80.0,-4755
710,79.0,-6175
711,97.0,-7359
712,130.0,-9396
713,74.0,-3555
714,58.0,-3340
715,67.0,-3946
716,84.0,-5157
717,134.0,-10608
718,54.0,-3549
719,40.0,-2355
720,26.0,-948
721,28.0,-922
722,30.0,-1137
723,66.0,-3746
724,55.0,-4133
725,60.0,-1764
726,64.0,-2365
727,180.0,-10085
728,181.0,-15843
729,35.0,-2336
730,56.0,-3352
731,80.0,-2978
732,77.0,-3799
733,77.0,-3572
734,18.0,-713
735,47.0,-3329
736,52.0,-2140
737,78.0,-4966
738,60.0,-4337
739,57.0,-3140
740,48.0,-2562
741,26.0,-920
742,111.0,-8211
743,96.0,-5382
744,43.0,-3922
745,80.0,-2765
746,36.0,-574
747,74.0,-5971
748,44.0,-2345
749,26.0,-1318
750,88.0,-7577
751,55.0,-2356
752,32.0,-1551
753,57.0,-4362
754,39.0,-2738
755,61.0,-2788
756,52.0,-4329
757,73.0,-4989
758,105.0,-5988
759,14.0,-325
760,77.0,-5548
761,47.0,-3343
762,61.0,-3001
763,79.0,-4583
764,55.0,-2342
765,43.0,-4320
766,100.0,-8584
767,47.0,-3329
768,53.0,-3733
769,143.0,-8669
770,40.0,-1929
771,40.0,-1559
772,64.0,-2763
773,40.0,-2327
774,62.0,-4339
775,74.0,-4578
776,44.0,-1535
777,106.0,-8562
778,91.0,-4780
779,43.0,-2145
780,54.0,-4743
781,58.0,-3752
782,54.0,-4331
783,78.0,-6160
784,30.0,-725
785,60.0,-2148
786,55.0,-2143
787,74.0,-5175
788,41.0,-1787
789,60.0,-2958
790,80.0,-5181
791,108.0,-5792
792,28.0,-1121
793,93.0,-6573
794,46.0,-2134
795,47.0,-1381
796,41.0,-2925
797,77.0,-5960
798,86.0,-6566
799,232.0,-18282
800,38.0,-1742
801,60.0,-3342
802,39.0,-2326
803,26.0,-1119
804,45.0,-2730
805,69.0,-4744
806,32.0,-1324
807,37.0,-2722
808,32.0,-2319
809,53.0,-3349
810,109.0,-6006
811,47.0,-1566
812,40.0,-2753
813,71.0,-4561
814,48.0,-2136
815,30.0,-2317
816,34.0,-1724
817,34.0,-1923
818,79.0,-4768
819,119.0,-7992
820,26.0,-1119
821,82.0,-5567
822,65.0,-3958
823,78.0,-4966
824,63.0,-3146
825,20.0,-118
826,38.0,-747
827,32.0,-2930
828,52.0,-3348
829,44.0,-2132
830,49.0,-3331
831,93.0,-6018
832,38.0,-2936
833,65.0,-3546
834,103.0,-6583
835,165.0,-14434
836,67.0,-4742
837,65.0,-4555
838,23.0,-1514
839,57.0,-3737
840,44.0,-2928
841,35.0,-1938
842,60.0,-3157
843,28.0,-922
844,20.0,-317
845,54.0,-2952
846,60.0,-3171
847,34.0,-1127
848,108.0,-9559
849,72.0,-5955
850,64.0,-5734
851,80.0,-5380
852,86.0,-3993
853,28.0,-1718
854,109.0,-6575
855,91.0,-4424
856,57.0,-2941
857,50.0,-1953
858,63.0,-5548
859,56.0,-3935
860,39.0,-1928
861,134.0,-8447
862,40.0,-1374
863,37.0,-2338
864,41.0,-2541
865,86.0,-6779
866,50.0,-3133
867,108.0,-5593
868,67.0,-3192
869,73.0,-6752
870,39.0,-1956
871,45.0,-3540
872,31.0,-1337
873,32.0,-1324
874,60.0,-4550
875,44.0,-1563
876,40.0,-1929
877,28.0,-950
878,38.0,-3121
879,68.0,-3762
880,38.0,-1543
881,44.0,-1748
882,119.0,-8418
883,44.0,-2544
884,42.0,-1575
885,42.0,-1334
886,95.0,-5182
887,72.0,-3183
888,34.0,-1326
889,49.0,-2734
890,57.0,-2969
891,117.0,-5218
892,54.0,-3933
893,60.0,-3953
894,50.0,-1541
895,38.0,-3320
896,54.0,-5724
897,66.0,-4144
898,40.0,-2128
899,54.0,-3989
900,59.0,-5132
901,26.0,-1147
902,42.0,-2329
903,110.0,-5993
904,39.0,-2923
905,41.0,-3124
906,63.0,-3743
907,49.0,-2734
908,26.0,-1517
909,67.0,-3775
910,68.0,-3975
911,38.0,-1742
912,91.0,-4382
913,52.0,-4329
914,56.0,-3764
915,148.0,-10807
916,48.0,-3770
917,55.0,-3606
918,41.0,-2527
919,53.0,-2951
920,55.0,-3735
921,85.0,-4987
922,47.0,-3940
923,24.0,-1117
924,39.0,-2326
925,69.0,-4559
926,26.0,-735
927,31.0,-2318
928,98.0,-6976
929,49.0,-3928
930,82.0,-4970
931,52.0,-4542
932,38.0,-1330
933,38.0,-2126
934,43.0,-2941
935,24.0,-1117
936,38.0,-1742
937,70.0,-3167
938,52.0,-3135
939,92.0,-4767
940,31.0,-2332
941,53.0,-2354
942,90.0,-6570
943,67.0,-4770
944,48.0,-2349
945,59.0,-5331
946,43.0,-1747
947,56.0,-2940
948,58.0,-1563
949,95.0,-5381
950,56.0,-3338
951,47.0,-2760
952,52.0,-2154
953,50.0,-2550
954,61.0,-3570
955,49.0,-3345
956,99.0,-6991
957,28.0,-922
958,45.0,-2531
959,66.0,-5153
960,27.0,-1717
961,117.0,-7592
962,40.0,-1332
963,93.0,-5009
964,30.0,-994
965,112.0,-8369
966,88.0,-5175
967,28.0,-1732
968,31.0,-2119
969,61.0,-2376
970,64.0,-3573
971,71.0,-4149
972,29.0,-2515
973,77.0,-4368
974,51.0,-1769
975,38.0,-1941
976,39.0,-2923
977,80.0,-4811
978,90.0,-6371
979,50.0,-2934
980,46.0,-1949
981,48.0,-3344
982,64.0,-4739
983,62.0,-3770
984,71.0,-5144
985,34.0,-743
986,36.0,-1527
987,71.0,-5940
988,68.0,-4956
989,46.0,-2148
990,103.0,-6199
991,66.0,-3945
992,22.0,-1129
993,62.0,-3543
994,112.0,-6180
995,45.0,-2971
996,64.0,-4355
997,52.0,-2538
998,52.0,-2950
999,44.0,-1947
1000,166.0,-11848
1001,115.0,-6211
1002,24.0,-520
1003,58.0,-3368
1004,157.0,-8044
1005,47.0,-1737
1006,59.0,-3156
1007,94.0,-5778
1008,57.0,-3950
1009,34.0,-1326
1010,87.0,-5586
1011,44.0,-2530
1012,142.0,-10602
1013,31.0,-953
1014,62.0,-4552
1015,57.0,-3538
1016,30.0,-1137
1017,37.0,-1755
1018,75.0,-3598
1019,46.0,-2930
1020,61.0,-2774
1021,44.0,-1734
1022,70.0,-3963
1023,50.0,-3531
1024,28.0,-1320
1025,34.0,-1937
1026,27.0,-921
1027,63.0,-3942
1028,70.0,-2769
1029,22.0,-916
1030,56.0,-4375
1031,67.0,-6931
1032,91.0,-5974
1033,44.0,-1137
1034,139.0,-8424
1035,69.0,-4161
1036,30.0,-1137
1037,56.0,-2158
1038,32.0,-1935
1039,46.0,-1949
1040,60.0,-4152
1041,63.0,-3998
1042,40.0,-2554
1043,42.0,-3139
1044,38.0,-2126
1045,60.0,-3157
1046,108.0,-7014
1047,36.0,-1342
1048,61.0,-3570
1049,58.0,-3155
1050,28.0,-737
1051,48.0,-4524
1052,25.0,-933
1053,61.0,-2959
1054,38.0,-2325
1055,52.0,-3533
1056,82.0,-5567
1057,88.0,-7549
1058,48.0,-4126
1059,54.0,-3151
1060,45.0,-1962
1061,238.0,-16668
1062,105.0,-8959
1063,142.0,-12023
1064,63.0,-2165
1065,26.0,-1531
1066,119.0,-8376
1067,77.0,-5363
1068,43.0,-3325
1069,69.0,-4545
1070,33.0,-1140
1071,51.0,-3347
1072,44.0,-2146
1073,82.0,-6164
1074,53.0,-3136
1075,40.0,-1332
1076,110.0,-7997
1077,47.0,-3769
1078,73.0,-5003
1079,101.0,-5813
1080,130.0,-8841
1081,57.0,-4746
1082,52.0,-2765
1083,48.0,-2932
1084,53.0,-2141
1085,115.0,-8372
1086,148.0,-8831
1087,67.0,-3562
1088,79.0,-4967
1089,24.0,-1728
1090,44.0,-1549
1091,67.0,-3618
1092,37.0,-2722
1093,55.0,-4545
1094,55.0,-3934
1095,69.0,-4772
1096,73.0,-3397
1097,58.0,-3155
1098,29.0,-525
1099,33.0,-2320
1100,68.0,-4558
1101,112.0,-9179
1102,44.0,-1748
1103,79.0,-5152
1104,89.0,-6583
1105,45.0,-2133
1106,40.0,-2526
1107,41.0,-1944
1108,75.0,-5773
1109,48.0,-2932
1110,35.0,-3118
1111,98.0,-5824
1112,26.0,-721
1113,47.0,-2533
1114,98.0,-7018
1115,30.0,-938
1116,84.0,-5782
1117,66.0,-3959
1118,77.0,-4581
1119,78.0,-5961
1120,27.0,-1717
1121,44.0,-2729
1122,117.0,-7222
1123,46.0,-3726
1124,44.0,-2146
1125,61.0,-3940
1126,90.0,-6399
1127,51.0,-3375
1128,104.0,-5802
1129,63.0,-2748
1130,67.0,-4955
1131,28.0,-1121
1132,60.0,-3569
1133,56.0,-4347
1134,47.0,-2931
1135,117.0,-7777
1136,84.0,-7004
1137,34.0,-2534
1138,30.0,-1521
1139,82.0,-4785
1140,40.0,-2739
1141,57.0,-3367
1142,52.0,-2936
1143,36.0,-1541
1144,90.0,-5205
1145,28.0,-936
1146,37.0,-1556
1147,22.0,-731
1148,28.0,-2116
1149,22.0,65
1150,61.0,-4352
1151,27.0,-1717
1152,40.0,-2142
1153,34.0,-2548
1154,92.0,-3985
1155,90.0,-5418
1156,131.0,-9212
1157,90.0,-4196
1158,49.0,-4923
1159,28.0,-1746
1160,40.0,-2966
1161,86.0,-5770
1162,77.0,-5590
1163,68.0,-5368
1164,84.0,-4574
1165,66.0,-4371
1166,107.0,-6999
1167,32.0,-1324
1168,26.0,-920
1169,61.0,-5333
1170,127.0,-9592
1171,52.0,-4329
1172,46.0,-2134
1173,53.0,-3335
1174,43.0,-3154
1175,42.0,-2954
1176,62.0,-4196
1177,173.0,-12253
1178,33.0,-2121
1179,53.0,-3534
1180,30.0,-1535
1181,36.0,-2721
1182,217.0,-12126
1183,40.0,-1929
1184,95.0,-6973
1185,113.0,-7588
1186,47.0,-3357
1187,18.0,-315
1188,37.0,-2523
1189,54.0,-4345
1190,143.0,-8414
1191,108.0,-5778
1192,30.0,-1322
1193,137.0,-9672
1194,70.0,-4588
1195,22.0,-518
1196,44.0,-2743
1197,39.0,-1743
1198,70.0,-7531
1199,60.0,-3740
1200,57.0,-3580
1201,97.0,-6563
1202,40.0,-1758
1203,54.0,-4544
1204,34.0,-1326
1205,31.0,-2929
1206,24.0,-1529
1207,157.0,-8840
1208,20.0,-516
1209,94.0,-5792
1210,51.0,-3560
1211,136.0,-10610
1212,46.0,-2560
1213,170.0,-12606
1214,56.0,-4134
1215,40.0,-1147
1216,42.0,-2528
1217,107.0,-7795
1218,45.0,-3142
1219,88.0,-4365
1220,49.0,-2535
1221,103.0,-8957
1222,124.0,-9219
1223,51.0,-3134
1224,39.0,-2326
1225,86.0,-3766
1226,92.0,-6558
1227,58.0,-1364
1228,79.0,-6573
1229,70.0,-2570
1230,118.0,-6228
1231,66.0,-3177
1232,32.0,-1338
1233,36.0,-1925
1234,78.0,-4170
1235,18.0,-727
1236,35.0,-1725
1237,22.0,-717
1238,65.0,-5138
1239,96.0,-7173
1240,70.0,-6550
1241,62.0,-4751
1242,104.0,-6015
1243,20.0,-729
1244,106.0,-6373
1245,49.0,-3544
1246,26.0,-721
1247,63.0,-5733
1248,64.0,-3374
1249,76.0,-5376
1250,94.0,-4598
1251,117.0,-8985
1252,67.0,-4543
1253,102.0,-6767
1254,53.0,-4927
1255,22.0,-518
1256,24.0,-719
1257,54.0,-2582
1258,59.0,-3540
1259,14.0,-311
1260,26.0,-522
1261,48.0,-3131
1262,62.0,-4353
1263,53.0,-3747
1264,126.0,-8453
1265,86.0,-4974
1266,48.0,-2946
1267,39.0,-3122
1268,64.0,-2152
1269,51.0,-3333
1270,42.0,-1547
1271,34.0,-1155
1272,99.0,-8171
1273,43.0,-3154
1274,90.0,-4765
1275,44.0,-3724
1276,66.0,-5352
1277,50.0,-1555
1278,47.0,-1566
1279,55.0,-3536
1280,51.0,-2565
1281,30.0,-725
1282,82.0,-4771
1283,61.0,-3542
1284,90.0,-5589
1285,53.0,-3164
1286,60.0,-3967
1287,40.0,-1744
1288,52.0,-2936
1289,96.0,-6178
1290,54.0,-3734
1291,32.0,-1338
1292,100.0,-7575
1293,66.0,-4172
1294,51.0,-2963
1295,34.0,-1553
1296,70.0,-4375
1297,37.0,-1741
1298,59.0,-2545
1299,45.0,-4137
1300,90.0,-7181
1301,36.0,-2152
1302,40.0,-2739
1303,73.0,-5359
1304,49.0,-3729
1305,46.0,-3342
1306,48.0,-4168
1307,142.0,-10644
1308,49.0,-3160
1309,44.0,-1535
1310,73.0,-4591
1311,49.0,-3373
1312,67.0,-3349
1313,34.0,-1183
1314,46.0,-2546
1315,28.0,-1732
1316,70.0,-5555
1317,136.0,-7838
1318,56.0,-2755
1319,63.0,-4340
1320,54.0,-1758
1321,58.0,-3354
1322,44.0,-3724
1323,52.0,-3732
1324,66.0,-4158
1325,32.0,-2134
1326,51.0,-3532
1327,56.0,-3537
1328,35.0,-2535
1329,28.0,-1718
1330,60.0,-2361
1331,113.0,-6237
1332,72.0,-5557
1333,33.0,-2320
1334,44.0,-2729
1335,77.0,-5548
1336,36.0,-1939
1337,34.0,-1326
1338,101.0,-6794
1339,168.0,-11068
1340,52.0,-4741
1341,54.0,-3137
1342,107.0,-7809
1343,30.0,-924
1344,74.0,-3185
1345,55.0,-3550
1346,51.0,-2736
1347,105.0,-5178
1348,72.0,-3396
1349,75.0,-4750
1350,40.0,-1531
1351,78.0,-5378
1352,83.0,-5952
1353,32.0,-727
1354,34.0,-1127
1355,24.0,-918
1356,28.0,-1917
1357,40.0,-1744
1358,53.0,-4131
1359,35.0,-2322
1360,66.0,-4542
1361,78.0,-4397
1362,25.0,-1331
1363,71.0,-4760
1364,52.0,-2353
1365,65.0,-4342
1366,41.0,-2527
1367,66.0,-5935
