,Steps until goal,Reward_until_goal
302,30.0,-952
303,32.0,-926
304,38.0,-1742
305,20.0,-1113
306,32.0,-1153
307,41.0,-1546
308,35.0,-2123
309,20.0,-530
310,46.0,-2347
311,26.0,-124
312,20.0,-118
313,18.0,-315
314,30.0,-1734
315,33.0,-955
316,26.0,-735
317,16.0,-114
318,20.0,-146
319,32.0,-1565
320,32.0,-1139
321,26.0,-735
322,31.0,-1934
323,28.0,-1320
324,41.0,-2740
325,39.0,-2525
326,20.0,-317
327,34.0,-1724
328,28.0,-140
329,18.0,-116
330,18.0,-329
331,28.0,-922
332,56.0,-1802
333,30.0,-739
334,29.0,-1520
335,38.0,-1543
336,22.0,-518
337,38.0,-590
338,26.0,-735
339,24.0,-349
340,25.0,-1118
341,18.0,-528
342,22.0,-518
343,20.0,-516
344,29.0,-1520
345,26.0,-1119
346,32.0,-727
347,26.0,-735
348,20.0,-530
349,34.0,-729
350,49.0,-2378
351,28.0,-922
352,24.0,-733
353,20.0,-530
354,30.0,-554
355,14.0,73
356,24.0,-733
357,22.0,-319
358,28.0,-936
359,32.0,-1935
360,29.0,-937
361,48.0,-202
362,24.0,-534
363,26.0,-721
364,26.0,-323
365,23.0,-931
366,20.0,-331
367,18.0,-130
368,24.0,-918
369,40.0,-1929
370,19.0,-714
371,24.0,-349
372,23.0,-1116
373,30.0,-540
374,33.0,-1168
375,26.0,-735
376,34.0,-1354
377,36.0,-1342
378,38.0,-1756
379,20.0,-729
380,20.0,-118
381,29.0,-1150
382,24.0,-918
383,36.0,-2351
384,28.0,-538
385,24.0,-719
386,14.0,-126
387,30.0,-355
388,28.0,-325
389,24.0,-520
390,26.0,-735
391,24.0,-150
392,23.0,-1116
393,26.0,-536
394,21.0,-517
395,16.0,85
396,18.0,69
397,28.0,-580
398,18.0,-329
399,20.0,-729
400,34.0,-1127
401,24.0,-1117
402,16.0,-114
403,14.0,-126
404,24.0,-335
405,18.0,-528
406,33.0,-1168
407,22.0,-518
408,30.0,-739
409,20.0,-530
410,24.0,-548
411,47.0,-2945
412,30.0,-526
413,28.0,-552
414,26.0,-962
415,30.0,-540
416,32.0,-1380
417,28.0,-524
418,38.0,-2126
419,20.0,67
420,26.0,-735
421,24.0,-321
422,35.0,-2322
423,20.0,-118
424,20.0,-345
425,20.0,-516
426,24.0,-321
427,22.0,-518
428,20.0,-331
429,22.0,-333
430,22.0,-518
431,22.0,-333
432,51.0,-2167
433,22.0,-532
434,42.0,-1931
435,22.0,-518
436,33.0,-1154
437,22.0,-120
438,32.0,-954
439,18.0,-130
440,24.0,-335
441,18.0,-116
442,14.0,-126
443,30.0,-938
444,22.0,-1129
445,18.0,-514
446,23.0,-561
447,18.0,-116
448,25.0,-947
449,36.0,-1527
450,22.0,-333
451,47.0,-3130
452,22.0,-120
453,32.0,-1153
454,30.0,-938
455,24.0,-335
456,30.0,-1151
457,52.0,-1358
458,27.0,-1319
459,22.0,-333
460,22.0,-319
461,32.0,-741
462,16.0,85
463,31.0,-527
464,24.0,-1358
465,28.0,-723
466,22.0,-120
467,20.0,-516
468,32.0,-1153
469,20.0,-530
470,26.0,-763
471,28.0,-1135
472,24.0,-576
473,20.0,-914
474,24.0,-520
475,24.0,-534
476,22.0,-916
477,18.0,-116
478,30.0,-1336
479,26.0,-920
480,34.0,-1752
481,26.0,-920
482,36.0,-944
483,28.0,-325
484,40.0,-2142
485,31.0,-939
486,26.0,-920
487,24.0,-150
488,25.0,-535
489,33.0,-1723
490,18.0,-528
491,24.0,-918
492,16.0,-114
493,18.0,-514
494,44.0,-1762
495,28.0,-538
496,24.0,-932
497,42.0,-751
498,22.0,-745
499,26.0,-735
500,30.0,-526
501,20.0,-118
502,28.0,-1334
503,28.0,-950
504,22.0,-319
505,34.0,-1326
506,30.0,-1151
507,30.0,-938
508,29.0,-354
509,34.0,-1553
510,24.0,-719
511,24.0,-520
512,48.0,-2150
513,22.0,-717
514,14.0,-126
515,24.0,-122
516,22.0,-532
517,30.0,-938
518,16.0,-114
519,34.0,-956
520,23.0,-718
521,28.0,-1121
522,24.0,-534
523,20.0,81
524,24.0,-321
525,31.0,-1152
526,28.0,-723
527,20.0,-558
528,22.0,-546
529,24.0,-918
530,16.0,-114
531,34.0,-928
532,16.0,-313
533,40.0,-1346
534,63.0,-2790
535,50.0,-1583
536,36.0,-1726
537,24.0,-520
538,30.0,-1336
539,32.0,-1153
540,30.0,-1336
541,33.0,-1922
542,20.0,-331
543,18.0,-514
544,40.0,-948
545,40.0,-1147
546,36.0,-2166
547,38.0,-2126
548,26.0,-550
549,30.0,-725
550,20.0,-715
551,18.0,-514
552,21.0,-318
553,26.0,-721
554,32.0,-755
555,20.0,-516
556,33.0,-1339
557,16.0,-313
558,36.0,-361
559,34.0,-743
560,22.0,-319
561,14.0,73
562,20.0,81
563,26.0,-522
564,31.0,-2119
565,22.0,-319
566,18.0,55
567,22.0,-120
568,26.0,-1133
569,16.0,-313
570,24.0,-136
571,28.0,-154
572,30.0,-725
573,38.0,-1344
574,18.0,83
575,33.0,-1140
576,16.0,-128
577,14.0,-126
578,16.0,-128
579,18.0,-528
580,18.0,83
581,26.0,-564
582,20.0,-160
583,28.0,-1334
584,22.0,-717
585,35.0,-1938
586,24.0,-733
587,24.0,-1515
588,18.0,-528
589,20.0,-317
590,30.0,-739
591,34.0,-1539
592,18.0,-343
593,26.0,-323
594,30.0,-526
595,20.0,-331
596,18.0,-116
597,34.0,-1724
598,16.0,-313
599,26.0,-735
600,34.0,-558
601,23.0,-533
602,36.0,-1143
603,18.0,-130
604,18.0,-727
605,26.0,-323
606,30.0,-540
607,47.0,-1779
608,28.0,-1519
609,40.0,-1346
610,20.0,-544
611,29.0,-937
612,30.0,-1535
613,22.0,-319
614,29.0,-553
615,16.0,-128
616,26.0,-337
617,24.0,-534
618,30.0,-540
619,20.0,53
620,24.0,-548
621,27.0,-722
622,20.0,-132
623,22.0,-162
624,22.0,-532
625,26.0,-721
626,26.0,-1545
627,30.0,-1322
628,18.0,-315
629,24.0,-335
630,48.0,-1738
631,20.0,-317
632,26.0,-323
633,34.0,-1553
634,24.0,-321
635,14.0,-311
636,26.0,-536
637,18.0,-329
638,32.0,-1338
639,58.0,-3368
640,33.0,-1126
641,22.0,-518
642,18.0,-329
643,28.0,-737
644,39.0,-2738
645,16.0,-128
646,20.0,-331
647,22.0,-717
648,22.0,-319
649,39.0,-947
650,24.0,-548
651,19.0,-913
652,20.0,81
653,14.0,-311
654,24.0,-733
655,24.0,-918
656,24.0,-1145
657,20.0,-729
658,26.0,-721
659,30.0,-952
660,24.0,-335
661,28.0,-950
662,22.0,-731
663,26.0,-550
664,22.0,-731
665,22.0,-319
666,32.0,-940
667,34.0,-572
668,27.0,-1120
669,18.0,-130
670,28.0,-1163
671,24.0,-136
672,30.0,-554
673,36.0,-930
674,24.0,-520
675,36.0,-1342
676,18.0,-116
677,28.0,-1320
678,28.0,-922
679,44.0,-568
680,38.0,-761
681,22.0,-717
682,20.0,-331
683,50.0,-1569
684,20.0,-530
685,18.0,-130
686,17.0,-925
687,44.0,-1364
688,30.0,-767
689,20.0,-516
690,26.0,-1318
691,28.0,-538
692,17.0,-328
693,50.0,-1555
694,31.0,-1721
695,28.0,-936
696,21.0,-929
697,18.0,-130
698,33.0,-1737
699,26.0,-735
700,32.0,-1125
701,18.0,83
702,22.0,-1328
703,26.0,-934
704,16.0,-114
705,27.0,-750
706,25.0,-1118
707,32.0,-329
708,16.0,-114
709,18.0,-514
710,20.0,-530
711,18.0,-315
712,20.0,-544
713,26.0,-1133
714,18.0,-116
715,18.0,-713
716,32.0,-741
717,22.0,-532
718,16.0,85
719,22.0,-532
720,26.0,-1133
721,29.0,-738
722,41.0,-1930
723,27.0,-1134
724,22.0,-532
725,28.0,-1135
726,28.0,-1320
727,31.0,-1337
728,22.0,-120
729,22.0,-731
730,24.0,-520
731,26.0,-550
732,46.0,-1537
733,20.0,-132
734,32.0,-1551
735,24.0,-534
736,18.0,-315
737,18.0,-116
738,42.0,-566
739,33.0,-941
740,41.0,-1745
741,30.0,-568
742,30.0,-725
743,18.0,-329
744,20.0,-516
745,43.0,-1562
746,22.0,-1527
747,22.0,-518
748,28.0,-723
749,30.0,-1336
750,24.0,-918
751,18.0,-315
752,28.0,-922
753,18.0,-514
754,34.0,-544
755,30.0,-753
756,32.0,-741
757,22.0,-532
758,34.0,-757
759,33.0,-1538
760,18.0,69
761,36.0,-958
762,24.0,-335
763,30.0,-1521
764,28.0,-737
765,16.0,-341
766,20.0,-530
767,38.0,-747
768,26.0,75
769,34.0,-757
770,20.0,-715
771,23.0,-718
772,28.0,-552
773,28.0,-922
774,59.0,-3170
775,16.0,-128
776,26.0,-1332
777,44.0,-1350
778,32.0,-1750
779,31.0,-541
780,22.0,-1115
781,16.0,-114
782,20.0,-118
783,36.0,-930
784,28.0,-1149
785,45.0,-2161
786,26.0,-337
787,32.0,-542
788,29.0,-1122
789,28.0,-950
790,26.0,-1147
791,20.0,-516
792,26.0,-522
793,18.0,83
794,42.0,-2556
795,41.0,-1745
796,30.0,-1322
797,30.0,-1322
798,22.0,-333
799,20.0,-331
800,26.0,-721
801,29.0,-1335
802,28.0,-936
803,18.0,83
804,26.0,-920
805,66.0,-1798
806,24.0,-136
807,24.0,-918
808,28.0,-936
809,29.0,-724
810,23.0,-917
811,24.0,-534
812,24.0,-321
813,26.0,-721
814,25.0,-720
815,24.0,-534
816,24.0,-733
817,26.0,-1119
818,26.0,-1133
819,20.0,-317
820,20.0,-132
821,38.0,-1742
822,44.0,-1378
823,32.0,-1139
824,24.0,-1117
825,22.0,-319
826,25.0,-521
827,28.0,-723
828,28.0,-1149
829,53.0,-3164
830,20.0,-317
831,28.0,-538
832,26.0,-721
833,16.0,-142
834,26.0,-920
835,58.0,-2401
836,24.0,-321
837,22.0,-532
838,30.0,-739
839,18.0,-130
840,28.0,-737
841,24.0,-918
842,20.0,-715
843,20.0,-132
844,30.0,-739
845,34.0,-544
846,40.0,-1545
847,26.0,-522
848,26.0,-1133
849,18.0,-528
850,47.0,-1765
851,40.0,-1531
852,36.0,-958
853,24.0,-520
854,22.0,-532
855,23.0,-1116
856,20.0,-516
857,18.0,-940
858,39.0,-2326
859,38.0,-932
860,22.0,-518
861,24.0,-733
862,16.0,-142
863,22.0,-930
864,20.0,-729
865,38.0,-1372
866,30.0,-1933
867,24.0,-534
868,20.0,-914
869,46.0,-1949
870,26.0,-337
871,26.0,-323
872,39.0,-2326
873,30.0,-1322
874,20.0,-729
875,34.0,-544
876,30.0,-1123
877,22.0,-717
878,20.0,-317
879,28.0,-737
880,29.0,-1534
881,43.0,-2543
882,20.0,-516
883,31.0,-1721
884,18.0,-116
885,18.0,83
886,34.0,-1340
887,24.0,-747
888,16.0,85
889,22.0,-518
890,26.0,-920
891,30.0,-1151
892,40.0,-1346
893,40.0,-1133
894,24.0,-918
895,20.0,-118
896,30.0,-355
897,18.0,-329
898,20.0,-317
899,40.0,-1943
900,23.0,-1357
901,30.0,-1123
902,20.0,-331
903,22.0,-518
904,40.0,-2156
905,16.0,-313
906,29.0,-923
907,20.0,-331
908,26.0,-1716
909,24.0,-733
910,36.0,-944
911,26.0,-735
912,26.0,-1119
913,30.0,-540
914,24.0,-150
915,24.0,-321
916,20.0,-516
917,22.0,-518
918,26.0,-976
919,40.0,-962
920,20.0,-317
921,50.0,-1569
922,30.0,-554
923,16.0,71
924,16.0,-327
925,40.0,-1175
926,36.0,-1925
927,34.0,-1326
928,16.0,-114
929,20.0,-331
930,30.0,-355
931,22.0,-333
932,20.0,-331
933,16.0,-341
934,22.0,-518
935,14.0,87
936,24.0,-719
937,20.0,-132
938,23.0,-519
939,26.0,-735
940,20.0,-331
941,32.0,-1352
942,35.0,-1526
943,30.0,-725
944,26.0,-1147
945,28.0,-751
946,25.0,-734
947,18.0,-158
948,38.0,-1941
949,18.0,-315
950,20.0,-118
951,25.0,-1715
952,18.0,-514
953,24.0,-534
954,36.0,-787
955,30.0,-753
956,22.0,-319
957,20.0,-317
958,24.0,-520
959,18.0,-116
960,30.0,-1322
961,32.0,-727
962,30.0,-1137
963,32.0,-940
964,20.0,-516
965,24.0,-349
966,32.0,-2134
967,20.0,-331
968,26.0,-536
969,20.0,-132
970,28.0,-950
971,24.0,-335
972,24.0,-719
973,39.0,-2141
974,18.0,-130
975,16.0,-725
976,14.0,87
977,32.0,-556
978,38.0,-960
979,27.0,-722
980,30.0,-526
981,28.0,-737
982,31.0,-1522
983,38.0,-988
984,22.0,-134
985,28.0,-737
986,24.0,-562
987,20.0,-331
988,19.0,-913
989,26.0,-138
990,30.0,-966
991,22.0,-717
992,35.0,-1327
993,22.0,-148
994,30.0,-966
995,22.0,-134
996,24.0,-932
997,24.0,-534
998,38.0,-960
999,30.0,-355
1000,30.0,-739
1001,26.0,-721
1002,26.0,-934
1003,30.0,-938
1004,22.0,-731
1005,20.0,-118
1006,33.0,-2334
1007,32.0,-1963
1008,30.0,-526
1009,24.0,-733
1010,20.0,-317
1011,22.0,-134
1012,37.0,-1542
1013,28.0,-538
1014,28.0,-922
1015,49.0,-2336
1016,33.0,-1737
1017,22.0,-333
1018,18.0,69
1019,28.0,-140
1020,22.0,-361
1021,24.0,-932
1022,20.0,-914
1023,46.0,-769
1024,40.0,-1573
1025,30.0,-938
1026,30.0,-383
1027,35.0,-2322
1028,34.0,-1127
1029,35.0,-1938
1030,28.0,-751
1031,25.0,-748
1032,22.0,-717
1033,30.0,-540
1034,34.0,-1738
1035,24.0,-534
1036,21.0,-929
1037,20.0,-928
1038,38.0,-1927
1039,20.0,-530
1040,41.0,-1759
1041,36.0,-1726
1042,42.0,-1746
1043,28.0,-723
1044,25.0,-933
1045,38.0,-2339
1046,50.0,-1597
1047,41.0,-1773
1048,20.0,-317
1049,20.0,-715
1050,16.0,-114
1051,22.0,-134
1052,26.0,-522
1053,35.0,-1526
1054,14.0,-112
1055,22.0,-134
1056,52.0,-1585
1057,18.0,-528
1058,62.0,-3969
1059,22.0,-717
1060,28.0,-1135
1061,53.0,-1799
1062,59.0,-3739
1063,24.0,-548
1064,26.0,-536
1065,30.0,-1137
1066,26.0,-522
1067,23.0,-945
1068,46.0,-1352
1069,37.0,-1528
1070,18.0,83
1071,28.0,-1334
1072,30.0,-753
1073,20.0,-317
1074,30.0,-1350
1075,48.0,-1155
1076,20.0,67
1077,41.0,-1958
1078,20.0,-530
1079,40.0,-1545
1080,32.0,-542
1081,20.0,-146
1082,24.0,-349
1083,20.0,-317
1084,22.0,-319
1085,28.0,-552
1086,22.0,-1129
1087,16.0,-341
1088,22.0,-930
1089,26.0,-934
1090,20.0,-132
1091,22.0,-916
1092,30.0,-327
1093,22.0,-319
1094,29.0,-1122
1095,18.0,-343
1096,20.0,-530
1097,18.0,-116
1098,26.0,-536
1099,18.0,-315
1100,22.0,-518
1101,27.0,-736
1102,28.0,-765
1103,26.0,-948
1104,18.0,-357
1105,29.0,-724
1106,16.0,-128
1107,22.0,-546
1108,20.0,-317
1109,29.0,-2117
1110,32.0,-940
1111,34.0,-1141
1112,34.0,-1553
1113,18.0,-713
1114,22.0,-930
1115,32.0,-2717
1116,26.0,-735
1117,30.0,-1123
1118,18.0,-713
1119,16.0,-114
1120,28.0,-353
1121,24.0,77
1122,18.0,-130
1123,26.0,-735
1124,52.0,-2737
1125,22.0,-148
1126,26.0,-536
1127,24.0,-733
1128,26.0,-522
1129,29.0,-1136
1130,26.0,-920
1131,24.0,-335
1132,30.0,-924
1133,28.0,-325
1134,34.0,-984
1135,16.0,-114
1136,14.0,73
1137,22.0,-731
1138,32.0,-1139
1139,16.0,-128
1140,24.0,-918
1141,40.0,-2739
1142,38.0,-1159
1143,23.0,-1130
1144,38.0,-974
1145,31.0,-1323
1146,22.0,-532
1147,18.0,-329
1148,34.0,-1326
1149,28.0,-552
1150,22.0,-731
1151,28.0,-1334
1152,22.0,-319
1153,34.0,-1141
1154,52.0,-1585
1155,32.0,-968
1156,24.0,-150
1157,18.0,-329
1158,26.0,-522
1159,30.0,-938
1160,29.0,-923
1161,31.0,-1323
1162,22.0,-930
1163,22.0,-546
1164,34.0,-202
1165,22.0,-319
1166,20.0,-118
1167,16.0,-313
1168,18.0,-329
1169,22.0,-731
1170,20.0,-530
1171,20.0,-132
1172,16.0,-142
1173,16.0,57
1174,30.0,-952
1175,26.0,-962
1176,35.0,-1128
1177,32.0,-1935
1178,30.0,-1535
1179,22.0,-717
1180,31.0,-925
1181,44.0,-2174
1182,20.0,-317
1183,28.0,-751
1184,24.0,-136
1185,24.0,-520
1186,22.0,-347
1187,24.0,-321
1188,32.0,-1352
1189,20.0,-331
1190,28.0,-936
1191,32.0,-926
1192,30.0,-1137
1193,28.0,-524
1194,26.0,-1119
1195,28.0,-552
1196,30.0,-554
1197,22.0,-518
1198,28.0,-936
1199,22.0,-148
1200,26.0,-522
1201,16.0,-313
1202,38.0,-946
1203,26.0,-351
1204,28.0,-723
1205,34.0,-1340
1206,18.0,69
1207,30.0,-725
1208,24.0,-733
1209,24.0,-548
1210,28.0,-964
1211,27.0,-1134
1212,36.0,-1143
1213,28.0,-1135
1214,20.0,-317
1215,37.0,-1542
1216,30.0,-952
1217,20.0,-729
1218,38.0,-1330
1219,25.0,-720
1220,18.0,-329
1221,30.0,-1336
1222,30.0,-952
1223,24.0,-747
1224,22.0,-916
1225,39.0,-1928
1226,30.0,-1137
1227,39.0,-1942
1228,26.0,-749
1229,22.0,-120
1230,23.0,-732
1231,20.0,-331
1232,20.0,-331
1233,24.0,-548
1234,26.0,-920
1235,24.0,-719
1236,36.0,-1143
1237,24.0,-534
1238,30.0,-753
1239,37.0,-2338
1240,39.0,-1544
1241,33.0,-1353
1242,31.0,-939
1243,26.0,-522
1244,22.0,-717
1245,26.0,-337
1246,43.0,-1789
1247,20.0,-345
1248,38.0,-1728
1249,30.0,-952
1250,19.0,-714
1251,39.0,-1146
1252,34.0,-1724
1253,26.0,-721
1254,40.0,-791
1255,39.0,-1558
1256,18.0,-130
1257,30.0,-170
1258,16.0,-327
1259,32.0,-1324
1260,24.0,-520
1261,54.0,-2156
1262,34.0,-1155
1263,20.0,-118
1264,16.0,-142
1265,38.0,-1344
1266,35.0,-1526
1267,26.0,-522
1268,22.0,-1129
1269,20.0,-715
1270,28.0,-538
1271,18.0,69
1272,28.0,-1334
1273,22.0,-319
1274,48.0,-1752
1275,44.0,-1137
1276,26.0,-735
1277,38.0,-1728
1278,22.0,-518
1279,33.0,-2718
1280,24.0,-534
1281,18.0,-514
1282,24.0,-321
1283,16.0,-327
1284,28.0,-723
1285,20.0,-317
1286,20.0,-715
1287,20.0,-530
1288,16.0,-114
1289,22.0,-532
1290,30.0,-1336
1291,22.0,-347
1292,42.0,-1945
1293,28.0,-353
1294,55.0,-2967
1295,22.0,-347
1296,26.0,-522
1297,40.0,-1573
1298,30.0,-767
1299,22.0,-134
1300,26.0,-1119
1301,44.0,-1364
1302,38.0,-2524
1303,39.0,-1743
1304,31.0,-1138
1305,34.0,-1141
1306,22.0,-532
1307,18.0,-329
1308,30.0,-540
1309,23.0,-718
1310,33.0,-1552
1311,22.0,-731
1312,32.0,-343
1313,34.0,-1127
1314,36.0,-1157
1315,32.0,-1139
1316,20.0,-331
1317,23.0,-917
1318,22.0,65
1319,34.0,-1326
1320,26.0,-721
1321,30.0,-1521
1322,22.0,-717
1323,24.0,-733
1324,16.0,-114
1325,24.0,-719
1326,26.0,-721
1327,26.0,-522
1328,22.0,-333
1329,32.0,-755
1330,26.0,-124
1331,18.0,-542
1332,32.0,-940
1333,32.0,-542
1334,24.0,-960
1335,24.0,-520
1336,32.0,-940
1337,16.0,57
1338,18.0,-315
1339,24.0,-321
1340,32.0,-542
1341,34.0,-785
1342,24.0,-747
1343,20.0,-132
1344,36.0,-731
1345,30.0,-355
1346,26.0,-721
1347,34.0,-359
1348,30.0,-767
1349,40.0,-1758
1350,27.0,-935
1351,20.0,-118
1352,14.0,73
1353,34.0,-729
1354,18.0,-329
1355,34.0,-757
1356,26.0,-1147
1357,16.0,71
1358,26.0,-1716
1359,28.0,-126
1360,16.0,-327
1361,34.0,-1340
1362,39.0,-2155
1363,39.0,-1359
1364,32.0,-1949
1365,26.0,-920
1366,24.0,-150
1367,24.0,-520
1368,18.0,-528
1369,20.0,-132
1370,24.0,-1316
1371,24.0,-136
1372,40.0,-2938
1373,28.0,-1149
1374,32.0,-1338
1375,21.0,-730
1376,28.0,-339
1377,20.0,-1127
1378,18.0,-528
1379,26.0,-323
1380,32.0,-741
1381,17.0,-328
1382,26.0,-735
1383,36.0,-1157
1384,34.0,-942
1385,20.0,-345
1386,30.0,-1535
1387,22.0,-333
1388,14.0,87
1389,24.0,-520
1390,42.0,-1746
1391,20.0,-132
1392,34.0,-942
1393,32.0,-1167
1394,25.0,-1118
1395,18.0,-343
1396,25.0,-720
1397,28.0,-538
1398,29.0,-1534
1399,39.0,-1743
1400,25.0,-549
1401,28.0,-751
1402,32.0,-926
1403,22.0,-916
1404,20.0,-345
1405,29.0,-1520
1406,38.0,-2126
1407,20.0,81
1408,43.0,-1733
1409,22.0,-333
1410,20.0,67
1411,20.0,-345
1412,26.0,-536
1413,24.0,-1117
1414,24.0,-321
1415,32.0,-926
1416,46.0,-598
1417,42.0,-1746
1418,32.0,-926
1419,38.0,-2140
1420,28.0,-524
1421,22.0,-319
1422,18.0,-514
1423,38.0,-1159
1424,28.0,-723
1425,24.0,-719
1426,40.0,-2142
1427,38.0,-1543
1428,26.0,-536
1429,34.0,-1326
1430,36.0,-731
1431,37.0,-1727
1432,34.0,-743
1433,20.0,-345
1434,26.0,-550
1435,24.0,-747
1436,18.0,-315
1437,36.0,-958
1438,36.0,-773
1439,32.0,-1324
1440,32.0,-727
1441,26.0,-920
1442,24.0,-534
1443,28.0,-1320
1444,37.0,-1172
1445,18.0,-116
1446,28.0,-552
1447,20.0,67
1448,21.0,-517
1449,35.0,-1767
1450,31.0,-1522
1451,53.0,-3747
1452,14.0,87
1453,22.0,-532
