,Steps until goal,Reward_until_goal
329,60.0,-4166
330,93.0,-8165
331,70.0,-4759
332,36.0,-1541
333,39.0,-2127
334,18.0,-940
335,40.0,-3521
336,50.0,-3332
337,61.0,-4139
338,69.0,-4004
339,20.0,-317
340,101.0,-7363
341,24.0,-1117
342,42.0,-1746
343,53.0,-2539
344,58.0,-4534
345,153.0,-10414
346,127.0,-9421
347,24.0,-918
348,75.0,-5560
349,81.0,-4770
350,61.0,-3158
351,60.0,-4536
352,42.0,-3125
353,75.0,-5546
354,40.0,-2170
355,30.0,-1151
356,118.0,-8986
357,68.0,-3549
358,90.0,-6968
359,80.0,-7754
360,62.0,-2349
361,34.0,-2534
362,117.0,-7407
363,67.0,-2965
364,57.0,-4334
365,38.0,-1344
366,113.0,-6380
367,144.0,-12039
368,49.0,-3345
369,51.0,-2949
370,77.0,-4354
371,50.0,-2735
372,92.0,-5563
373,127.0,-8227
374,129.0,-12167
375,63.0,-4141
376,33.0,-2533
377,99.0,-7162
378,91.0,-5206
379,43.0,-2145
380,45.0,-2133
381,113.0,-7204
382,77.0,-4595
383,59.0,-3938
384,42.0,-3139
385,69.0,-4772
386,162.0,-9215
387,37.0,-1926
388,37.0,-1926
389,162.0,-13593
390,34.0,-2335
391,26.0,-1318
392,78.0,-7354
393,73.0,-5544
394,102.0,-9368
395,37.0,-2139
396,113.0,-9379
397,68.0,-5539
398,44.0,-1975
399,104.0,-8204
400,101.0,-6026
401,24.0,-321
402,28.0,-1121
403,95.0,-6774
404,79.0,-6175
405,43.0,-1932
406,50.0,-2777
407,74.0,-3967
408,48.0,-4325
409,32.0,-1537
410,56.0,-2968
411,55.0,-3777
412,61.0,-2362
413,65.0,-3347
414,56.0,-3750
415,49.0,-3743
416,67.0,-3363
417,52.0,-2950
418,18.0,-116
419,77.0,-5164
420,58.0,-3738
421,64.0,-3957
422,36.0,-930
423,61.0,-3186
424,39.0,-2525
425,61.0,-5148
426,106.0,-7183
427,83.0,-7160
428,56.0,-4134
429,35.0,-2322
430,176.0,-9683
431,16.0,57
432,77.0,-3757
433,26.0,-124
434,34.0,-3714
435,32.0,-1523
436,95.0,-3831
437,111.0,-5795
438,97.0,-6619
439,64.0,-3161
440,61.0,-3144
441,28.0,-2116
442,80.0,-3987
443,20.0,-331
444,46.0,-2148
445,75.0,-4551
446,81.0,-7001
447,81.0,-6774
448,58.0,-3169
449,45.0,-3142
450,34.0,-2321
451,30.0,-1521
452,72.0,-2956
453,22.0,-1115
454,60.0,-4735
455,52.0,-3163
456,71.0,-3765
457,60.0,-3157
458,44.0,-3326
459,110.0,-6974
460,98.0,-5967
461,107.0,-5805
462,25.0,-1530
463,31.0,-1735
464,54.0,-1360
465,25.0,-1132
466,44.0,-2942
467,108.0,-5394
468,32.0,-954
469,30.0,-1123
470,64.0,-3985
471,48.0,-2136
472,76.0,-5547
473,72.0,-3965
474,63.0,-5335
475,55.0,-3749
476,49.0,-3558
477,40.0,-2739
478,28.0,-1917
479,95.0,-6362
480,44.0,-2530
481,102.0,-6397
482,60.0,-4934
483,73.0,-3795
484,32.0,-2319
485,32.0,-1338
486,28.0,-922
487,72.0,-7931
488,56.0,-2769
489,93.0,-6374
490,99.0,-5399
491,73.0,-5942
492,93.0,-6587
493,23.0,-1329
494,34.0,-2122
495,30.0,-1919
496,59.0,-6127
497,49.0,-3345
498,49.0,-2535
499,93.0,-7355
500,88.0,-7975
501,83.0,-3976
502,44.0,-2942
503,100.0,-6053
504,43.0,-1747
505,41.0,-2328
506,40.0,-2725
507,87.0,-5359
508,65.0,-3403
509,40.0,-2327
510,74.0,-4550
511,48.0,-2733
512,22.0,-1513
513,97.0,-7373
514,66.0,-4954
515,34.0,-1127
516,66.0,-5153
517,64.0,-4142
518,60.0,-4365
519,71.0,-2585
520,78.0,-4184
521,75.0,-4579
522,45.0,-2744
523,22.0,-717
524,48.0,-3131
525,80.0,-5750
526,24.0,-1117
527,32.0,-1523
528,47.0,-3144
529,79.0,-5365
530,81.0,-6177
531,26.0,-948
532,58.0,-4534
533,70.0,-3792
534,47.0,-1950
535,107.0,-6601
536,38.0,-1543
537,28.0,-1121
538,47.0,-3926
539,47.0,-3343
540,94.0,-5977
541,135.0,-9614
542,28.0,-723
543,40.0,-3322
544,51.0,-3333
545,61.0,-4181
546,89.0,-7351
547,28.0,-1320
548,47.0,-3926
549,51.0,-2949
550,90.0,-4779
551,121.0,-8235
552,99.0,-8768
553,40.0,-2327
554,49.0,-1540
555,129.0,-9409
556,26.0,-1517
557,60.0,-3541
558,38.0,-1543
559,61.0,-2760
560,106.0,-7183
561,61.0,-3542
562,71.0,-4390
563,73.0,-5743
564,43.0,-1335
565,63.0,-5932
566,88.0,-6582
567,44.0,-1748
568,81.0,-5992
569,88.0,-5587
570,48.0,-3145
571,100.0,-7006
572,66.0,-5949
573,20.0,-132
574,92.0,-5378
575,25.0,-2113
576,38.0,-2538
577,120.0,-9201
578,106.0,-7410
579,54.0,-3933
580,90.0,-5973
581,58.0,-2586
582,50.0,-3531
583,48.0,-2335
584,40.0,-1929
585,61.0,-3357
586,26.0,-934
587,126.0,-9804
588,59.0,-3739
589,68.0,-5951
590,47.0,-2746
591,71.0,-4177
592,42.0,-2755
593,93.0,-6231
594,81.0,-4955
595,56.0,-4347
596,61.0,-2575
597,103.0,-6370
598,16.0,-114
599,36.0,-1740
600,43.0,-3140
601,92.0,-7766
602,73.0,-5942
603,73.0,-4179
604,69.0,-5952
605,26.0,-522
606,87.0,-4179
607,61.0,-3769
608,85.0,-5769
609,44.0,-4136
610,34.0,-942
611,28.0,-723
612,143.0,-9849
613,30.0,-1322
614,125.0,-7614
615,92.0,-7211
616,67.0,-3988
617,39.0,-2127
618,57.0,-4348
619,72.0,-4576
620,20.0,-729
621,80.0,-5792
622,76.0,-4765
623,74.0,-6739
624,71.0,-4149
625,76.0,-7139
626,62.0,-3742
627,56.0,-3139
628,26.0,-721
629,34.0,-1724
630,62.0,-4765
631,52.0,-2950
632,42.0,-2343
633,80.0,-5593
634,52.0,-2182
635,105.0,-7196
636,74.0,-4564
637,96.0,-7955
638,69.0,-4360
639,142.0,-9806
640,75.0,-4778
641,53.0,-2553
642,34.0,-1738
643,100.0,-10347
644,39.0,-3150
645,53.0,-3548
646,32.0,-940
647,83.0,-6151
648,63.0,-5534
649,41.0,-2925
650,37.0,-1528
651,53.0,-2951
652,70.0,-2968
653,41.0,-1731
654,97.0,-6762
655,52.0,-2751
656,88.0,-4976
657,52.0,-3334
658,72.0,-3993
659,181.0,-8892
660,22.0,-731
661,68.0,-5937
662,46.0,-3342
663,26.0,-721
664,38.0,-2325
665,57.0,-3936
666,78.0,-6956
667,141.0,-11795
668,35.0,-2521
669,34.0,-1923
670,56.0,-4333
671,33.0,-1936
672,62.0,-2562
673,64.0,-3772
674,96.0,-5410
675,36.0,-745
676,44.0,-3937
677,45.0,-3128
678,61.0,-4935
679,34.0,-1525
680,67.0,-3562
681,20.0,-1113
682,164.0,-11008
683,75.0,-6754
684,118.0,-6825
685,87.0,-8145
686,51.0,-4129
687,33.0,-1339
688,34.0,-1752
689,97.0,-4985
690,70.0,-3750
691,80.0,-4584
692,40.0,-2142
693,45.0,-2545
694,35.0,-2322
695,35.0,-1725
696,73.0,-4748
697,56.0,-3949
698,60.0,-2347
699,71.0,-5357
700,35.0,-2720
701,35.0,-1938
702,33.0,-1524
703,50.0,-2337
704,119.0,-8418
705,144.0,-10021
706,75.0,-4949
707,103.0,-6171
708,66.0,-5338
709,31.0,-939
710,44.0,-2132
711,129.0,-10006
712,97.0,-7771
713,42.0,-4532
714,44.0,-3738
715,40.0,-1559
716,94.0,-5366
717,46.0,-1977
718,45.0,-2758
719,34.0,-1141
720,64.0,-2166
721,41.0,-2541
722,48.0,-3131
723,83.0,-5041
724,58.0,-3766
725,72.0,-4946
726,165.0,-12643
727,125.0,-7827
728,81.0,-6219
729,76.0,-5348
730,103.0,-6583
731,50.0,-1541
732,51.0,-2153
733,64.0,-1953
734,49.0,-3544
735,35.0,-2521
736,36.0,-2323
737,41.0,-1958
738,55.0,-2967
739,47.0,-3130
740,75.0,-4565
741,62.0,-3557
742,20.0,-530
743,37.0,-2523
744,46.0,-4124
745,47.0,-4338
746,55.0,-3934
747,36.0,-2536
748,97.0,-6591
749,53.0,-5126
750,30.0,-2118
751,30.0,-2118
752,34.0,-1738
753,39.0,-2937
754,36.0,-2124
755,44.0,-1734
756,77.0,-4794
757,58.0,-4747
758,36.0,-2138
759,36.0,-2721
760,95.0,-5367
761,20.0,-715
762,33.0,-1950
763,60.0,-3555
764,28.0,-922
765,45.0,-2730
766,91.0,-8959
767,52.0,-1955
768,56.0,-3139
769,104.0,-5603
770,49.0,-2734
771,59.0,-4137
772,43.0,-4121
773,49.0,-3359
774,67.0,-4358
775,65.0,-3958
776,56.0,-3352
777,87.0,-4804
778,32.0,-2717
779,63.0,-3942
780,62.0,-2164
781,36.0,-2522
782,48.0,-3941
783,111.0,-9604
784,74.0,-3157
785,109.0,-5650
786,36.0,-1953
787,69.0,-4046
788,42.0,-3324
789,52.0,-2936
790,46.0,-2944
791,77.0,-4368
792,35.0,-1739
793,166.0,-8877
794,26.0,-1133
795,116.0,-5402
796,38.0,-2524
797,36.0,-731
798,61.0,-3001
799,131.0,-8402
800,24.0,-719
801,49.0,-4724
802,60.0,-4763
803,43.0,-2756
804,76.0,-4367
805,130.0,-10803
806,33.0,-1339
807,71.0,-3552
808,78.0,-7354
809,40.0,-1531
810,49.0,-2933
811,48.0,-2775
812,69.0,-4545
813,87.0,-6567
814,41.0,-2143
815,65.0,-5351
816,68.0,-5141
817,84.0,-6152
818,102.0,-5374
819,55.0,-3735
820,34.0,-2719
821,41.0,-1745
822,68.0,-4544
823,40.0,-2526
824,73.0,-4804
825,129.0,-8016
826,54.0,-3165
827,70.0,-5541
828,43.0,-2330
829,43.0,-2330
830,80.0,-8365
831,40.0,-791
832,75.0,-5546
833,91.0,-4780
834,86.0,-5585
835,32.0,-1722
836,146.0,-10606
837,110.0,-5396
838,30.0,-1720
839,47.0,-2945
840,24.0,-1117
841,75.0,-5560
842,68.0,-3406
843,39.0,-2525
844,74.0,-5018
845,47.0,-3130
846,52.0,-3533
847,40.0,-2526
848,63.0,-4553
849,24.0,-719
850,71.0,-4945
851,62.0,-3955
852,59.0,-4336
853,102.0,-6582
854,66.0,-4954
855,43.0,-3325
856,26.0,-721
857,20.0,-118
858,31.0,-1337
859,48.0,-1937
860,61.0,-4537
861,78.0,-5151
862,49.0,-3331
863,40.0,-2526
864,63.0,-3188
865,86.0,-3609
866,73.0,-4563
867,74.0,-6739
868,33.0,-1922
869,116.0,-7818
870,185.0,-15037
871,57.0,-3538
872,20.0,-516
873,61.0,-2816
874,40.0,-948
875,24.0,-918
876,55.0,-4943
877,31.0,-1536
878,72.0,-4363
879,53.0,-4145
880,28.0,-723
881,36.0,-3517
882,36.0,-1527
883,45.0,-3327
884,78.0,-3559
885,76.0,-5774
886,26.0,-920
887,140.0,-10258
888,85.0,-6963
889,104.0,-8375
890,48.0,-2335
891,38.0,-2126
892,26.0,-1119
893,18.0,-514
894,26.0,-1119
895,56.0,-3537
896,74.0,-3171
897,106.0,-7993
898,33.0,-1353
899,38.0,-2140
900,63.0,-2762
901,44.0,-1535
902,55.0,-3735
903,44.0,-2743
904,28.0,-2315
905,68.0,-4956
906,26.0,-1161
907,91.0,-5974
908,26.0,-1318
909,46.0,-3143
910,75.0,-4366
911,55.0,-3180
912,77.0,-4951
913,83.0,-6179
914,57.0,-4732
915,77.0,-4354
916,86.0,-4761
917,69.0,-3749
918,69.0,-4346
919,66.0,-3973
920,80.0,-6745
921,68.0,-3577
922,123.0,-9218
923,22.0,-532
924,31.0,-3313
925,32.0,-1139
926,112.0,-9563
927,24.0,-1316
928,40.0,-1559
929,63.0,-3160
930,61.0,-3741
931,60.0,-4351
932,60.0,-3754
933,95.0,-8551
934,51.0,-3745
935,44.0,-3326
936,34.0,-1937
937,85.0,-5570
938,71.0,-5556
939,49.0,-3345
940,22.0,-333
941,61.0,-3556
942,72.0,-4775
943,20.0,-317
944,46.0,-2930
945,73.0,-5558
946,35.0,-1924
947,58.0,-2785
948,59.0,-4947
949,107.0,-8989
950,65.0,-5138
951,45.0,-3327
952,58.0,-3539
953,52.0,-2978
954,102.0,-5786
955,63.0,-4752
956,87.0,-5174
957,48.0,-2335
958,60.0,-3569
959,61.0,-3968
960,60.0,-2546
961,32.0,-741
962,36.0,-1527
963,59.0,-4549
964,43.0,-2131
965,42.0,-1746
966,40.0,-1744
967,63.0,-4951
968,29.0,-1335
969,51.0,-2935
970,56.0,-3736
971,46.0,-1579
972,74.0,-4990
973,42.0,-1959
974,62.0,-3756
975,49.0,-4539
976,68.0,-3179
977,69.0,-4545
978,67.0,-4557
979,44.0,-2743
980,18.0,-315
981,80.0,-4015
982,30.0,-1933
983,116.0,-9169
984,30.0,-1748
985,28.0,-1334
986,77.0,-4368
987,28.0,-1121
988,36.0,-2124
989,23.0,-1315
990,96.0,-4586
991,38.0,-2524
992,52.0,-2339
993,48.0,-4538
994,26.0,-323
995,127.0,-8426
996,59.0,-3739
997,37.0,-2139
998,32.0,-1722
999,128.0,-7603
1000,57.0,-1974
1001,67.0,-3548
1002,60.0,-3555
1003,50.0,-2934
1004,44.0,-2530
1005,30.0,-1734
1006,91.0,-6585
1007,45.0,-3526
1008,78.0,-5762
1009,52.0,-3945
1010,26.0,-1119
1011,34.0,-928
1012,58.0,-4349
1013,47.0,-3144
1014,59.0,-5146
1015,41.0,-2726
1016,124.0,-7201
1017,26.0,-721
1018,52.0,-1955
1019,26.0,-934
1020,104.0,-5589
1021,59.0,-3966
1022,127.0,-8852
1023,23.0,-931
1024,44.0,-2359
1025,64.0,-5336
1026,34.0,-1724
1027,75.0,-3968
1028,103.0,-8161
1029,32.0,-1921
1030,44.0,-2942
1031,27.0,-1731
1032,62.0,-4538
1033,35.0,-1924
1034,54.0,-1971
1035,35.0,-1526
1036,74.0,-3768
1037,41.0,-2129
1038,106.0,-7623
1039,45.0,-3198
1040,120.0,-8604
1041,58.0,-2956
1042,49.0,-3174
1043,34.0,-1141
1044,72.0,-2757
1045,102.0,-8771
1046,64.0,-3744
1047,86.0,-4391
1048,34.0,-1127
1049,22.0,-518
1050,41.0,-2328
1051,60.0,-2375
1052,24.0,-1714
1053,242.0,-20041
1054,65.0,-5749
1055,73.0,-5160
1056,47.0,-3926
1057,30.0,-1535
1058,98.0,-3820
1059,58.0,-3937
1060,50.0,-2138
1061,50.0,-3332
1062,64.0,-4355
1063,79.0,-5564
1064,83.0,-5170
1065,76.0,-3798
1066,58.0,-4946
1067,28.0,-1320
1068,95.0,-6048
1069,68.0,-5169
1070,62.0,-2349
1071,38.0,-2126
1072,74.0,-7535
1073,91.0,-5391
1074,52.0,-3348
1075,112.0,-7217
1076,24.0,-520
1077,69.0,-4758
1078,62.0,-3557
1079,28.0,-1348
1080,78.0,-6757
1081,48.0,-2817
1082,53.0,-3932
1083,143.0,-9437
1084,45.0,-1735
1085,52.0,-2950
1086,78.0,-6558
1087,43.0,-2927
1088,60.0,-3740
1089,34.0,-2136
1090,70.0,-6351
1091,42.0,-2130
1092,48.0,-2747
1093,60.0,-5545
1094,36.0,-1754
1095,72.0,-2572
1096,40.0,-2142
1097,129.0,-10774
1098,78.0,-3786
1099,36.0,-2152
1100,73.0,-4406
1101,61.0,-3968
1102,30.0,-739
1103,50.0,-2550
1104,39.0,-1956
1105,58.0,-3965
1106,139.0,-8012
1107,66.0,-3362
1108,30.0,-938
1109,70.0,-3551
1110,26.0,-1119
1111,24.0,-932
1112,36.0,-759
1113,42.0,-2130
1114,49.0,-2165
1115,31.0,-2119
1116,38.0,-1955
1117,103.0,-4820
1118,109.0,-9588
1119,42.0,-1931
1120,70.0,-4773
1121,26.0,-920
1122,55.0,-3934
1123,35.0,-1582
1124,72.0,-5173
1125,120.0,-7993
1126,26.0,-934
1127,54.0,-3549
1128,72.0,-3567
1129,50.0,-2550
1130,67.0,-3363
1131,77.0,-5164
1132,26.0,-536
1133,28.0,-1519
1134,84.0,-4403
1135,118.0,-9384
1136,63.0,-3558
1137,30.0,-1521
1138,43.0,-2330
1139,102.0,-5615
1140,20.0,-715
1141,41.0,-3124
1142,107.0,-7184
1143,46.0,-3925
1144,44.0,-2928
1145,78.0,-5563
1146,27.0,-722
1147,46.0,-3953
1148,48.0,-3131
1149,56.0,-3366
1150,22.0,-120
1151,56.0,-4148
1152,72.0,-4946
1153,43.0,-1534
1154,66.0,-4570
1155,73.0,-4762
1156,42.0,-1931
1157,86.0,-5798
1158,47.0,-3371
1159,58.0,-2942
1160,42.0,-2528
1161,61.0,-4167
1162,82.0,-2837
1163,35.0,-1725
1164,32.0,-1523
1165,84.0,-4986
1166,36.0,-3133
1167,98.0,-7758
1168,39.0,-3136
1169,53.0,-2937
1170,55.0,-3735
1171,36.0,-1328
1172,40.0,-2128
1173,74.0,-4962
1174,102.0,-9155
1175,60.0,-3171
1176,28.0,-922
1177,58.0,-5187
1178,36.0,-2721
1179,38.0,-1941
1180,69.0,-4971
1181,45.0,-3924
1182,59.0,-3540
1183,29.0,-2131
1184,61.0,-4338
1185,57.0,-3936
1186,36.0,-2138
1187,46.0,-1551
1188,42.0,-2542
1189,26.0,-721
1190,50.0,-3332
1191,96.0,-5794
1192,66.0,-3959
1193,64.0,-5350
1194,47.0,-1936
1195,46.0,-2773
1196,62.0,-2604
1197,51.0,-4143
1198,34.0,-2122
1199,114.0,-6580
1200,60.0,-4337
1201,52.0,-3945
1202,161.0,-8858
1203,20.0,-331
1204,29.0,-2131
1205,61.0,-2376
1206,63.0,-4368
1207,68.0,-5354
1208,43.0,-2358
1209,84.0,-3764
1210,24.0,-1330
1211,27.0,-1518
1212,28.0,-1732
1213,20.0,-914
1214,103.0,-5389
1215,86.0,-5756
1216,67.0,-6931
1217,68.0,-2980
1218,76.0,-4964
1219,53.0,-3349
1220,68.0,-4572
1221,39.0,-947
1222,65.0,-5138
1223,47.0,-3329
1224,45.0,-3142
1225,140.0,-10230
1226,59.0,-4535
1227,53.0,-2937
1228,77.0,-5747
1229,30.0,-739
1230,34.0,-1127
1231,102.0,-7221
1232,62.0,-3756
1233,63.0,-3146
1234,87.0,-5984
1235,89.0,-5375
1236,46.0,-2361
1237,28.0,-1334
1238,56.0,-3380
1239,105.0,-5576
1240,116.0,-7605
1241,32.0,-2319
1242,39.0,-1928
1243,42.0,-2343
1244,34.0,-956
1245,42.0,-1418
1246,50.0,-2152
1247,50.0,-1967
1248,59.0,-3341
1249,36.0,-3915
1250,24.0,-321
1251,104.0,-6228
1252,24.0,-719
1253,158.0,-10021
1254,88.0,-5388
1255,22.0,-1314
1256,48.0,-2733
1257,45.0,-2545
1258,53.0,-2581
1259,57.0,-3538
1260,57.0,-3936
1261,26.0,-920
1262,42.0,-2755
1263,39.0,-2141
1264,30.0,-1322
1265,58.0,-2956
1266,121.0,-7397
1267,22.0,-916
1268,88.0,-4592
1269,56.0,-3366
1270,78.0,-6743
1271,69.0,-2583
1272,128.0,-8584
1273,34.0,-2321
1274,80.0,-4598
1275,95.0,-4983
1276,44.0,-2956
1277,141.0,-8426
1278,22.0,-333
1279,47.0,-3130
1280,68.0,-4942
1281,65.0,-3958
1282,54.0,-3137
1283,111.0,-8183
1284,62.0,-2761
1285,69.0,-3620
1286,105.0,-8575
1287,50.0,-4526
1288,48.0,-3145
1289,70.0,-3195
1290,35.0,-2123
1291,108.0,-6190
1292,44.0,-3141
1293,26.0,-323
1294,39.0,-1743
1295,42.0,-1362
1296,54.0,-3350
1297,46.0,-3328
1298,48.0,-2946
1299,82.0,-4586
1300,60.0,-3171
1301,52.0,-3149
1302,75.0,-4579
1303,34.0,-1766
1304,93.0,-4014
1305,77.0,-5576
1306,16.0,-313
1307,48.0,-3330
1308,18.0,-514
1309,125.0,-11210
1310,46.0,-2162
1311,68.0,-3947
1312,34.0,-3131
1313,36.0,-1726
1314,50.0,-1583
1315,78.0,-4767
1316,117.0,-9411
1317,55.0,-2939
1318,47.0,-2945
1319,90.0,-6200
1320,62.0,-5149
1321,24.0,-733
1322,58.0,-4335
1323,38.0,-2339
1324,42.0,-2329
1325,30.0,-1151
1326,54.0,-3336
1327,46.0,-3726
1328,107.0,-8563
1329,63.0,-5534
1330,105.0,-8006
1331,72.0,-3979
1332,102.0,-7563
1333,49.0,-4752
1334,39.0,-1331
1335,37.0,-1727
1336,58.0,-4562
1337,26.0,-550
1338,66.0,-3219
1339,93.0,-6559
1340,18.0,-514
1341,51.0,-3745
1342,29.0,-1136
1343,24.0,-1714
1344,37.0,-2722
1345,47.0,-3926
1346,52.0,-2339
1347,80.0,-3589
1348,46.0,-2745
1349,72.0,-5344
1350,116.0,-7591
1351,92.0,-5975
1352,24.0,-918
1353,37.0,-1755
1354,61.0,-5759
1355,33.0,-3713
1356,101.0,-6211
1357,48.0,-2960
1358,30.0,-1535
1359,91.0,-5974
1360,72.0,-4021
1361,61.0,-3542
1362,78.0,-3587
1363,70.0,-2797
1364,64.0,-3559
1365,62.0,-4353
1366,61.0,-3343
1367,58.0,-4747
