,Steps until goal,Reward_until_goal
177,86.0,-6409
178,37.0,-2324
179,39.0,-1771
180,56.0,-5726
181,78.0,-3957
182,51.0,-3546
183,40.0,-1573
184,69.0,-6535
185,89.0,-6171
186,46.0,-2162
187,32.0,-1921
188,52.0,-2339
189,35.0,-1952
190,105.0,-4623
191,74.0,-5175
192,119.0,-7807
193,58.0,-4932
194,42.0,-1945
195,163.0,-13210
196,54.0,-5553
197,51.0,-1542
198,101.0,-8983
199,56.0,-3736
200,65.0,-4583
201,93.0,-4796
202,111.0,-7614
203,65.0,-4583
204,58.0,-3937
205,66.0,-3191
206,36.0,-2124
207,94.0,-4968
208,93.0,-5962
209,64.0,-4369
210,30.0,-355
211,75.0,-3413
212,32.0,-1736
213,72.0,-5173
214,40.0,-2924
215,56.0,-4134
216,42.0,-2144
217,25.0,-1132
218,49.0,-3544
219,121.0,-7212
220,68.0,-4202
221,51.0,-4129
222,36.0,-1740
223,70.0,-4375
224,95.0,-7598
225,54.0,-2767
226,18.0,-912
227,34.0,-1525
228,66.0,-3746
229,70.0,-3977
230,45.0,-1948
231,34.0,-2363
232,93.0,-6360
233,46.0,-2745
234,56.0,-4347
235,44.0,-2132
236,98.0,-7161
237,211.0,-11509
238,50.0,-2550
239,76.0,-5760
240,30.0,-1521
241,72.0,-3766
242,50.0,-2934
243,76.0,-4978
244,182.0,-8851
245,56.0,-3153
246,115.0,-7576
247,44.0,-1734
248,48.0,-4140
249,83.0,-5383
250,44.0,-4932
251,169.0,-11809
252,42.0,-2329
253,88.0,-5161
254,46.0,-1764
255,37.0,-2125
256,66.0,-4954
257,107.0,-7980
258,78.0,-6970
259,128.0,-8413
260,73.0,-3767
261,56.0,-2385
262,58.0,-3965
263,36.0,-1939
264,90.0,-6570
265,153.0,-8850
266,76.0,-4751
267,61.0,-4366
268,35.0,-2322
269,52.0,-3135
270,124.0,-9205
271,83.0,-6378
272,128.0,-9209
273,63.0,-3160
274,114.0,-7233
275,24.0,-918
276,36.0,-1527
277,49.0,-2336
278,24.0,-1714
279,109.0,-7186
280,78.0,-3360
281,35.0,-2336
282,67.0,-4543
283,44.0,-4122
284,33.0,-1723
285,61.0,-4750
286,68.0,-3790
287,63.0,-4354
288,103.0,-5815
289,55.0,-3550
290,40.0,-2739
291,104.0,-4238
292,36.0,-1328
293,61.0,-3144
294,55.0,-3337
295,95.0,-5067
296,76.0,-4964
297,68.0,-4359
298,37.0,-1940
299,41.0,-3124
300,34.0,-1937
301,68.0,-4956
302,56.0,-2755
303,44.0,-3724
304,41.0,-2143
305,34.0,-2918
306,34.0,-558
307,110.0,-8196
308,106.0,-4851
309,47.0,-4722
310,48.0,-2562
311,40.0,-1545
312,44.0,-1933
313,42.0,-3324
314,40.0,-3336
315,38.0,-2922
316,57.0,-3538
317,34.0,-1326
318,48.0,-1382
319,28.0,-1561
320,158.0,-11271
321,63.0,-4354
322,42.0,-566
323,44.0,-1734
324,36.0,-3133
325,118.0,-10393
326,127.0,-8384
327,45.0,-2374
328,26.0,-1133
329,31.0,-1749
330,64.0,-3402
331,46.0,-2930
332,72.0,-3623
333,48.0,-2136
334,99.0,-9379
335,164.0,-10893
336,62.0,-3145
337,78.0,-5790
338,30.0,-3113
339,58.0,-2544
340,34.0,-1525
341,47.0,-2533
342,98.0,-5782
343,82.0,-4785
344,33.0,-1538
345,69.0,-4573
346,59.0,-4549
347,65.0,-5763
348,68.0,-4956
349,51.0,-2352
350,113.0,-7986
351,81.0,-5011
352,37.0,-1741
353,46.0,-2162
354,146.0,-9255
355,72.0,-4747
356,58.0,-4534
357,22.0,-717
358,34.0,-1539
359,49.0,-1582
360,36.0,-1726
361,72.0,-4946
362,57.0,-2969
363,26.0,-1716
364,45.0,-2133
365,112.0,-7374
366,43.0,-2728
367,58.0,-2544
368,40.0,-2327
369,52.0,-3931
370,30.0,-1123
371,40.0,-2341
372,36.0,-2138
373,64.0,-5137
374,39.0,-2539
375,96.0,-5225
376,85.0,-6167
377,81.0,-5182
378,62.0,-4936
379,90.0,-5404
380,74.0,-5430
381,67.0,-2567
382,43.0,-2372
383,88.0,-5388
384,62.0,-5135
385,71.0,-4163
386,82.0,-3179
387,61.0,-4963
388,50.0,-2337
389,43.0,-2330
390,67.0,-4159
391,49.0,-2577
392,66.0,-3760
393,43.0,-3765
394,48.0,-1581
395,56.0,-3352
396,86.0,-4164
397,81.0,-5196
398,42.0,-1931
399,38.0,-1742
400,64.0,-3758
401,62.0,-4936
402,45.0,-1749
403,43.0,-1021
404,58.0,-2373
405,59.0,-6326
406,35.0,-1540
407,53.0,-3178
408,55.0,-3976
409,40.0,-1744
410,31.0,-1735
411,74.0,-7137
412,32.0,-1551
413,37.0,-2324
414,48.0,-3529
415,44.0,-1961
416,99.0,-5242
417,72.0,-5742
418,76.0,-3955
419,58.0,-2785
420,34.0,-2733
421,42.0,-2727
422,78.0,-5165
423,26.0,-1517
424,115.0,-7789
425,43.0,-2728
426,182.0,-13655
427,36.0,-2721
428,22.0,-930
429,45.0,-1337
430,64.0,-5378
431,69.0,-3962
432,37.0,-1940
433,43.0,-2529
434,29.0,-1136
435,48.0,-2349
436,74.0,-4578
437,30.0,-924
438,63.0,-2577
439,34.0,-1368
440,44.0,-2331
441,50.0,-2934
442,26.0,-749
443,67.0,-5154
444,36.0,-1726
445,38.0,-1543
446,76.0,-4353
447,61.0,-5361
448,39.0,-1928
449,45.0,-2943
450,39.0,-2923
451,35.0,-2919
452,66.0,-3149
453,71.0,-5755
454,40.0,-2526
455,47.0,-3343
456,63.0,-3771
457,28.0,-1121
458,89.0,-7379
459,58.0,-4946
460,78.0,-4753
461,80.0,-5963
462,55.0,-2541
463,51.0,-2366
464,23.0,-1315
465,30.0,-1123
466,92.0,-6558
467,129.0,-9978
468,74.0,-4180
469,86.0,-6182
470,71.0,-4959
471,48.0,-1752
472,60.0,-3939
473,45.0,-1735
474,24.0,-1316
475,31.0,-2161
476,60.0,-4948
477,40.0,-2952
478,40.0,-2128
479,70.0,-5171
480,42.0,-3125
481,145.0,-11401
482,67.0,-3562
483,62.0,-2761
484,37.0,-1926
485,72.0,-4946
486,62.0,-2548
487,34.0,-771
488,65.0,-4754
489,105.0,-6215
490,53.0,-2965
491,60.0,-3143
492,48.0,-2946
493,42.0,-3921
494,52.0,-1983
495,115.0,-8002
496,74.0,-5943
497,47.0,-4523
498,78.0,-5165
499,52.0,-3334
500,38.0,-1529
501,33.0,-2121
502,40.0,-2142
503,69.0,-5554
504,75.0,-3982
505,76.0,-5362
506,47.0,-2149
507,38.0,-2339
508,62.0,-3599
509,57.0,-3950
510,42.0,-2926
511,95.0,-7357
512,54.0,-4132
513,86.0,-6367
514,104.0,-8190
515,85.0,-5256
516,33.0,-1723
517,45.0,-2730
518,42.0,-2357
519,87.0,-8159
520,66.0,-3547
521,66.0,-4144
522,128.0,-9834
523,42.0,-2741
524,57.0,-2742
525,92.0,-6956
526,92.0,-6160
527,48.0,-2363
528,76.0,-4964
529,30.0,-1521
530,52.0,-3135
531,58.0,-3937
532,20.0,-715
533,51.0,-1968
534,38.0,-2339
535,62.0,-3756
536,96.0,-6562
537,80.0,-4783
538,70.0,-3963
539,34.0,-1525
540,56.0,-3935
541,35.0,-1540
542,46.0,-2162
543,26.0,-721
544,97.0,-7188
545,109.0,-7811
546,33.0,-1524
547,103.0,-6185
548,28.0,-1732
549,26.0,-934
550,24.0,-918
551,47.0,-3329
552,95.0,-5210
553,52.0,-2168
554,62.0,-3742
555,94.0,-5366
556,85.0,-4589
557,37.0,-2338
558,59.0,-3156
559,45.0,-2545
560,75.0,-6356
561,66.0,-3177
562,51.0,-4129
563,145.0,-9041
564,18.0,-713
565,48.0,-3330
566,42.0,-1575
567,37.0,-1570
568,52.0,-3931
569,33.0,-2121
570,53.0,-2738
571,43.0,-2344
572,24.0,-1131
573,41.0,-1930
574,38.0,-1543
575,73.0,-4549
576,40.0,-1744
577,44.0,-2146
578,92.0,-6188
579,40.0,-2341
580,107.0,-6800
581,125.0,-9604
582,70.0,-5740
583,32.0,-1537
584,78.0,-5961
585,128.0,-6224
586,42.0,-2343
587,145.0,-7847
588,33.0,-1723
589,77.0,-5150
590,156.0,-10459
591,52.0,-1557
592,41.0,-1731
593,57.0,-3950
594,52.0,-3149
595,160.0,-12212
596,49.0,-2137
597,34.0,-1354
598,37.0,-2125
599,79.0,-4824
600,77.0,-4766
601,72.0,-4988
602,62.0,-3941
603,99.0,-5797
604,38.0,-1927
605,28.0,-1121
606,30.0,-924
607,39.0,-2354
608,50.0,-2337
609,69.0,-4161
610,50.0,-2351
611,87.0,-7377
612,161.0,-13037
613,62.0,-4154
614,82.0,-4359
615,30.0,-2345
616,57.0,-2145
617,62.0,-5533
618,63.0,-4169
619,69.0,-3578
620,61.0,-5333
621,38.0,-1529
622,57.0,-3140
623,55.0,-3550
624,62.0,-4140
625,65.0,-3162
626,25.0,-1146
627,193.0,-12472
628,47.0,-2376
629,55.0,-3763
630,124.0,-7002
631,117.0,-8402
632,127.0,-7829
633,34.0,-1923
634,42.0,-1732
635,52.0,-2964
636,89.0,-6569
637,51.0,-2935
638,44.0,-1975
639,67.0,-3377
640,67.0,-3590
641,28.0,-1121
642,22.0,-518
643,73.0,-4577
644,47.0,-3926
645,49.0,-2336
646,70.0,-3764
647,49.0,-2577
648,81.0,-4016
649,57.0,-3538
650,77.0,-7154
651,36.0,-930
652,55.0,-5128
653,95.0,-8565
654,45.0,-2147
655,82.0,-4586
656,75.0,-5148
657,71.0,-4547
658,66.0,-3348
659,85.0,-6209
660,67.0,-4557
661,20.0,-715
662,50.0,-1555
663,66.0,-5949
664,43.0,-2330
665,84.0,-6180
666,74.0,-5360
667,27.0,-1347
668,97.0,-5865
669,94.0,-4769
670,59.0,-2772
671,37.0,-1542
672,42.0,-1945
673,40.0,-2924
674,51.0,-3731
675,73.0,-6937
676,65.0,-3546
677,40.0,-1730
678,46.0,-1935
679,24.0,-1515
680,53.0,-2752
681,65.0,-4356
682,162.0,-9271
683,47.0,-3172
684,66.0,-5195
685,113.0,-8370
686,67.0,-3761
687,55.0,-3337
688,123.0,-10981
689,121.0,-10993
690,38.0,-1159
691,63.0,-2975
692,87.0,-6169
693,35.0,-2933
694,39.0,-2155
695,79.0,-4768
696,115.0,-7192
697,44.0,-2771
698,74.0,-3583
699,34.0,-1525
700,62.0,-3543
701,50.0,-2735
702,23.0,-1144
703,43.0,-2159
704,42.0,-3125
705,54.0,-2767
706,54.0,-3748
707,70.0,-3764
708,40.0,-934
709,40.0,-3123
710,29.0,-2117
711,27.0,-1319
712,62.0,-5931
713,111.0,-9192
714,70.0,-3565
715,52.0,-2950
716,88.0,-5374
717,64.0,-5549
718,58.0,-3567
719,105.0,-6229
720,70.0,-7133
721,42.0,-1561
722,79.0,-5564
723,95.0,-8565
724,93.0,-5777
725,41.0,-2967
726,26.0,-948
727,73.0,-6539
728,34.0,-2136
729,36.0,-1527
730,54.0,-2554
731,127.0,-8227
732,27.0,-1134
733,40.0,-1929
734,25.0,-1928
735,46.0,-4522
736,71.0,-6963
737,58.0,-3553
738,75.0,-2788
739,61.0,-3940
740,38.0,-3121
741,55.0,-4332
742,71.0,-4149
743,40.0,-2142
744,50.0,-2337
745,51.0,-3787
746,54.0,-5724
747,22.0,-319
748,36.0,-2522
749,99.0,-5783
750,40.0,-1147
751,91.0,-7807
752,57.0,-4533
753,45.0,-1934
754,92.0,-3430
755,44.0,-3525
756,102.0,-6638
757,38.0,-2168
758,42.0,-2528
759,26.0,-1332
760,34.0,-2335
761,89.0,-7351
762,53.0,-2553
763,30.0,-1549
764,90.0,-5390
765,48.0,-2960
766,51.0,-3532
767,46.0,-3541
768,29.0,-1122
769,76.0,-4751
770,44.0,-1734
771,22.0,-1314
772,83.0,-5966
773,30.0,-1137
774,86.0,-4803
775,159.0,-9296
776,130.0,-9197
777,106.0,-6799
778,51.0,-1542
779,79.0,-5393
780,75.0,-5759
781,60.0,-3740
782,113.0,-5427
783,74.0,-3611
784,48.0,-2335
785,60.0,-2361
786,55.0,-2342
787,43.0,-2131
788,40.0,-1531
789,86.0,-5016
790,61.0,-4139
791,121.0,-6060
792,50.0,-2948
793,134.0,-10182
794,76.0,-4964
795,30.0,-1378
796,22.0,-1115
797,48.0,-3756
798,139.0,-10627
799,80.0,-5764
800,78.0,-4568
801,70.0,-3778
802,56.0,-2811
803,74.0,-4365
804,28.0,-1732
805,45.0,-3327
806,82.0,-3975
807,53.0,-3150
808,65.0,-2792
809,90.0,-7963
810,48.0,-3330
811,62.0,-3571
812,139.0,-8438
813,75.0,-3996
814,36.0,-1157
815,98.0,-5583
816,43.0,-2344
817,103.0,-7606
818,60.0,-4337
819,38.0,-1571
820,41.0,-2129
821,107.0,-9600
822,40.0,-1929
823,114.0,-6992
824,43.0,-4519
825,68.0,-4345
826,113.0,-7829
827,25.0,-2525
828,48.0,-1951
829,78.0,-3430
830,32.0,-1750
831,34.0,-1923
832,64.0,-2763
833,78.0,-5748
834,25.0,-1914
835,50.0,-2337
836,55.0,-3578
837,102.0,-3995
838,38.0,-1756
839,61.0,-3954
840,31.0,-1522
841,64.0,-3758
842,41.0,-2740
843,132.0,-10791
844,47.0,-2760
845,41.0,-2541
846,133.0,-8006
847,39.0,-2155
848,101.0,-6766
849,69.0,-6762
850,45.0,-1777
851,36.0,-1740
852,24.0,-1742
853,56.0,-3352
854,120.0,-6869
855,82.0,-6946
856,68.0,-2980
857,73.0,-4179
858,185.0,-12066
859,93.0,-6971
860,140.0,-7898
861,50.0,-1981
862,52.0,-2339
863,86.0,-4960
864,101.0,-6183
865,167.0,-11224
866,47.0,-3741
867,36.0,-1356
868,107.0,-8179
869,62.0,-3742
870,82.0,-5567
871,68.0,-4970
872,119.0,-9996
873,55.0,-3735
874,57.0,-2969
875,30.0,-1322
876,26.0,-1119
877,53.0,-3377
878,97.0,-6790
879,36.0,-1726
880,67.0,-3761
881,50.0,-2337
882,89.0,-6412
883,47.0,-2788
884,45.0,-3327
885,22.0,-518
886,49.0,-3928
887,48.0,-2733
888,194.0,-14079
889,44.0,-2132
890,52.0,-5523
891,52.0,-1983
892,24.0,-1714
893,44.0,-952
894,64.0,-4156
895,52.0,-2950
896,55.0,-3550
897,118.0,-5645
898,74.0,-3384
899,45.0,-2545
900,75.0,-5176
901,60.0,-3171
902,30.0,-1322
903,72.0,-4562
904,37.0,-2125
905,71.0,-3793
906,48.0,-4723
907,54.0,-3549
908,63.0,-3572
909,42.0,-1945
910,94.0,-4982
911,88.0,-5772
912,316.0,-21749
913,34.0,-1326
914,86.0,-6566
915,58.0,-4534
916,50.0,-2749
917,50.0,-1754
918,84.0,-5398
919,80.0,-5593
920,24.0,-932
921,92.0,-4568
922,74.0,-5416
923,106.0,-8789
924,22.0,-546
925,89.0,-3172
926,36.0,-1356
927,49.0,-2549
928,122.0,-9032
929,54.0,-2341
930,136.0,-7412
931,42.0,-1945
932,39.0,-2539
933,47.0,-1950
934,40.0,-2142
935,105.0,-7381
936,38.0,-2723
937,73.0,-3767
938,93.0,-5990
939,76.0,-4978
940,40.0,-1545
941,65.0,-4569
942,80.0,-4982
943,24.0,-719
944,44.0,-2132
945,48.0,-2761
946,42.0,-2755
947,145.0,-9425
948,28.0,-1519
949,62.0,-3159
950,76.0,-6172
951,28.0,-1121
952,47.0,-3343
953,53.0,-3761
954,30.0,-142
955,40.0,-2341
956,110.0,-9390
957,61.0,-4935
958,99.0,-5769
959,51.0,-2963
960,83.0,-4430
961,166.0,-9247
962,111.0,-6420
963,90.0,-4793
964,84.0,-5754
965,122.0,-9615
966,44.0,-2331
967,24.0,-1330
968,60.0,-3569
969,36.0,-1726
970,43.0,-1932
971,45.0,-2730
972,37.0,-2324
973,111.0,-6860
974,33.0,-1538
975,55.0,-2541
976,38.0,-2154
977,37.0,-2736
978,60.0,-3754
979,83.0,-5767
980,54.0,-1957
981,36.0,-1541
982,42.0,-2528
983,64.0,-3744
984,66.0,-5366
985,52.0,-4727
986,67.0,-3150
987,71.0,-3765
988,45.0,-2929
989,18.0,-315
990,31.0,-2119
991,72.0,-5742
992,66.0,-4158
993,27.0,-523
994,36.0,-1527
995,30.0,-1336
996,41.0,-2583
997,18.0,-727
998,116.0,-5629
999,59.0,-3341
1000,71.0,-4746
1001,47.0,-3954
1002,42.0,-1945
1003,64.0,-3374
1004,36.0,-2920
1005,28.0,-723
1006,35.0,-2123
1007,54.0,-2767
1008,28.0,-922
1009,90.0,-7778
1010,65.0,-3162
1011,67.0,-5552
1012,28.0,-1320
1013,49.0,-2549
1014,36.0,-2536
1015,43.0,-2330
1016,34.0,-2520
1017,48.0,-3145
1018,68.0,-2994
1019,34.0,-2918
1020,56.0,-4958
1021,113.0,-7204
1022,71.0,-5357
1023,28.0,-751
1024,30.0,-938
1025,40.0,-2327
1026,74.0,-4948
1027,51.0,-3333
1028,65.0,-4768
1029,47.0,-3528
1030,106.0,-8220
1031,20.0,-715
1032,45.0,-3327
1033,85.0,-4973
1034,42.0,-2940
1035,70.0,-3764
1036,50.0,-2564
1037,34.0,-1937
1038,45.0,-2360
1039,59.0,-3156
1040,60.0,-2616
1041,60.0,-5531
1042,58.0,-3766
1043,153.0,-9419
1044,36.0,-1555
1045,34.0,-1937
1046,52.0,-4172
1047,61.0,-5162
1048,60.0,-3157
1049,30.0,-1535
1050,24.0,-733
1051,46.0,-3143
1052,40.0,-1161
1053,52.0,-3348
1054,46.0,-1820
1055,47.0,-3158
1056,47.0,-2931
1057,89.0,-5986
1058,72.0,-2956
1059,62.0,-5348
1060,123.0,-7654
1061,38.0,-2723
1062,30.0,-938
1063,27.0,-1333
1064,58.0,-2558
1065,145.0,-8430
1066,20.0,-132
1067,44.0,-1933
1068,34.0,-1525
1069,84.0,-8142
1070,38.0,-3121
1071,65.0,-4171
1072,41.0,-3124
1073,101.0,-6979
1074,47.0,-3329
1075,106.0,-5036
1076,71.0,-5769
1077,51.0,-3333
1078,145.0,-9439
1079,22.0,-1115
1080,46.0,-2944
1081,63.0,-4951
1082,50.0,-4540
1083,28.0,-1320
1084,29.0,-1932
1085,85.0,-6181
1086,29.0,-1520
1087,49.0,-4923
1088,43.0,-1932
1089,52.0,-2751
1090,25.0,-720
1091,107.0,-7226
1092,101.0,-8756
1093,58.0,-1748
1094,101.0,-6979
1095,62.0,-2974
1096,36.0,-1527
1097,75.0,-5361
1098,52.0,-3334
1099,45.0,-2360
1100,51.0,-2806
1101,49.0,-4127
1102,105.0,-7807
1103,36.0,-1555
1104,36.0,-1541
1105,22.0,-319
1106,161.0,-8303
1107,36.0,-1527
1108,31.0,-726
1109,55.0,-1944
1110,119.0,-9783
1111,54.0,-2938
1112,60.0,-4934
1113,31.0,-2133
1114,51.0,-2010
1115,37.0,-1528
1116,66.0,-3760
1117,74.0,-4180
1118,43.0,-3524
1119,22.0,-532
1120,68.0,-2355
1121,133.0,-11389
1122,65.0,-4356
1123,71.0,-4973
1124,59.0,-2957
1125,56.0,-3935
1126,93.0,-7767
1127,41.0,-4545
1128,57.0,-1946
1129,104.0,-8986
1130,70.0,-5157
1131,32.0,-1750
1132,92.0,-7382
1133,54.0,-1744
1134,75.0,-3968
1135,24.0,-1117
1136,55.0,-3934
1137,74.0,-4948
1138,40.0,-3322
1139,57.0,-3737
1140,62.0,-5334
1141,128.0,-6622
1142,50.0,-3133
1143,32.0,-1125
1144,101.0,-6766
1145,68.0,-3961
1146,47.0,-3130
1147,142.0,-10431
1148,35.0,-1341
1149,145.0,-9809
1150,35.0,-1924
1151,46.0,-1565
1152,61.0,-4380
1153,52.0,-2936
1154,38.0,-1529
1155,67.0,-3349
1156,84.0,-5782
1157,32.0,-2120
1158,20.0,-914
1159,53.0,-2155
1160,60.0,-2745
1161,24.0,-719
1162,61.0,-3542
1163,51.0,-1556
1164,39.0,-1956
1165,65.0,-3944
1166,70.0,-7133
1167,59.0,-4933
1168,126.0,-11808
1169,65.0,-4342
1170,50.0,-3559
1171,82.0,-6164
1172,80.0,-6546
1173,35.0,-1327
1174,35.0,-1924
1175,22.0,-717
1176,118.0,-6825
1177,40.0,-1545
1178,50.0,-3531
1179,24.0,-1913
1180,53.0,-2609
1181,59.0,-2957
1182,36.0,-1143
1183,47.0,-3528
1184,20.0,-1141
1185,96.0,-6562
1186,34.0,-928
1187,39.0,-1160
1188,71.0,-4376
1189,31.0,-2517
1190,81.0,-5751
1191,106.0,-5846
1192,46.0,-2745
1193,65.0,-5536
1194,89.0,-7365
1195,40.0,-2725
1196,71.0,-4432
1197,204.0,-13534
1198,65.0,-4569
1199,66.0,-2964
1200,28.0,-964
1201,76.0,-4566
1202,123.0,-9204
1203,38.0,-2140
1204,80.0,-4570
1205,28.0,-1732
1206,91.0,-6173
1207,63.0,-3970
1208,52.0,-3788
1209,61.0,-3371
1210,56.0,-2769
1211,71.0,-3765
1212,44.0,-1336
1213,31.0,-1124
1214,42.0,-2727
1215,47.0,-2334
1216,75.0,-4806
1217,34.0,-928
1218,52.0,-2978
1219,25.0,-720
1220,48.0,-4126
1221,62.0,-2363
1222,38.0,-1927
1223,26.0,-1133
1224,158.0,-10660
1225,59.0,-4961
1226,49.0,-3530
1227,75.0,-6967
1228,32.0,-1324
1229,104.0,-7394
1230,89.0,-6213
1231,30.0,-1919
1232,72.0,-5145
1233,45.0,-2531
1234,30.0,-1734
1235,30.0,-1521
1236,30.0,-924
1237,36.0,-1925
1238,52.0,-1784
1239,39.0,-2155
1240,88.0,-4393
1241,103.0,-5005
1242,23.0,-931
1243,40.0,-1374
1244,46.0,-2347
1245,44.0,-1748
1246,76.0,-4367
1247,62.0,-4552
1248,62.0,-2363
1249,34.0,-2122
1250,59.0,-4165
1251,36.0,-1925
1252,39.0,-2155
1253,103.0,-5417
1254,44.0,-2146
1255,28.0,-1121
1256,36.0,-1328
1257,82.0,-6562
1258,103.0,-6000
1259,86.0,-7945
1260,32.0,-2717
1261,30.0,-1350
1262,35.0,-1526
1263,32.0,-1324
1264,26.0,-721
1265,96.0,-6192
1266,80.0,-8337
1267,49.0,-3174
1268,66.0,-5537
1269,86.0,-5159
1270,30.0,-1919
1271,62.0,-4779
1272,55.0,-4133
1273,53.0,-4131
1274,45.0,-1948
1275,74.0,-4421
1276,77.0,-5391
1277,45.0,-2559
1278,89.0,-9013
1279,38.0,-2538
1280,62.0,-3557
1281,93.0,-6587
1282,62.0,-3557
1283,73.0,-5174
1284,59.0,-5345
1285,40.0,-1346
1286,57.0,-3339
1287,65.0,-3745
1288,62.0,-4154
1289,38.0,-2325
1290,60.0,-2176
1291,58.0,-3567
1292,58.0,-2942
1293,111.0,-7003
1294,72.0,-4405
1295,80.0,-6162
1296,56.0,-2968
1297,138.0,-7030
1298,112.0,-7388
1299,50.0,-2735
1300,115.0,-9196
1301,90.0,-6556
1302,28.0,-1135
1303,38.0,-1543
1304,38.0,-1955
1305,45.0,-2346
1306,81.0,-5566
1307,74.0,-4962
1308,49.0,-2734
1309,53.0,-2340
1310,65.0,-3972
1311,83.0,-6549
1312,29.0,-2117
1313,42.0,-2755
1314,152.0,-10413
1315,39.0,-2553
1316,57.0,-2969
1317,57.0,-2201
1318,161.0,-10052
1319,149.0,-8235
1320,118.0,-7977
1321,68.0,-4970
1322,50.0,-3346
1323,28.0,-1533
1324,70.0,-5143
1325,28.0,-1774
1326,129.0,-9622
1327,30.0,-1123
1328,32.0,-940
1329,34.0,-1539
1330,40.0,-2938
1331,117.0,-10420
1332,64.0,-3744
1333,100.0,-6992
1334,78.0,-6359
1335,134.0,-9201
1336,52.0,-2552
1337,46.0,-2944
1338,60.0,-4564
1339,94.0,-6389
1340,77.0,-6557
1341,43.0,-2927
1342,46.0,-2162
1343,38.0,-2538
1344,50.0,-3161
1345,87.0,-5401
1346,48.0,-4325
1347,32.0,-1722
1348,52.0,-3163
1349,35.0,-1924
1350,40.0,-2142
1351,45.0,-2545
1352,65.0,-3347
1353,48.0,-2761
1354,62.0,-4182
1355,40.0,-1957
1356,80.0,-5792
1357,46.0,-2361
1358,68.0,-2781
1359,28.0,-1334
1360,34.0,-1354
1361,44.0,-2743
1362,48.0,-3742
1363,34.0,-1141
1364,96.0,-6988
1365,48.0,-2150
