,Steps until goal,Reward_until_goal
540,95.0,-11550
541,905.0,-97013
542,525.0,-49582
543,188.0,-18535
544,115.0,-10816
545,224.0,-25452
546,1037.0,-98330
547,57.0,-4945
548,47.0,-3357
549,324.0,-32671
550,111.0,-9332
551,960.0,-94433
552,147.0,-14172
553,1014.0,-102660
554,289.0,-30007
555,60.0,-6554
556,241.0,-21744
557,211.0,-24912
558,217.0,-19786
559,207.0,-20289
560,674.0,-74183
561,775.0,-75063
562,158.0,-13715
563,499.0,-59128
564,106.0,-12954
565,279.0,-28419
566,188.0,-18266
567,341.0,-32545
568,145.0,-16474
569,706.0,-68340
570,994.0,-90403
571,156.0,-17466
572,340.0,-36950
573,337.0,-27804
574,297.0,-32361
575,336.0,-35853
576,69.0,-7188
577,159.0,-17071
578,271.0,-24885
579,46.0,-4208
580,197.0,-18118
581,112.0,-11239
582,533.0,-60611
583,343.0,-33612
584,889.0,-91534
585,252.0,-24611
586,558.0,-54635
587,105.0,-10621
588,186.0,-16641
589,194.0,-19606
590,341.0,-34863
591,162.0,-15468
592,93.0,-9146
593,89.0,-7889
594,635.0,-66240
595,63.0,-6969
596,96.0,-7812
597,44.0,-3979
598,306.0,-30352
599,124.0,-12630
600,63.0,-5988
601,648.0,-70404
602,181.0,-19837
603,319.0,-31912
604,159.0,-11583
605,439.0,-47327
606,239.0,-23987
607,24.0,-918
608,590.0,-67476
609,105.0,-12611
610,178.0,-16193
611,397.0,-38173
612,188.0,-19816
613,301.0,-32463
614,74.0,-8942
615,1304.0,-107468
616,278.0,-22064
617,95.0,-8593
618,342.0,-34253
619,49.0,-2776
620,165.0,-17433
621,303.0,-31428
622,124.0,-15573
623,336.0,-37204
624,572.0,-54719
625,274.0,-32607
626,199.0,-23409
627,137.0,-10894
628,42.0,-3408
629,409.0,-43446
630,484.0,-45253
631,170.0,-15092
632,298.0,-31367
633,194.0,-19763
634,390.0,-39475
635,152.0,-17563
636,71.0,-9749
637,233.0,-19460
638,433.0,-43722
639,131.0,-10989
640,35.0,-2350
641,147.0,-15425
642,240.0,-26390
643,57.0,-3992
644,246.0,-25401
645,73.0,-7391
646,299.0,-36158
647,309.0,-27765
648,188.0,-17271
649,458.0,-43705
650,262.0,-28702
651,724.0,-81652
652,113.0,-11994
653,69.0,-8340
654,287.0,-28853
655,212.0,-23719
656,174.0,-13574
657,509.0,-50096
658,591.0,-60369
659,611.0,-56832
660,603.0,-59428
661,369.0,-37932
662,40.0,-3350
663,809.0,-93733
664,215.0,-17665
665,121.0,-6699
666,114.0,-11398
667,102.0,-8258
668,60.0,-5301
669,205.0,-21139
670,308.0,-26825
671,46.0,-2190
672,455.0,-48806
673,247.0,-22658
674,988.0,-103066
675,357.0,-35972
676,209.0,-16535
677,359.0,-38236
678,89.0,-10179
679,35.0,-3146
680,691.0,-65088
681,145.0,-13077
682,513.0,-50201
683,749.0,-74555
684,46.0,-4152
685,423.0,-39819
686,845.0,-84996
687,247.0,-26299
688,214.0,-19556
689,578.0,-65673
690,621.0,-58622
691,72.0,-8399
692,183.0,-20649
693,135.0,-11290
694,800.0,-75556
695,228.0,-26549
696,453.0,-54931
697,670.0,-70056
698,460.0,-48256
699,248.0,-26098
700,261.0,-21691
701,325.0,-31691
702,347.0,-32167
703,354.0,-33483
704,317.0,-27972
705,98.0,-10785
706,308.0,-30040
707,437.0,-36520
708,72.0,-6196
709,108.0,-7454
710,273.0,-25753
711,314.0,-34878
712,146.0,-14429
713,204.0,-21693
714,189.0,-18082
715,267.0,-25705
716,539.0,-48705
717,156.0,-15989
718,402.0,-36698
719,94.0,-8634
720,126.0,-10712
721,897.0,-88089
722,458.0,-46948
723,365.0,-34985
724,189.0,-21437
725,255.0,-25951
726,212.0,-20493
727,39.0,-4529
728,215.0,-22741
729,105.0,-10977
730,330.0,-37896
731,666.0,-64166
732,108.0,-11179
733,149.0,-13650
734,215.0,-17155
735,1303.0,-135428
736,408.0,-39067
737,438.0,-41028
738,873.0,-85565
739,687.0,-72974
740,411.0,-43958
741,147.0,-16420
742,53.0,-5154
743,241.0,-24146
744,294.0,-21665
745,90.0,-8075
746,1116.0,-114744
747,224.0,-24087
748,1182.0,-118011
749,129.0,-13630
750,168.0,-13439
751,592.0,-57158
752,241.0,-19384
753,95.0,-8991
754,383.0,-33540
755,67.0,-8324
756,556.0,-52531
757,637.0,-68487
758,40.0,-5511
759,734.0,-71084
760,346.0,-34798
761,490.0,-44743
762,148.0,-17430
763,234.0,-24705
764,116.0,-13163
765,176.0,-15709
