,Steps until goal,Reward_until_goal
190,38.0,-1529
191,22.0,-319
192,44.0,-2530
193,47.0,-3940
194,44.0,-2146
195,68.0,-4174
196,46.0,-4323
197,34.0,-2719
198,16.0,-924
199,81.0,-5978
200,95.0,-6617
201,24.0,-719
202,72.0,-5344
203,110.0,-5197
204,56.0,-3565
205,134.0,-11589
206,33.0,-1524
207,39.0,-1928
208,96.0,-6164
209,38.0,-2538
210,70.0,-2755
211,42.0,-2741
212,76.0,-6741
213,46.0,-3171
214,39.0,-1530
215,39.0,-3122
216,80.0,-4385
217,43.0,-2728
218,28.0,-723
219,56.0,-3736
220,27.0,-1518
221,116.0,-8003
222,44.0,-2132
223,91.0,-7552
224,14.0,-112
225,53.0,-2752
226,32.0,-2518
227,17.0,-513
228,24.0,-1330
229,48.0,-4737
230,56.0,-3935
231,134.0,-8831
232,107.0,-7610
233,69.0,-4943
234,79.0,-4597
235,37.0,-1144
236,29.0,-923
237,20.0,-558
238,44.0,-1734
239,18.0,-514
240,71.0,-4547
241,47.0,-2135
242,32.0,-1139
243,62.0,-5334
244,45.0,-2559
245,26.0,-1517
246,36.0,-1527
247,33.0,-1723
248,49.0,-2762
249,67.0,-4159
250,75.0,-3556
251,44.0,-2345
252,70.0,-5740
253,28.0,-538
254,127.0,-9208
255,75.0,-4977
256,82.0,-4558
257,55.0,-3351
258,49.0,-2947
259,31.0,-2318
260,57.0,-3552
261,54.0,-2952
262,40.0,-2327
263,60.0,-4152
264,38.0,-3121
265,75.0,-5602
266,97.0,-7572
267,107.0,-6388
268,58.0,-2345
269,48.0,-2548
270,22.0,-717
271,36.0,-958
272,56.0,-1760
273,47.0,-3130
274,80.0,-6162
275,55.0,-3337
276,24.0,-733
277,52.0,-4144
278,70.0,-4361
279,40.0,-1332
280,50.0,-4924
281,70.0,-4148
282,55.0,-3166
283,33.0,-2135
284,43.0,-1747
285,125.0,-7415
286,62.0,-2775
287,26.0,-1531
288,35.0,-2933
289,44.0,-2331
290,134.0,-7424
291,34.0,-1937
292,50.0,-3332
293,57.0,-2571
294,56.0,-4958
295,87.0,-8756
296,59.0,-4137
297,23.0,-1713
298,123.0,-7057
299,93.0,-5180
300,183.0,-12518
301,44.0,-3155
302,67.0,-3562
303,48.0,-4723
304,35.0,-2919
305,99.0,-6394
306,76.0,-5376
307,45.0,-2346
308,75.0,-6541
309,53.0,-3932
310,189.0,-10691
311,28.0,-538
312,33.0,-1950
313,40.0,-1545
314,31.0,-1721
315,46.0,-4124
316,62.0,-4339
317,30.0,-938
318,53.0,-3548
319,42.0,-3338
320,40.0,-749
321,48.0,-3742
322,78.0,-3999
323,66.0,-3219
324,78.0,-5549
325,73.0,-3369
326,92.0,-4198
327,44.0,-966
328,59.0,-3938
329,80.0,-5380
330,67.0,-5140
331,92.0,-5563
332,35.0,-1526
333,43.0,-1932
334,49.0,-1952
335,52.0,-3760
336,63.0,-3785
337,58.0,-4562
338,43.0,-2330
339,18.0,-713
340,88.0,-6055
341,108.0,-6815
342,34.0,-1525
343,57.0,-3353
344,36.0,-1740
345,31.0,-1323
346,88.0,-6952
347,105.0,-7025
348,60.0,-4365
349,88.0,-4791
350,40.0,-2725
351,73.0,-1805
352,38.0,-1330
353,158.0,-11854
354,58.0,-3738
355,58.0,-3354
356,135.0,-10197
357,53.0,-3534
358,107.0,-9373
359,68.0,-4970
360,75.0,-4366
361,55.0,-2555
362,169.0,-10856
363,63.0,-4141
364,58.0,-3965
365,81.0,-5765
366,56.0,-4347
367,60.0,-2773
368,59.0,-4336
369,53.0,-2553
370,70.0,-3366
371,64.0,-4156
372,59.0,-3142
373,54.0,-3961
374,60.0,-1991
375,57.0,-2585
376,151.0,-9801
377,64.0,-3388
378,56.0,-3167
379,64.0,-4739
380,39.0,-4515
381,118.0,-7195
382,76.0,-5575
383,76.0,-3756
384,36.0,-1527
385,56.0,-5740
386,52.0,-2353
387,134.0,-10437
388,92.0,-8747
389,48.0,-3131
390,88.0,-6170
391,47.0,-2533
392,28.0,-922
393,85.0,-6778
394,92.0,-7553
395,54.0,-3336
396,71.0,-4362
397,40.0,-3137
398,54.0,-2355
399,42.0,-1931
400,32.0,-2546
401,141.0,-8398
402,56.0,-2343
403,37.0,-1329
404,81.0,-4599
405,63.0,-3345
406,57.0,-4945
407,81.0,-5964
408,60.0,-5147
409,34.0,-1525
410,107.0,-8975
411,27.0,-1319
412,50.0,-2550
413,88.0,-3583
414,32.0,-357
415,76.0,-5561
416,56.0,-2357
417,30.0,-1137
418,69.0,-4147
419,69.0,-4175
420,154.0,-12391
421,49.0,-3132
422,30.0,-526
423,40.0,-2526
424,113.0,-8014
425,71.0,-4547
426,66.0,-5153
427,47.0,-3130
428,58.0,-1762
429,33.0,-1140
430,18.0,-727
431,88.0,-6170
432,42.0,-2343
433,162.0,-15000
434,67.0,-4173
435,22.0,-731
436,37.0,-2125
437,49.0,-2933
438,43.0,-2529
439,73.0,-4563
440,22.0,-916
441,22.0,-532
442,41.0,-2527
443,46.0,-2930
444,44.0,-2558
445,39.0,-2141
446,58.0,-2970
447,30.0,-1137
448,56.0,-2940
449,61.0,-4537
450,67.0,-4941
451,34.0,-1539
452,39.0,-2951
453,111.0,-6406
454,136.0,-7398
455,36.0,-1342
456,57.0,-3154
457,50.0,-3332
458,45.0,-2332
459,47.0,-2931
460,92.0,-5605
461,70.0,-4944
462,33.0,-1922
463,42.0,-1760
464,36.0,-2536
465,83.0,-5027
466,21.0,-1313
467,30.0,-924
468,101.0,-6567
469,57.0,-4533
470,28.0,-737
471,67.0,-5140
472,47.0,-1936
473,101.0,-6197
474,59.0,-4350
475,43.0,-4149
476,39.0,-2326
477,61.0,-3755
478,67.0,-4756
479,48.0,-2534
480,33.0,-3130
481,73.0,-4947
482,54.0,-3535
483,50.0,-2138
484,30.0,-1123
485,16.0,-341
486,68.0,-4160
487,56.0,-3949
488,42.0,-1533
489,38.0,-1159
490,47.0,-3343
491,28.0,-1135
492,50.0,-1541
493,61.0,-4977
494,30.0,-1336
495,23.0,-1315
496,74.0,-5374
497,84.0,-4773
498,48.0,-2733
499,63.0,-4766
500,80.0,-6588
501,58.0,-3155
502,49.0,-1554
503,62.0,-2562
504,52.0,-3746
505,60.0,-2759
506,43.0,-3339
507,47.0,-2931
508,37.0,-1741
509,64.0,-3758
510,72.0,-4164
511,67.0,-4941
512,36.0,-1541
513,32.0,-1338
514,91.0,-8362
515,79.0,-5365
516,80.0,-4556
517,47.0,-2746
518,57.0,-3765
519,37.0,-2722
520,46.0,-1963
521,60.0,-3356
522,35.0,-1568
523,35.0,-1128
524,26.0,-1915
525,79.0,-6758
526,55.0,-4929
527,101.0,-6595
528,35.0,-1341
529,62.0,-3159
530,45.0,-3540
531,79.0,-4569
532,92.0,-6572
533,64.0,-3559
534,84.0,-5555
535,30.0,-1137
536,63.0,-3771
537,30.0,-924
538,42.0,-2528
539,70.0,-4560
540,119.0,-6400
541,81.0,-5154
542,64.0,-2948
543,42.0,-2329
544,50.0,-3332
545,39.0,-2752
546,62.0,-4950
547,38.0,-2126
548,35.0,-1341
549,76.0,-5959
550,16.0,-114
551,60.0,-3768
552,30.0,-725
553,62.0,-3742
554,51.0,-2750
555,39.0,-3321
556,92.0,-5790
557,60.0,-5531
558,32.0,-1949
559,52.0,-2381
560,48.0,-2349
561,38.0,-1543
562,18.0,-315
563,55.0,-3934
564,58.0,-2984
565,22.0,-1115
566,62.0,-3243
567,74.0,-5175
568,47.0,-2746
569,48.0,-3742
570,51.0,-3546
571,20.0,-317
572,39.0,-3932
573,33.0,-2121
574,75.0,-5361
575,34.0,-729
576,47.0,-2334
577,30.0,-1336
578,75.0,-4181
579,40.0,-2781
580,46.0,-2930
581,58.0,-2942
582,85.0,-7148
583,93.0,-6161
584,224.0,-12957
585,77.0,-4155
586,66.0,-3973
587,86.0,-4248
588,51.0,-3944
589,98.0,-5667
590,82.0,-4656
591,41.0,-1731
592,27.0,-1916
593,83.0,-3365
594,20.0,-345
595,28.0,-1334
596,69.0,-5397
597,61.0,-5532
598,34.0,-2349
599,76.0,-5945
600,51.0,-3375
601,66.0,-3959
602,26.0,-522
603,35.0,-2919
604,43.0,-1534
605,54.0,-3734
606,47.0,-2561
607,41.0,-2726
608,174.0,-11643
609,46.0,-3143
610,36.0,-1754
611,31.0,-2133
612,49.0,-3146
613,106.0,-7794
614,31.0,-2119
615,37.0,-2139
616,87.0,-6951
617,64.0,-3559
618,84.0,-5157
619,52.0,-3533
620,22.0,-1129
621,37.0,-3319
622,40.0,-1943
623,98.0,-7999
624,50.0,-3929
625,31.0,-1323
626,75.0,-3228
627,22.0,-717
628,41.0,-3522
629,30.0,-1336
630,58.0,-3553
631,183.0,-13045
632,43.0,-1363
633,79.0,-5365
634,48.0,-1738
635,101.0,-6965
636,37.0,-1727
637,64.0,-4938
638,95.0,-6362
639,35.0,-2919
640,50.0,-2152
641,61.0,-5532
642,71.0,-3566
643,77.0,-4752
644,33.0,-2519
645,78.0,-4781
646,34.0,-1525
647,32.0,-2120
648,46.0,-2731
649,130.0,-8799
650,104.0,-5788
651,27.0,-722
652,31.0,-2119
653,52.0,-2751
654,40.0,-2327
655,147.0,-8673
656,100.0,-6793
657,48.0,-2747
658,51.0,-2565
659,36.0,-2522
660,70.0,-3778
661,40.0,-1943
662,39.0,-2923
663,67.0,-3960
664,97.0,-7558
665,43.0,-2927
666,131.0,-7592
667,75.0,-5162
668,30.0,-1521
669,51.0,-3134
670,111.0,-7799
671,46.0,-1750
672,40.0,-1929
673,19.0,-714
674,36.0,-2721
675,66.0,-3561
676,82.0,-6150
677,50.0,-3943
678,150.0,-11420
679,71.0,-3580
680,36.0,-731
681,18.0,-315
682,50.0,-2536
683,50.0,-2550
684,34.0,-1127
685,45.0,-3341
686,64.0,-4156
687,60.0,-5772
688,30.0,-1535
689,42.0,-2926
690,34.0,-2918
691,51.0,-3148
692,107.0,-6786
693,33.0,-2718
694,100.0,-5201
695,77.0,-5946
696,101.0,-8571
697,32.0,-1764
698,63.0,-4354
699,30.0,-938
700,62.0,-4538
701,168.0,-12234
702,72.0,-3965
703,44.0,-1947
704,55.0,-3564
705,52.0,-2381
706,54.0,-3734
707,93.0,-7952
708,49.0,-2762
709,43.0,-2330
710,42.0,-1746
711,22.0,-1129
712,24.0,-1515
713,112.0,-7004
714,36.0,-2124
715,33.0,-1552
716,45.0,-3767
717,24.0,-918
718,31.0,-1522
719,24.0,-1330
720,32.0,-926
721,82.0,-5169
722,64.0,-2351
723,49.0,-4724
724,50.0,-2536
725,22.0,-518
726,140.0,-12007
727,63.0,-4340
728,56.0,-3338
729,38.0,-1728
730,76.0,-5163
731,111.0,-10372
732,87.0,-4776
733,50.0,-4142
734,36.0,-1726
735,86.0,-6367
736,74.0,-6142
737,63.0,-4752
738,49.0,-2137
739,37.0,-2324
740,67.0,-3747
741,68.0,-4586
742,52.0,-4144
743,56.0,-3338
744,66.0,-3376
745,49.0,-3729
746,28.0,-737
747,78.0,-3772
748,70.0,-4958
749,50.0,-2735
750,104.0,-7167
751,78.0,-3559
752,55.0,-3536
753,84.0,-4176
754,41.0,-1958
755,40.0,-2725
756,46.0,-3328
757,156.0,-13004
758,47.0,-2547
759,86.0,-5571
760,74.0,-3356
761,48.0,-2946
762,42.0,-2158
763,24.0,-719
764,49.0,-3942
765,43.0,-1733
766,47.0,-2362
767,18.0,-542
768,87.0,-4961
769,111.0,-8183
770,80.0,-9332
771,72.0,-5543
772,45.0,-2531
773,58.0,-2956
774,35.0,-2521
775,61.0,-3755
776,38.0,-2737
777,41.0,-2356
778,107.0,-7240
779,44.0,-2544
780,27.0,-1731
781,37.0,-2921
782,111.0,-7586
783,30.0,-1350
784,98.0,-6990
785,103.0,-5403
786,84.0,-4162
787,52.0,-2538
788,44.0,-3141
789,48.0,-2178
790,66.0,-2765
791,36.0,-2124
792,32.0,-1125
793,36.0,-1143
794,80.0,-4769
795,24.0,-918
796,137.0,-12004
797,68.0,-3577
798,104.0,-5987
799,26.0,-1318
800,91.0,-5789
801,38.0,-2339
802,92.0,-6600
803,32.0,-1537
804,80.0,-5181
805,58.0,-4164
806,52.0,-3149
807,76.0,-3187
808,66.0,-3987
809,76.0,-4594
810,68.0,-3947
811,144.0,-11201
812,45.0,-1934
813,48.0,-2363
814,86.0,-4576
815,43.0,-2941
816,76.0,-3613
817,123.0,-6816
818,47.0,-3130
819,36.0,-1527
820,99.0,-5427
821,20.0,-715
822,42.0,-2727
823,119.0,-6215
824,49.0,-2137
825,52.0,-2552
826,44.0,-5330
827,108.0,-6403
828,43.0,-2529
829,96.0,-4373
830,162.0,-10210
831,38.0,-1742
832,83.0,-5767
833,42.0,-2727
834,26.0,-1716
835,46.0,-2347
836,60.0,-5758
837,47.0,-3329
838,146.0,-9412
839,42.0,-1746
840,57.0,-4177
841,28.0,-1547
842,49.0,-3530
843,54.0,-2980
844,75.0,-5361
845,76.0,-3215
846,49.0,-3928
847,56.0,-3551
848,66.0,-3547
849,48.0,-1752
850,36.0,-2124
851,155.0,-11240
852,43.0,-3723
853,70.0,-5143
854,62.0,-3941
855,51.0,-3148
856,46.0,-2546
857,66.0,-5139
858,80.0,-5167
859,75.0,-5162
860,111.0,-6860
861,72.0,-7149
862,92.0,-5776
863,43.0,-2941
864,53.0,-4728
865,40.0,-3521
866,72.0,-3354
867,151.0,-11236
868,38.0,-3533
869,51.0,-4328
870,40.0,-2128
871,46.0,-3527
872,64.0,-3772
873,26.0,-1318
874,66.0,-3191
875,48.0,-2377
876,50.0,-2948
877,108.0,-5977
878,49.0,-3359
879,87.0,-5998
880,54.0,-4743
881,130.0,-8799
882,26.0,-1517
883,134.0,-10779
884,59.0,-3397
885,52.0,-2751
886,30.0,-1521
887,46.0,-2745
888,48.0,-2946
889,43.0,-3723
890,40.0,-3008
891,26.0,-1119
892,124.0,-8196
893,94.0,-5565
894,64.0,-4156
895,113.0,-8199
896,66.0,-4556
897,70.0,-3991
898,40.0,-2341
899,48.0,-2747
900,73.0,-4975
901,42.0,-1732
902,185.0,-10076
903,65.0,-4171
904,38.0,-2538
905,79.0,-4199
906,51.0,-3532
907,44.0,-3340
908,63.0,-4155
909,32.0,-3129
910,76.0,-4552
911,26.0,-721
912,52.0,-2964
913,32.0,-2134
914,56.0,-4731
915,47.0,-3343
916,54.0,-4331
917,62.0,-4367
918,29.0,-1520
919,31.0,-2318
920,67.0,-6533
921,62.0,-2960
922,118.0,-8005
923,72.0,-5784
924,94.0,-7782
925,89.0,-6171
926,89.0,-3996
927,34.0,-2520
928,68.0,-4572
929,88.0,-6383
930,61.0,-5134
931,21.0,-915
932,54.0,-3734
933,28.0,-922
934,88.0,-5559
935,49.0,-3530
936,36.0,-1569
937,44.0,-1961
938,30.0,-1549
939,73.0,-5359
940,120.0,-9585
941,34.0,-2136
942,77.0,-5988
943,97.0,-6249
944,91.0,-5775
945,36.0,-2721
946,32.0,-1551
947,70.0,-3764
948,58.0,-3354
949,50.0,-4526
950,63.0,-3373
951,41.0,-2726
952,32.0,-2717
953,47.0,-1950
954,109.0,-12360
955,56.0,-6138
956,114.0,-7788
957,20.0,67
958,71.0,-3992
959,69.0,-4744
960,74.0,-6142
961,95.0,-4641
962,53.0,-4344
963,58.0,-2970
964,60.0,-2759
965,79.0,-7739
966,81.0,-5580
967,69.0,-2782
968,62.0,-2974
969,55.0,-4545
970,32.0,-1324
971,66.0,-4371
972,61.0,-4565
973,108.0,-8166
974,35.0,-2720
975,115.0,-6012
976,68.0,-6150
977,58.0,-4534
978,75.0,-4778
979,55.0,-2740
980,48.0,-2534
981,63.0,-4410
982,64.0,-4341
983,22.0,-717
984,61.0,-4949
985,47.0,-2732
986,82.0,-6548
987,63.0,-4553
988,41.0,-2939
989,117.0,-7606
990,59.0,-3554
991,65.0,-3176
992,61.0,-4935
993,32.0,-2333
994,60.0,-4337
995,41.0,-2342
996,90.0,-5006
997,39.0,-4316
998,42.0,-2329
999,68.0,-2568
1000,57.0,-5528
1001,74.0,-4365
1002,31.0,-2531
1003,116.0,-7420
1004,89.0,-6768
1005,62.0,-3543
1006,50.0,-3545
1007,53.0,-4330
1008,93.0,-5763
1009,50.0,-2337
1010,74.0,-3995
1011,66.0,-4158
1012,60.0,-4208
1013,224.0,-14706
1014,98.0,-7175
1015,56.0,-3764
1016,55.0,-4758
1017,38.0,-1372
1018,60.0,-3384
1019,71.0,-6338
1020,27.0,-1717
1021,60.0,-4337
1022,129.0,-5202
1023,52.0,-3348
1024,84.0,-7147
1025,34.0,-1525
1026,76.0,-5149
1027,95.0,-7755
1028,32.0,-1324
1029,105.0,-8020
1030,42.0,-2130
1031,69.0,-4786
1032,36.0,-2337
1033,59.0,-3156
1034,45.0,-2929
1035,82.0,-4174
1036,82.0,-5951
1037,56.0,-1945
1038,53.0,-3534
1039,83.0,-5369
1040,36.0,-1129
1041,44.0,-1535
1042,49.0,-2933
1043,52.0,-3533
1044,55.0,-3735
1045,58.0,-5131
1046,42.0,-2329
1047,33.0,-1723
1048,98.0,-8582
1049,32.0,-1551
1050,16.0,-1123
1051,54.0,-4558
1052,170.0,-10246
1053,145.0,-9481
1054,28.0,-1547
1055,127.0,-9606
1056,37.0,-2125
1057,89.0,-5972
1058,69.0,-4147
1059,93.0,-6004
1060,69.0,-5184
1061,26.0,-1531
1062,75.0,-5389
1063,32.0,-1949
1064,30.0,-526
1065,87.0,-5359
1066,68.0,-4160
1067,56.0,-3565
1068,106.0,-7581
1069,67.0,-2752
1070,35.0,-1156
1071,60.0,-3555
1072,122.0,-7412
1073,82.0,-4373
1074,18.0,-514
1075,51.0,-3148
1076,69.0,-5966
1077,85.0,-6167
1078,56.0,-3153
1079,69.0,-4545
1080,115.0,-8002
1081,87.0,-4762
1082,36.0,-2351
1083,24.0,-1131
1084,69.0,-5952
1085,51.0,-4171
1086,35.0,-2151
1087,74.0,-2958
1088,42.0,-2542
1089,25.0,-2525
1090,95.0,-7797
1091,51.0,-4328
1092,28.0,-538
1093,93.0,-9003
1094,26.0,-1119
1095,33.0,-2917
1096,32.0,-1921
1097,39.0,-1984
1098,55.0,-4133
1099,41.0,-3124
1100,43.0,-1548
1101,150.0,-10809
1102,51.0,-3930
1103,95.0,-9162
1104,28.0,-1135
1105,31.0,-1550
1106,83.0,-5355
1107,74.0,-6142
1108,48.0,-2363
1109,98.0,-6962
1110,81.0,-5196
1111,23.0,-732
1112,49.0,-2535
1113,55.0,-4744
1114,43.0,-3126
1115,65.0,-4569
1116,38.0,-1330
1117,49.0,-4923
1118,29.0,-1136
1119,50.0,-3147
1120,50.0,-3133
1121,54.0,-2355
1122,49.0,-2734
1123,72.0,-3595
1124,60.0,-4536
1125,54.0,-4729
1126,42.0,-1945
1127,22.0,-1314
1128,115.0,-8428
1129,29.0,-1761
1130,60.0,-5360
1131,68.0,-4558
1132,111.0,-8197
1133,41.0,-1773
1134,44.0,-1933
1135,50.0,-2351
1136,55.0,-3749
1137,48.0,-3728
1138,36.0,-2138
1139,39.0,-1743
1140,39.0,-3122
1141,57.0,-2742
1142,52.0,-5139
1143,81.0,-4756
1144,40.0,-3720
1145,57.0,-4547
1146,93.0,-10340
1147,66.0,-3348
1148,32.0,-1537
1149,127.0,-8440
1150,85.0,-6949
1151,28.0,-1177
1152,80.0,-3603
1153,55.0,-3536
1154,34.0,-1340
1155,37.0,-1343
1156,24.0,-1316
1157,48.0,-2349
1158,20.0,-1113
1159,42.0,-3338
1160,57.0,-5542
1161,50.0,-3147
1162,72.0,-6140
1163,151.0,-12203
1164,63.0,-3743
1165,130.0,-10419
1166,66.0,-4783
1167,132.0,-7593
1168,61.0,-2987
1169,33.0,-1723
1170,119.0,-9371
1171,26.0,-2114
1172,110.0,-5794
1173,120.0,-9187
1174,60.0,-1764
1175,59.0,-3554
1176,41.0,-3124
1177,41.0,-2740
1178,40.0,-2170
1179,40.0,-1133
1180,137.0,-11620
1181,30.0,-1336
1182,33.0,-927
1183,50.0,-3133
1184,52.0,-2751
1185,69.0,-4957
1186,28.0,-1760
1187,132.0,-9824
1188,40.0,-3535
1189,73.0,-3369
1190,68.0,-4345
1191,64.0,-3147
1192,98.0,-6777
1193,52.0,-2538
1194,91.0,-7751
1195,34.0,-1155
1196,58.0,-4733
1197,24.0,-520
1198,29.0,-1562
1199,88.0,-5587
1200,62.0,-4580
1201,26.0,-920
1202,103.0,-8786
1203,33.0,-1723
1204,77.0,-5192
1205,62.0,-4751
1206,95.0,-7584
1207,76.0,-4367
1208,99.0,-6394
1209,46.0,-3527
1210,56.0,-4731
1211,66.0,-2552
1212,58.0,-3951
1213,92.0,-5193
1214,52.0,-5935
1215,63.0,-3942
1216,28.0,-2116
1217,76.0,-5774
1218,36.0,-2721
1219,62.0,-2007
1220,84.0,-4204
1221,54.0,-3151
1222,145.0,-11642
1223,113.0,-9065
1224,68.0,-6548
1225,108.0,-6445
1226,34.0,-743
1227,134.0,-8419
1228,52.0,-4926
1229,36.0,-1740
1230,70.0,-5981
1231,49.0,-2364
1232,100.0,-5599
1233,67.0,-6533
1234,94.0,-6162
1235,84.0,-6379
1236,34.0,-1937
1237,48.0,-2349
1238,56.0,-3736
1239,97.0,-7160
1240,26.0,-1716
1241,46.0,-2546
1242,96.0,-8196
1243,89.0,-5630
1244,50.0,-4327
1245,77.0,-3771
1246,90.0,-8148
1247,48.0,-1965
1248,90.0,-4978
1249,48.0,-3145
1250,73.0,-4975
1251,54.0,-4530
1252,99.0,-7574
1253,70.0,-4176
1254,67.0,-4159
1255,47.0,-3727
1256,63.0,-3771
1257,36.0,-1925
1258,42.0,-2343
1259,48.0,-2335
1260,46.0,-1963
1261,54.0,-2753
1262,47.0,-3329
1263,76.0,-4978
1264,36.0,-1925
1265,57.0,-3964
1266,54.0,-3790
1267,52.0,-3149
1268,65.0,-5351
1269,36.0,-2323
1270,67.0,-4571
1271,54.0,-2142
1272,45.0,-2730
1273,30.0,-1919
1274,107.0,-6629
1275,69.0,-6378
1276,80.0,-4242
1277,58.0,-1563
1278,22.0,-1115
1279,36.0,-1527
1280,53.0,-2937
1281,85.0,-5158
1282,60.0,-3370
1283,119.0,-7381
1284,68.0,-5752
1285,48.0,-2150
1286,63.0,-5150
1287,91.0,-6400
1288,45.0,-2744
1289,84.0,-5000
1290,34.0,-1738
1291,92.0,-5165
1292,49.0,-3331
1293,72.0,-3965
1294,44.0,-2729
1295,40.0,-2924
1296,42.0,-1959
1297,50.0,-2550
1298,31.0,-2332
1299,76.0,-7153
1300,90.0,-6755
1301,26.0,-536
1302,67.0,-3363
1303,75.0,-5546
1304,94.0,-10739
1305,28.0,-538
1306,28.0,-950
1307,26.0,-934
1308,32.0,-2518
1309,136.0,-12984
1310,47.0,-3130
1311,38.0,-1927
1312,86.0,-5955
1313,63.0,-4155
1314,46.0,-1977
1315,46.0,-1764
1316,28.0,-723
1317,45.0,-2744
1318,30.0,-1720
1319,63.0,-4951
1320,52.0,-2737
1321,213.0,-21248
1322,51.0,-2551
1323,53.0,-2752
1324,70.0,-3593
1325,32.0,-1523
1326,94.0,-4598
1327,62.0,-2349
1328,36.0,-1740
1329,50.0,-1768
1330,87.0,-4577
1331,56.0,-1746
1332,24.0,-918
1333,40.0,-3521
1334,117.0,-7208
1335,42.0,-2130
1336,72.0,-5358
1337,26.0,-920
1338,34.0,-1127
1339,48.0,-3529
1340,76.0,-4552
1341,34.0,-2534
1342,32.0,-1921
1343,39.0,-2724
1344,36.0,-1925
1345,139.0,-8836
1346,69.0,-4360
1347,61.0,-3783
1348,60.0,-3143
1349,48.0,-2136
1350,58.0,-5131
1351,95.0,-8963
1352,62.0,-4538
1353,57.0,-4348
1354,72.0,-5983
1355,49.0,-3202
1356,57.0,-2215
1357,67.0,-2951
1358,151.0,-10042
1359,78.0,-4156
1360,48.0,-1567
1361,40.0,-1360
1362,125.0,-9021
1363,45.0,-3341
1364,117.0,-8444
1365,28.0,-723
1366,55.0,-1944
1367,25.0,-1530
