,Steps until goal,Reward_until_goal
774,104.0,-6172
775,82.0,-4956
776,41.0,-1930
777,70.0,-3750
778,26.0,-2114
779,54.0,-2156
780,54.0,-2980
781,59.0,-3568
782,90.0,-6186
783,66.0,-3561
784,64.0,-5961
785,69.0,-3564
786,112.0,-7388
787,41.0,-2939
788,44.0,-2331
789,151.0,-9218
790,57.0,-3552
791,54.0,-2369
792,79.0,-6786
793,87.0,-6211
794,124.0,-6021
795,66.0,-3348
796,103.0,-5588
797,71.0,-4561
798,50.0,-2337
799,50.0,-1740
800,79.0,-5564
801,34.0,-1539
802,30.0,-1521
803,80.0,-4158
804,107.0,-5592
805,72.0,-3567
806,44.0,-2146
807,34.0,-1354
808,71.0,-3210
809,45.0,-2545
810,54.0,-3961
811,40.0,-1360
812,35.0,-2322
813,77.0,-4553
814,54.0,-2938
815,60.0,-4365
816,36.0,-958
817,40.0,-1730
818,57.0,-4348
819,72.0,-3155
820,105.0,-6812
821,61.0,-3357
822,51.0,-2537
823,88.0,-4208
824,45.0,-1934
825,81.0,-5353
826,81.0,-4016
827,64.0,-4142
828,64.0,-4341
829,24.0,-1316
830,40.0,-1004
831,24.0,-719
832,58.0,-2956
833,32.0,-2916
834,94.0,-6588
835,67.0,-3761
836,58.0,-3738
837,28.0,-779
838,71.0,-5542
839,48.0,-2136
840,39.0,-2141
841,22.0,-1115
842,58.0,-4335
843,99.0,-5172
844,42.0,-1973
845,30.0,-2118
846,66.0,-4158
847,82.0,-4174
848,40.0,-1971
849,92.0,-4383
850,40.0,-3137
851,44.0,-2160
852,38.0,-1927
853,38.0,-2936
854,61.0,-3158
855,52.0,-3334
856,62.0,-3159
857,69.0,-2213
858,39.0,-2752
859,66.0,-4769
860,68.0,-3975
861,34.0,-743
862,32.0,-1523
863,45.0,-1948
864,24.0,-1316
865,110.0,-5026
866,56.0,-4347
867,66.0,-5139
868,47.0,-3130
869,87.0,-6368
870,37.0,-2722
871,72.0,-6552
872,61.0,-5731
873,80.0,-5593
874,51.0,-3162
875,37.0,-2921
876,93.0,-6971
877,44.0,-2331
878,60.0,-3555
879,49.0,-1568
880,119.0,-7196
881,48.0,-1937
882,44.0,-1947
883,66.0,-3760
884,114.0,-12379
885,81.0,-6547
886,38.0,-2524
887,54.0,-2142
888,35.0,-1924
889,33.0,-2320
890,25.0,-1530
891,75.0,-4593
892,46.0,-1750
893,119.0,-7793
894,95.0,-6589
895,75.0,-5190
896,49.0,-2364
897,44.0,-3127
898,30.0,-938
899,59.0,-3568
900,48.0,-1780
901,33.0,-1538
902,62.0,-2974
903,40.0,-2924
904,46.0,-2930
905,36.0,-1939
906,57.0,-5130
907,52.0,-2538
908,93.0,-4810
909,81.0,-4571
910,50.0,-3559
911,44.0,-2928
912,30.0,-924
913,39.0,-2553
914,61.0,-5347
915,89.0,-5574
916,50.0,-3545
917,60.0,-2773
918,64.0,-3573
919,24.0,-2112
920,52.0,-5125
921,54.0,-2952
922,34.0,-1539
923,167.0,-9489
924,69.0,-4161
925,48.0,-2974
926,91.0,-5576
927,40.0,-1943
928,78.0,-5563
929,49.0,-2137
930,102.0,-8401
931,39.0,-2127
932,44.0,-3141
933,53.0,-3150
934,28.0,-1320
935,184.0,-9321
936,88.0,-5786
937,37.0,-3717
938,146.0,-9000
939,65.0,-4754
940,46.0,-4721
941,34.0,-1923
942,103.0,-6782
943,80.0,-5977
944,86.0,-4164
945,33.0,-1723
946,67.0,-5140
947,65.0,-4740
948,57.0,-4746
949,50.0,-3929
950,58.0,-4534
951,85.0,-4561
952,52.0,-2751
953,94.0,-5977
954,39.0,-2724
955,90.0,-4594
956,59.0,-2374
957,65.0,-4740
958,38.0,-1529
959,47.0,-2177
960,27.0,-1120
961,29.0,-1122
962,99.0,-7019
963,28.0,-1732
964,55.0,-3763
965,81.0,-5353
966,28.0,-922
967,93.0,-7966
968,22.0,-319
969,37.0,-3319
970,56.0,-2556
971,38.0,-3334
972,38.0,-2325
973,104.0,-8375
974,98.0,-6379
975,36.0,-2920
976,36.0,-2124
977,46.0,-3740
978,86.0,-6964
979,42.0,-1348
980,63.0,-3160
981,37.0,-1528
982,62.0,-3557
983,48.0,-2349
984,41.0,-2754
985,41.0,-2328
986,231.0,-14898
987,33.0,-2121
988,120.0,-8974
989,40.0,-2327
990,62.0,-5533
991,50.0,-3730
992,94.0,-5579
993,38.0,-1543
994,36.0,-1157
995,41.0,-2129
996,33.0,-1524
997,67.0,-3789
998,42.0,-1931
999,82.0,-4373
1000,77.0,-5562
1001,63.0,-2961
1002,44.0,-3141
1003,176.0,-14801
1004,34.0,-1525
1005,66.0,-6333
1006,83.0,-5624
1007,46.0,-3527
1008,31.0,-1124
1009,102.0,-7975
1010,58.0,-4747
1011,62.0,-4339
1012,44.0,-2160
1013,45.0,-3128
1014,53.0,-2738
1015,28.0,-1121
1016,39.0,-3122
1017,62.0,-5348
1018,50.0,-1953
1019,61.0,-2589
1020,40.0,-1559
1021,110.0,-6590
1022,144.0,-10632
1023,37.0,-3120
1024,16.0,-512
1025,54.0,-3535
1026,54.0,-2540
1027,20.0,-1710
1028,124.0,-7683
1029,41.0,-2527
1030,23.0,-1116
1031,105.0,-5775
1032,24.0,-719
1033,42.0,-1931
1034,67.0,-3946
1035,66.0,-4144
1036,172.0,-12238
1037,46.0,-1338
1038,47.0,-1936
1039,46.0,-1139
1040,31.0,-1337
1041,52.0,-2339
1042,66.0,-2751
1043,26.0,-323
1044,38.0,-2126
1045,38.0,-1358
1046,60.0,-6327
1047,81.0,-5409
1048,67.0,-3988
1049,36.0,-1726
1050,45.0,-2133
1051,92.0,-8548
1052,63.0,-2961
1053,57.0,-2756
1054,97.0,-6790
1055,25.0,-1118
1056,32.0,-1537
1057,57.0,-3367
1058,71.0,-3964
1059,38.0,-1344
1060,57.0,-2372
1061,52.0,-2950
1062,85.0,-7148
1063,54.0,-2156
1064,76.0,-3770
1065,35.0,-1938
1066,247.0,-15169
1067,30.0,-2317
1068,39.0,-2738
1069,26.0,-337
1070,34.0,-3316
1071,44.0,-1549
1072,77.0,-5405
1073,103.0,-8388
1074,60.0,-3426
1075,84.0,-4759
1076,151.0,-6631
1077,75.0,-3385
1078,74.0,-6341
1079,52.0,-3533
1080,31.0,-1536
1081,54.0,-3762
1082,42.0,-2130
1083,48.0,-1979
1084,53.0,-2780
1085,47.0,-2746
1086,58.0,-2558
1087,60.0,-2361
1088,20.0,-516
1089,44.0,-2729
1090,44.0,-1947
1091,64.0,-3772
1092,28.0,-552
1093,54.0,-3748
1094,83.0,-5355
1095,73.0,-6169
1096,40.0,-2938
1097,97.0,-3791
1098,52.0,-3135
1099,79.0,-3958
1100,24.0,-719
1101,43.0,-2543
1102,28.0,-922
1103,71.0,-4802
1104,37.0,-3333
1105,44.0,-2928
1106,76.0,-5561
1107,121.0,-10623
1108,82.0,-4160
1109,56.0,-4134
1110,69.0,-2967
1111,68.0,-3947
1112,32.0,-1139
1113,63.0,-4553
1114,41.0,-2740
1115,137.0,-11578
1116,84.0,-6550
1117,26.0,-323
1118,29.0,-1719
1119,80.0,-4371
1120,38.0,-761
1121,38.0,-1955
1122,40.0,-2128
1123,37.0,-2324
1124,38.0,-1927
1125,85.0,-4575
1126,67.0,-5154
1127,48.0,-3372
1128,39.0,-1530
1129,47.0,-4722
1130,26.0,-1915
1131,62.0,-3798
1132,32.0,-1722
1133,45.0,-2943
1134,26.0,-2512
1135,62.0,-3344
1136,70.0,-3949
1137,39.0,-2923
1138,121.0,-8832
1139,50.0,-3531
1140,89.0,-5005
1141,77.0,-4368
1142,37.0,-2125
1143,73.0,-5359
1144,70.0,-4745
1145,109.0,-7385
1146,49.0,-3132
1147,86.0,-5159
1148,22.0,-1513
1149,108.0,-7398
1150,39.0,-2539
1151,46.0,-3925
1152,79.0,-5166
1153,101.0,-5387
1154,25.0,-748
1155,36.0,-1527
1156,44.0,-2956
1157,61.0,-2561
1158,83.0,-5582
1159,83.0,-4842
1160,22.0,-120
1161,229.0,-18478
1162,66.0,-2196
1163,39.0,-2340
1164,83.0,-4971
1165,54.0,-3350
1166,64.0,-2550
1167,83.0,-5624
1168,68.0,-5155
1169,106.0,-7581
1170,80.0,-5750
1171,86.0,-6154
1172,85.0,-6181
1173,105.0,-6400
1174,40.0,-1531
1175,57.0,-3140
1176,81.0,-5451
1177,64.0,-2962
1178,51.0,-4129
1179,40.0,-1545
1180,56.0,-3352
1181,39.0,-1956
1182,117.0,-9383
1183,43.0,-2330
1184,51.0,-2338
1185,20.0,-317
1186,91.0,-5391
1187,58.0,-1392
1188,47.0,-4736
1189,56.0,-4333
1190,30.0,-1720
1191,35.0,-1725
1192,81.0,-4386
1193,32.0,-1324
1194,76.0,-6371
1195,44.0,-3340
1196,38.0,-2168
1197,30.0,-1322
1198,70.0,-4546
1199,36.0,-1328
1200,35.0,-1554
1201,50.0,-2763
1202,50.0,-2962
1203,89.0,-5190
1204,98.0,-7161
1205,50.0,-2763
1206,44.0,-2729
1207,73.0,-4577
1208,28.0,-1533
1209,84.0,-4759
1210,85.0,-6778
1211,63.0,-4354
1212,44.0,-1336
1213,54.0,-3165
1214,24.0,-520
1215,92.0,-6558
1216,55.0,-2754
1217,48.0,-2747
1218,45.0,-2929
1219,76.0,-4552
1220,69.0,-6364
1221,45.0,-2374
1222,68.0,-5965
1223,46.0,-2333
1224,32.0,-2717
1225,74.0,-4564
1226,59.0,-2957
1227,145.0,-10790
1228,57.0,-3353
1229,99.0,-4830
1230,39.0,-2326
1231,23.0,-1116
1232,89.0,-5176
1233,32.0,-1523
1234,47.0,-3926
1235,26.0,-1318
1236,26.0,-735
1237,147.0,-8289
1238,23.0,-718
1239,35.0,-1753
1240,55.0,-4730
1241,77.0,-5192
1242,47.0,-3357
1243,43.0,-3339
1244,104.0,-6996
1245,48.0,-4325
1246,70.0,-6337
1247,37.0,-1926
1248,25.0,-1516
1249,121.0,-9614
1250,32.0,-1764
1251,57.0,-3737
1252,77.0,-4993
1253,21.0,-1114
1254,96.0,-4600
1255,124.0,-7414
1256,40.0,-4373
1257,48.0,-1780
1258,61.0,-3584
1259,101.0,-4989
1260,99.0,-7389
1261,52.0,-3135
1262,69.0,-2953
1263,74.0,-5971
1264,49.0,-1952
1265,114.0,-8399
1266,92.0,-6174
1267,44.0,-1748
1268,24.0,-719
1269,101.0,-7391
1270,53.0,-4145
1271,42.0,-2528
1272,63.0,-4169
1273,83.0,-3393
1274,53.0,-3548
1275,38.0,-1344
1276,79.0,-6957
1277,32.0,-2120
1278,63.0,-2762
1279,33.0,-1950
1280,52.0,-3561
1281,63.0,-3345
1282,113.0,-10559
1283,63.0,-3146
1284,24.0,-1927
1285,70.0,-5000
1286,123.0,-8820
1287,41.0,-1944
1288,75.0,-5148
1289,56.0,-2542
1290,53.0,-3534
1291,63.0,-3757
1292,33.0,-1538
1293,33.0,-1325
1294,31.0,-1323
1295,68.0,-3776
1296,98.0,-8966
1297,58.0,-2743
1298,22.0,-1328
1299,22.0,-518
1300,97.0,-5851
1301,57.0,-3950
1302,88.0,-6610
1303,76.0,-4552
1304,54.0,-5738
1305,53.0,-2553
1306,44.0,-3340
1307,56.0,-3750
1308,80.0,-8550
1309,54.0,-3535
1310,54.0,-3947
1311,63.0,-4141
1312,107.0,-8193
1313,26.0,-2711
1314,42.0,-2528
1315,34.0,-729
1316,37.0,-2921
1317,84.0,-4972
1318,36.0,-1541
1319,41.0,-2342
1320,24.0,-534
1321,70.0,-6962
1322,54.0,-3137
1323,94.0,-4399
1324,67.0,-4557
1325,23.0,-1514
1326,34.0,-1923
1327,34.0,-1155
1328,132.0,-7820
1329,74.0,-5957
1330,60.0,-4351
1331,36.0,-930
1332,31.0,-2318
1333,66.0,-2964
1334,41.0,-2726
1335,98.0,-5583
1336,43.0,-3168
1337,51.0,-3347
1338,46.0,-1963
1339,53.0,-3349
1340,61.0,-4338
1341,79.0,-4213
1342,31.0,-1920
1343,26.0,-920
1344,74.0,-2972
1345,69.0,-3749
1346,21.0,-915
1347,72.0,-4349
1348,41.0,-2953
1349,61.0,-3940
1350,54.0,-3933
1351,70.0,-3209
1352,60.0,-3143
1353,50.0,-2749
1354,74.0,-6142
1355,46.0,-968
1356,41.0,-3365
1357,89.0,-4792
1358,28.0,-1334
1359,78.0,-5165
1360,53.0,-3534
1361,34.0,-331
1362,84.0,-6194
1363,38.0,-3121
