,Steps until goal,Reward_until_goal
232,46.0,-2930
233,78.0,-5549
234,86.0,-6978
235,63.0,-4141
236,26.0,-920
237,38.0,-1543
238,72.0,-4349
239,99.0,-7375
240,256.0,-19528
241,24.0,-1131
242,43.0,-2330
243,43.0,-2927
244,52.0,-2978
245,47.0,-2945
246,44.0,-4321
247,57.0,-3552
248,69.0,-4559
249,123.0,-11777
250,75.0,-4394
251,22.0,-1129
252,54.0,-2540
253,30.0,-725
254,86.0,-6552
255,60.0,-6128
256,42.0,-2940
257,66.0,-5338
258,56.0,-4148
259,63.0,-3359
260,64.0,-5336
261,111.0,-8012
262,90.0,-6357
263,158.0,-8443
264,84.0,-3820
265,62.0,-3543
266,44.0,-3127
267,54.0,-4942
268,44.0,-2928
269,100.0,-6423
270,60.0,-3370
271,54.0,-4160
272,82.0,-5368
273,52.0,-2936
274,30.0,-1123
275,42.0,-1959
276,66.0,-4371
277,34.0,-2321
278,147.0,-12185
279,50.0,-1569
280,61.0,-3556
281,46.0,-3143
282,71.0,-5158
283,28.0,-1547
284,60.0,-3583
285,44.0,-1535
286,62.0,-3358
287,64.0,-4952
288,40.0,-3123
289,39.0,-2923
290,104.0,-7764
291,47.0,-3357
292,137.0,-10014
293,75.0,-4607
294,103.0,-6000
295,44.0,-1933
296,90.0,-6371
297,44.0,-3951
298,44.0,-3141
299,30.0,-1322
300,49.0,-3530
301,121.0,-8605
302,67.0,-4173
303,49.0,-3729
304,68.0,-4785
305,151.0,-10625
306,20.0,-118
307,62.0,-3159
308,66.0,-6347
309,54.0,-4160
310,47.0,-3144
311,105.0,-6243
312,70.0,-4347
313,33.0,-2547
314,56.0,-3764
315,31.0,-1323
316,61.0,-4736
317,82.0,-5951
318,38.0,-1728
319,109.0,-7584
320,157.0,-10062
321,44.0,-2132
322,85.0,-5797
323,45.0,-2929
324,97.0,-6378
325,46.0,-2148
326,81.0,-7172
327,82.0,-5382
328,51.0,-3134
329,57.0,-3552
330,90.0,-7593
331,41.0,-1333
332,67.0,-3590
333,29.0,-1520
334,63.0,-2989
335,41.0,-2328
336,123.0,-9972
337,37.0,-1727
338,63.0,-4155
339,144.0,-11002
340,76.0,-5945
341,156.0,-11922
342,44.0,-2757
343,78.0,-3971
344,109.0,-8607
345,129.0,-9409
346,71.0,-4149
347,85.0,-5968
348,55.0,-2356
349,130.0,-7633
350,59.0,-3383
351,21.0,-1114
352,87.0,-7164
353,124.0,-6461
354,36.0,-1925
355,139.0,-10271
356,85.0,-6167
357,128.0,-12379
358,67.0,-4756
359,91.0,-5377
360,31.0,-2119
361,69.0,-4559
362,88.0,-5971
363,30.0,-2118
364,45.0,-4521
365,22.0,-120
366,26.0,-1119
367,33.0,-1524
368,90.0,-3983
369,72.0,-6538
370,104.0,-5788
371,64.0,-4540
372,84.0,-5171
373,66.0,-4343
374,60.0,-4948
375,18.0,-713
376,34.0,-1923
377,46.0,-3342
378,39.0,-2738
379,70.0,-3593
380,128.0,-6224
381,108.0,-6574
382,69.0,-3194
383,46.0,-2546
384,29.0,-1719
385,94.0,-5366
386,49.0,-1938
387,98.0,-6379
388,46.0,-3356
389,60.0,-3754
390,43.0,-2728
391,34.0,-1567
392,61.0,-4935
393,26.0,-1517
394,83.0,-5411
395,31.0,-2119
396,61.0,-4139
397,66.0,-4769
398,85.0,-4987
399,34.0,-2520
400,120.0,-7637
401,34.0,-1923
402,32.0,-1722
403,69.0,-3749
404,77.0,-4581
405,58.0,-3766
406,121.0,-8591
407,40.0,-1730
408,58.0,-2799
409,47.0,-2746
410,37.0,-2338
411,24.0,-520
412,62.0,-2747
413,91.0,-6997
414,46.0,-1949
415,49.0,-3743
416,20.0,-1525
417,71.0,-5741
418,58.0,-3141
419,136.0,-7454
420,25.0,-919
421,53.0,-4173
422,90.0,-5987
423,80.0,-3376
424,35.0,-2123
425,54.0,-2439
426,67.0,-4145
427,32.0,-528
428,97.0,-8368
429,54.0,-2411
430,53.0,-2340
431,43.0,-3126
432,46.0,-1537
433,42.0,-3125
434,53.0,-3136
435,91.0,-6756
436,30.0,-1336
437,34.0,-1525
438,23.0,-931
439,38.0,-1145
440,118.0,-8829
441,34.0,-1738
442,38.0,-1131
443,44.0,-2530
444,38.0,-2737
445,185.0,-14070
446,50.0,-2166
447,61.0,-3570
448,44.0,-2160
449,49.0,-2947
450,76.0,-4779
451,37.0,-3319
452,152.0,-11024
453,200.0,-14284
454,34.0,-1340
455,54.0,-3151
456,37.0,-2921
457,54.0,-5127
458,109.0,-7598
459,116.0,-7022
460,24.0,-1117
461,40.0,-1133
462,109.0,-5423
463,83.0,-3763
464,46.0,-2560
465,135.0,-10808
466,50.0,-1953
467,123.0,-10782
468,87.0,-4762
469,40.0,-1730
470,64.0,-3545
471,27.0,-1319
472,58.0,-2586
473,37.0,-1130
474,70.0,-3764
475,71.0,-5741
476,59.0,-4961
477,38.0,-2154
478,43.0,-2330
479,54.0,-3151
480,26.0,-934
481,47.0,-3727
482,38.0,-2126
483,25.0,-720
484,24.0,-946
485,69.0,-5156
486,22.0,-1115
487,31.0,-1721
488,96.0,-8807
489,56.0,-2954
490,31.0,-1323
491,33.0,-1922
492,64.0,-4170
493,56.0,-4958
494,58.0,-3766
495,81.0,-6959
496,74.0,-4763
497,114.0,-8399
498,71.0,-4561
499,73.0,-6553
500,118.0,-8190
501,43.0,-1946
502,33.0,-2348
503,50.0,-1796
504,44.0,-2530
505,64.0,-3744
506,44.0,-2530
507,83.0,-6947
508,43.0,-2969
509,76.0,-4381
510,26.0,-2128
511,44.0,-2530
512,59.0,-3739
513,24.0,-1714
514,95.0,-4997
515,59.0,-4734
516,73.0,-4762
517,64.0,-3161
518,45.0,-3327
519,35.0,-2137
520,69.0,-4161
521,20.0,-715
522,97.0,-6647
523,39.0,-2525
524,86.0,-6552
525,69.0,-3749
526,30.0,-725
527,46.0,-3925
528,61.0,-3144
529,40.0,-3336
530,74.0,-5943
531,70.0,-2357
532,163.0,-10211
533,48.0,-3927
534,44.0,-2345
535,53.0,-1757
536,43.0,-3126
537,70.0,-5384
538,22.0,-532
539,79.0,-6559
540,55.0,-3934
541,66.0,-3774
542,70.0,-5569
543,38.0,-2325
544,49.0,-3373
545,46.0,-1764
546,42.0,-1746
547,37.0,-2537
548,57.0,-4191
549,84.0,-4574
550,24.0,-321
551,60.0,-4948
552,70.0,-5143
553,36.0,-1726
554,33.0,-2149
555,50.0,-2735
556,27.0,-1333
557,162.0,-9683
558,50.0,-3346
559,26.0,-1744
560,120.0,-7850
561,77.0,-5747
562,30.0,-1720
563,61.0,-4935
564,90.0,-4608
565,24.0,-719
566,35.0,-2919
567,56.0,-3579
568,81.0,-6006
569,22.0,-1314
570,36.0,-1527
571,37.0,-1542
572,89.0,-7819
573,31.0,-1721
574,78.0,-4212
575,51.0,-3134
576,197.0,-15461
577,53.0,-3747
578,72.0,-5742
579,28.0,-723
580,32.0,-2333
581,96.0,-7599
582,32.0,-1722
583,76.0,-4353
584,46.0,-3143
585,62.0,-3543
586,68.0,-3989
587,53.0,-5126
588,121.0,-8591
589,31.0,-1522
590,66.0,-3973
591,103.0,-6227
592,37.0,-1542
593,93.0,-3574
594,69.0,-5397
595,97.0,-4587
596,45.0,-3725
597,118.0,-9995
598,83.0,-4388
599,40.0,-934
600,53.0,-2937
601,54.0,-2341
602,177.0,-14261
603,172.0,-11428
604,73.0,-4975
605,44.0,-1549
606,38.0,-1330
607,38.0,-1969
608,30.0,-1322
609,27.0,-1120
610,157.0,-9053
611,36.0,-1939
612,60.0,-4138
613,24.0,-1131
614,28.0,-1121
615,69.0,-4943
616,53.0,-2752
617,47.0,-2945
618,40.0,-2341
619,55.0,-2939
620,30.0,-1535
621,43.0,-3140
622,50.0,-3929
623,148.0,-9030
624,29.0,-1136
625,47.0,-2945
626,62.0,-3173
627,102.0,-8757
628,34.0,-743
629,50.0,-3332
630,36.0,-2124
631,14.0,-112
632,133.0,-8219
633,70.0,-5740
634,53.0,-3548
635,39.0,-2724
636,117.0,-9184
637,82.0,-4600
638,59.0,-4535
639,110.0,-6206
640,37.0,-2125
641,42.0,-2940
642,81.0,-3803
643,123.0,-6219
644,71.0,-4959
645,80.0,-3959
646,40.0,-2526
647,133.0,-5206
648,38.0,-2325
649,84.0,-6194
650,45.0,-2730
651,111.0,-6420
652,81.0,-6547
653,45.0,-2730
654,44.0,-4150
655,40.0,-2526
656,88.0,-6966
657,78.0,-6387
658,95.0,-5381
659,64.0,-3147
660,166.0,-12602
661,85.0,-5570
662,35.0,-1540
663,92.0,-5989
664,54.0,-3336
665,23.0,-917
666,51.0,-2949
667,36.0,-1740
668,62.0,-4552
669,30.0,-1549
670,65.0,-2551
671,55.0,-3948
672,52.0,-2339
673,92.0,-8761
674,42.0,-2769
675,24.0,-520
676,95.0,-6362
677,47.0,-2348
678,110.0,-7229
679,41.0,-2143
680,50.0,-2550
681,81.0,-4955
682,116.0,-8017
683,98.0,-5384
684,26.0,-1119
685,67.0,-4145
686,82.0,-5567
687,87.0,-6553
688,76.0,-5746
689,144.0,-12196
690,51.0,-2736
691,35.0,-2919
692,61.0,-6527
693,102.0,-5971
694,42.0,-2528
695,65.0,-2750
696,43.0,-1534
697,76.0,-4552
698,28.0,-1519
699,14.0,-311
700,61.0,-3343
701,89.0,-7166
702,73.0,-6340
703,27.0,-1717
704,76.0,-3372
705,89.0,-5417
706,54.0,-2554
707,74.0,-5957
708,32.0,-2134
709,33.0,-1723
710,24.0,-918
711,58.0,-4349
712,97.0,-6975
713,81.0,-4585
714,75.0,-4764
715,37.0,-2324
716,90.0,-6954
717,29.0,-1520
718,42.0,-2940
719,34.0,-1923
720,36.0,-1740
721,52.0,-3334
722,60.0,-4138
723,43.0,-4320
724,53.0,-4131
725,102.0,-9368
726,36.0,-2166
727,30.0,-1521
728,104.0,-8176
729,42.0,-2144
730,49.0,-4127
731,44.0,-1137
732,84.0,-2996
733,49.0,-2734
734,96.0,-5766
735,92.0,-5832
736,28.0,-922
737,42.0,-3921
738,53.0,-3562
739,55.0,-4730
740,64.0,-4142
741,67.0,-3548
742,30.0,-924
743,66.0,-2793
744,50.0,-2550
745,89.0,-6370
746,60.0,-4749
747,78.0,-4554
748,51.0,-4740
749,32.0,-1921
750,66.0,-3561
751,78.0,-3587
752,71.0,-5542
753,35.0,-1725
754,63.0,-3757
755,109.0,-9787
756,42.0,-3523
757,34.0,-1923
758,44.0,-3340
759,120.0,-7424
760,92.0,-5406
761,38.0,-2140
762,45.0,-3952
763,38.0,-2140
764,77.0,-5150
765,56.0,-3949
766,47.0,-3741
767,49.0,-2933
768,50.0,-3346
769,52.0,-4329
770,29.0,-752
771,55.0,-2143
772,33.0,-1936
773,72.0,-6140
774,176.0,-12853
775,46.0,-3143
776,32.0,-1167
777,40.0,-1545
778,54.0,-2767
779,54.0,-3933
780,20.0,-715
781,22.0,-930
782,67.0,-4372
783,88.0,-6355
784,54.0,-2952
785,28.0,-1718
786,116.0,-8401
787,84.0,-5569
788,21.0,-545
789,54.0,-3734
790,99.0,-4233
791,76.0,-4196
792,101.0,-5387
793,58.0,-2160
794,52.0,-2950
795,98.0,-10544
796,59.0,-3540
797,44.0,-1734
798,45.0,-2744
799,46.0,-2361
800,122.0,-7241
801,129.0,-9863
802,26.0,-749
803,42.0,-2926
804,56.0,-4532
805,62.0,-2988
806,73.0,-5345
807,43.0,-2927
808,20.0,-516
809,38.0,-1330
810,69.0,-5753
811,58.0,-3738
812,59.0,-3952
813,52.0,-2964
814,22.0,-731
815,38.0,-2353
816,46.0,-3925
817,93.0,-7582
818,77.0,-4396
819,63.0,-2989
820,73.0,-4549
821,126.0,-9605
822,108.0,-6232
823,40.0,-1929
824,59.0,-3540
825,49.0,-2336
826,28.0,-1121
827,72.0,-6936
828,41.0,-2370
829,59.0,-5928
830,58.0,-3951
831,34.0,-743
832,60.0,-2944
833,48.0,-2946
834,55.0,-4133
835,48.0,-3728
836,28.0,-1121
837,101.0,-4989
838,80.0,-4968
839,51.0,-3560
840,31.0,-2119
841,131.0,-9226
842,54.0,-4373
843,61.0,-5745
844,40.0,-1929
845,39.0,-2127
846,95.0,-6390
847,63.0,-4155
848,34.0,-1937
849,80.0,-3390
850,32.0,-1921
851,48.0,-2946
852,78.0,-3971
853,93.0,-4796
854,62.0,-2789
855,30.0,-1720
856,52.0,-2552
857,104.0,-6598
858,66.0,-5565
859,98.0,-6009
860,66.0,-3561
861,110.0,-8210
862,50.0,-3545
863,96.0,-5567
864,24.0,-1515
865,47.0,-3144
866,50.0,-2564
867,42.0,-3523
868,57.0,-3154
869,77.0,-6358
870,106.0,-10367
871,74.0,-4578
872,96.0,-7215
873,26.0,-948
874,38.0,-1941
875,64.0,-4554
876,80.0,-5565
877,37.0,-2139
878,52.0,-3135
879,38.0,-1927
880,62.0,-5334
881,88.0,-6582
882,75.0,-3954
883,136.0,-6658
884,73.0,-3369
885,74.0,-4166
886,26.0,-721
887,65.0,-4157
888,34.0,-1738
889,179.0,-12713
890,56.0,-3935
891,104.0,-8773
892,69.0,-4545
893,26.0,-522
894,44.0,-3326
895,78.0,-4355
896,22.0,-916
897,40.0,-2355
898,51.0,-3930
899,32.0,-1736
900,34.0,-1738
901,27.0,-1717
902,56.0,-2158
903,49.0,-3729
904,26.0,-735
905,41.0,-2129
906,25.0,-1118
907,30.0,-938
908,47.0,-3954
909,32.0,-2532
910,105.0,-5859
911,48.0,-2733
912,35.0,-1725
913,34.0,-1368
914,24.0,-1330
915,50.0,-2379
916,54.0,-2739
917,45.0,-3142
918,66.0,-2423
919,150.0,-9430
920,63.0,-4738
921,33.0,-1922
922,71.0,-3566
923,117.0,-8018
924,71.0,-5343
925,61.0,-3954
926,54.0,-3563
927,48.0,-2534
928,63.0,-4141
929,44.0,-2331
930,78.0,-3772
931,168.0,-11040
932,34.0,-2122
933,48.0,-2349
934,71.0,-5343
935,64.0,-3943
936,43.0,-2728
937,47.0,-2547
938,56.0,-5129
939,30.0,-1734
940,40.0,-2938
941,137.0,-7284
942,65.0,-4342
943,55.0,-3152
944,42.0,-3523
945,16.0,-114
946,45.0,-2161
947,110.0,-7016
948,18.0,-727
949,68.0,-5553
950,38.0,-2538
951,58.0,-3581
952,51.0,-3148
953,57.0,-4774
954,20.0,-317
955,113.0,-5797
956,68.0,-3151
957,40.0,-1730
958,46.0,-2958
959,70.0,-5157
960,88.0,-4365
961,36.0,-1541
962,35.0,-1526
963,84.0,-5967
964,89.0,-5375
965,61.0,-4139
966,145.0,-11401
967,37.0,-2125
968,30.0,-1123
969,18.0,-315
970,59.0,-4336
971,39.0,-1729
972,34.0,-2321
973,28.0,-922
974,71.0,-3950
975,49.0,-2350
976,60.0,-3541
977,57.0,-4945
978,33.0,-2519
979,101.0,-4975
980,48.0,-2548
981,54.0,-1957
982,92.0,-5364
983,72.0,-4960
984,34.0,-2122
985,83.0,-7174
986,30.0,-1123
987,46.0,-2148
988,64.0,-2819
989,27.0,-1333
990,129.0,-7831
991,24.0,-1316
992,34.0,-928
993,53.0,-2738
994,37.0,-1727
995,30.0,-1322
996,47.0,-3542
997,51.0,-3731
998,38.0,-1330
999,76.0,-5547
1000,48.0,-2974
1001,44.0,-1776
1002,32.0,-1324
1003,51.0,-3148
1004,26.0,-721
1005,108.0,-9004
1006,38.0,-1756
1007,73.0,-5387
1008,119.0,-7423
1009,124.0,-9589
1010,77.0,-6145
1011,45.0,-3341
1012,47.0,-2561
1013,40.0,-2924
1014,80.0,-5167
1015,137.0,-11009
1016,56.0,-4333
1017,45.0,-2147
1018,54.0,-3350
1019,38.0,-1941
1020,47.0,-2931
1021,38.0,-1728
1022,104.0,-9171
1023,81.0,-6945
1024,141.0,-8412
1025,70.0,-4347
1026,38.0,-2325
1027,67.0,-3349
1028,95.0,-4627
1029,54.0,-4331
1030,110.0,-7613
1031,52.0,-2367
1032,43.0,-1932
1033,40.0,-1772
1034,54.0,-3748
1035,34.0,-2918
1036,36.0,-1967
1037,48.0,-1553
1038,68.0,-5738
1039,50.0,-2138
1040,101.0,-6780
1041,122.0,-9018
1042,53.0,-4330
1043,76.0,-4580
1044,81.0,-6547
1045,114.0,-7802
1046,52.0,-2765
1047,41.0,-2541
1048,61.0,-4537
1049,78.0,-3985
1050,100.0,-7177
1051,35.0,-1725
1052,51.0,-3532
1053,41.0,-2925
1054,74.0,-4990
1055,69.0,-4943
1056,43.0,-2330
1057,144.0,-9239
1058,75.0,-4977
1059,129.0,-12167
1060,67.0,-4386
1061,76.0,-5205
1062,113.0,-6408
1063,33.0,-1538
1064,41.0,-2342
1065,24.0,-1515
1066,82.0,-6150
1067,68.0,-4956
1068,76.0,-4793
1069,34.0,-1326
1070,59.0,-4350
1071,56.0,-2343
1072,78.0,-6003
1073,44.0,-1535
1074,40.0,-1531
1075,48.0,-3728
1076,257.0,-17909
1077,54.0,-3535
1078,30.0,-1521
1079,41.0,-3934
1080,64.0,-3573
1081,22.0,-532
1082,62.0,-4538
1083,72.0,-3424
1084,34.0,-928
1085,60.0,-4351
1086,57.0,-3552
1087,22.0,-916
1088,42.0,-3338
1089,90.0,-5603
1090,54.0,-3151
1091,62.0,-3543
1092,76.0,-5746
1093,104.0,-6200
1094,68.0,-4586
1095,90.0,-6214
1096,144.0,-9438
1097,37.0,-2551
1098,94.0,-6972
1099,57.0,-3140
1100,26.0,-721
1101,65.0,-4541
1102,81.0,-5367
1103,48.0,-3131
1104,26.0,-749
1105,120.0,-9386
1106,45.0,-3156
1107,49.0,-4127
1108,37.0,-1329
1109,36.0,-1143
1110,106.0,-7396
1111,32.0,-2333
1112,36.0,-944
1113,56.0,-2755
1114,69.0,-4559
1115,65.0,-5351
1116,44.0,-2530
1117,62.0,-3557
1118,73.0,-6340
1119,49.0,-3331
1120,54.0,-2952
1121,77.0,-5377
1122,31.0,-1124
1123,52.0,-2751
1124,43.0,-3524
1125,30.0,-1535
1126,71.0,-5001
1127,66.0,-4769
1128,64.0,-3559
1129,51.0,-2338
1130,48.0,-2534
1131,76.0,-4168
1132,48.0,-3557
1133,41.0,-2143
1134,36.0,-1541
1135,42.0,-2144
1136,20.0,-146
1137,58.0,-3752
1138,84.0,-3593
1139,149.0,-10438
1140,49.0,-3530
1141,39.0,-2326
1142,52.0,-3732
1143,94.0,-8351
1144,34.0,-2520
1145,78.0,-4767
1146,55.0,-3564
1147,16.0,-711
1148,68.0,-4359
1149,76.0,-3585
1150,51.0,-2935
1151,42.0,-2329
1152,46.0,-1537
1153,59.0,-3198
1154,61.0,-4565
1155,37.0,-1727
1156,31.0,-1721
1157,51.0,-2366
1158,28.0,-2713
1159,74.0,-3370
1160,47.0,-2931
1161,55.0,-2953
1162,56.0,-4930
1163,30.0,-327
1164,122.0,-9786
1165,43.0,-2529
1166,51.0,-3333
1167,46.0,-2588
1168,90.0,-5959
1169,117.0,-8615
1170,51.0,-2935
1171,56.0,-4532
1172,91.0,-4836
1173,42.0,-1931
1174,51.0,-3148
1175,55.0,-3138
1176,32.0,-1338
1177,79.0,-4796
1178,108.0,-6218
1179,44.0,-2146
1180,85.0,-6366
1181,68.0,-3392
1182,75.0,-3371
1183,90.0,-5561
1184,112.0,-10160
1185,27.0,-1717
1186,46.0,-2361
1187,51.0,-2181
1188,58.0,-4335
1189,56.0,-3338
1190,127.0,-9194
1191,26.0,-948
1192,36.0,-1754
1193,70.0,-4745
1194,55.0,-2754
1195,58.0,-3169
1196,51.0,-2139
1197,141.0,-8496
1198,49.0,-3345
1199,62.0,-2974
1200,30.0,-938
1201,59.0,-5530
1202,44.0,-3127
1203,32.0,-1736
1204,101.0,-8571
1205,38.0,-1955
1206,35.0,-3317
1207,41.0,-2171
1208,61.0,-3413
1209,128.0,-9579
1210,52.0,-2950
1211,49.0,-4354
1212,32.0,-2319
1213,30.0,-1336
1214,78.0,-4781
1215,36.0,-2138
1216,57.0,-3538
1217,53.0,-4742
1218,93.0,-6388
1219,67.0,-4557
1220,92.0,-7354
1221,55.0,-4147
1222,40.0,-1730
1223,46.0,-3740
1224,61.0,-3144
1225,28.0,-2514
1226,90.0,-6357
1227,67.0,-3192
1228,58.0,-4335
1229,34.0,-2321
1230,129.0,-13773
1231,73.0,-5956
1232,72.0,-6154
1233,39.0,-1743
1234,40.0,-2369
1235,134.0,-6656
1236,95.0,-8153
1237,121.0,-7198
1238,55.0,-2370
1239,54.0,-3748
1240,60.0,-2972
1241,65.0,-4370
1242,85.0,-6806
1243,53.0,-3789
1244,36.0,-745
1245,88.0,-6781
1246,30.0,-924
1247,30.0,-327
1248,56.0,-3764
1249,52.0,-3362
1250,54.0,-5354
1251,56.0,-4930
1252,106.0,-8164
1253,59.0,-3952
1254,93.0,-6175
1255,35.0,-1142
1256,61.0,-3556
1257,19.0,-1510
1258,53.0,-4543
1259,63.0,-4738
1260,86.0,-3368
1261,60.0,-2361
1262,86.0,-6552
1263,72.0,-4349
1264,68.0,-3350
1265,70.0,-3408
1266,62.0,-3187
1267,121.0,-8591
1268,53.0,-3761
1269,43.0,-2941
1270,32.0,-1125
1271,58.0,-3155
1272,34.0,-1354
1273,111.0,-9206
1274,23.0,-1514
1275,84.0,-5157
1276,49.0,-2933
1277,87.0,-6766
1278,61.0,-2163
1279,56.0,-2954
1280,61.0,-4338
1281,71.0,-4348
1282,49.0,-2947
1283,26.0,-1119
1284,58.0,-2998
1285,57.0,-4149
1286,96.0,-4998
1287,72.0,-4960
1288,44.0,-2771
1289,34.0,-1141
1290,72.0,-3951
1291,49.0,-1952
1292,40.0,-2540
1293,28.0,-1320
1294,78.0,-6345
1295,47.0,-3528
1296,96.0,-4984
1297,32.0,-1324
1298,38.0,-1728
1299,37.0,-2523
1300,24.0,-2140
1301,74.0,-5161
1302,42.0,-2542
1303,30.0,-2530
1304,129.0,-9978
1305,50.0,-2763
1306,70.0,-3352
1307,28.0,-737
1308,56.0,-4134
1309,142.0,-10787
1310,84.0,-6763
1311,101.0,-7576
1312,94.0,-5380
1313,58.0,-3141
1314,26.0,-1147
1315,60.0,-4763
1316,52.0,-2140
1317,70.0,-3977
1318,56.0,-2741
1319,36.0,-1384
1320,60.0,-4152
1321,61.0,-4380
1322,142.0,-9621
1323,36.0,-731
1324,147.0,-8858
1325,16.0,-313
1326,49.0,-2762
1327,32.0,-1523
1328,54.0,-3137
1329,53.0,-2951
1330,34.0,-1340
1331,44.0,-2345
1332,40.0,-2128
1333,82.0,-7159
1334,123.0,-7839
1335,66.0,-4144
1336,91.0,-6372
1337,47.0,-2362
1338,141.0,-10814
1339,83.0,-5795
1340,44.0,-2942
1341,82.0,-5382
1342,44.0,-2558
1343,70.0,-5740
1344,54.0,-2753
1345,77.0,-5988
1346,33.0,-1126
1347,78.0,-4994
1348,124.0,-7072
1349,64.0,-3800
1350,31.0,-1721
1351,32.0,-1523
1352,28.0,-1320
1353,40.0,-2554
1354,39.0,-1729
1355,65.0,-4143
1356,16.0,-725
1357,26.0,-735
1358,48.0,-1993
1359,76.0,-4168
1360,58.0,-3169
1361,43.0,-3126
1362,78.0,-3971
1363,89.0,-6981
1364,62.0,-3955
1365,95.0,-4798
1366,61.0,-3357
