,Steps until goal,Reward_until_goal
497,92.0,-7253
498,216.0,-18165
499,38.0,-3320
500,295.0,-23062
501,66.0,-4556
502,58.0,-3169
503,83.0,-6406
504,76.0,-7607
505,92.0,-7368
506,140.0,-12147
507,162.0,-13820
508,117.0,-9966
509,28.0,-1121
510,94.0,-6630
511,62.0,-3770
512,119.0,-10251
513,77.0,-5775
514,94.0,-8962
515,105.0,-5632
516,62.0,-6214
517,58.0,-3993
518,66.0,-6958
519,84.0,-6962
520,162.0,-14473
521,132.0,-9213
522,73.0,-6197
523,49.0,-4724
524,127.0,-9777
525,160.0,-10690
526,52.0,-1798
527,139.0,-11294
528,82.0,-4813
529,264.0,-23474
530,43.0,-2983
531,89.0,-6768
532,251.0,-19366
533,80.0,-4811
534,60.0,-3227
535,54.0,-4003
536,169.0,-18987
537,90.0,-5460
538,123.0,-9445
539,59.0,-4535
540,70.0,-5810
541,140.0,-12845
542,104.0,-10222
543,94.0,-10013
544,119.0,-9853
545,58.0,-3026
546,34.0,-827
547,254.0,-24145
548,149.0,-9939
549,238.0,-16225
550,35.0,-1924
551,125.0,-9845
552,104.0,-8972
553,101.0,-7007
554,77.0,-8547
555,136.0,-10069
556,288.0,-21676
557,93.0,-8406
558,63.0,-3956
559,69.0,-5226
560,187.0,-15748
561,103.0,-5103
562,357.0,-28082
563,79.0,-6559
564,77.0,-5262
565,226.0,-19114
566,64.0,-5790
567,68.0,-5169
568,38.0,-1529
569,63.0,-4396
570,46.0,-2403
571,51.0,-3347
572,36.0,-2222
573,71.0,-6352
574,92.0,-6031
575,149.0,-13608
576,274.0,-23697
577,54.0,-3535
578,51.0,-2764
579,246.0,-19347
580,67.0,-4571
581,150.0,-10792
582,172.0,-13132
583,28.0,-1732
584,88.0,-7776
585,223.0,-20064
586,30.0,-1720
587,90.0,-7579
588,124.0,-9645
589,67.0,-5594
590,96.0,-7428
591,227.0,-22568
592,92.0,-7382
593,49.0,-3799
594,71.0,-4034
595,123.0,-10241
596,134.0,-13366
597,78.0,-6359
598,42.0,-2200
599,261.0,-22829
600,70.0,-5384
601,76.0,-6996
602,94.0,-8166
603,88.0,-6069
604,57.0,-4149
605,30.0,-1350
606,68.0,-3605
607,92.0,-8206
608,100.0,-4346
609,113.0,-7630
610,44.0,-3155
611,50.0,-1611
612,102.0,-6980
613,51.0,-3944
614,42.0,-2982
615,53.0,-4187
616,67.0,-6149
617,169.0,-14295
618,158.0,-13687
619,28.0,-1732
620,205.0,-14017
621,105.0,-8362
622,114.0,-7673
623,40.0,-3521
624,66.0,-6134
625,49.0,-3942
626,101.0,-8512
627,35.0,-1568
628,66.0,-3774
629,101.0,-9168
630,94.0,-8564
631,124.0,-10399
632,269.0,-26150
633,28.0,-1533
634,49.0,-3373
635,45.0,-3327
636,50.0,-3772
637,92.0,-8363
638,79.0,-5564
639,155.0,-9278
640,54.0,-4942
641,64.0,-7539
642,294.0,-23260
643,109.0,-8848
644,89.0,-8004
645,71.0,-3821
646,38.0,-2168
647,65.0,-7128
648,97.0,-8637
649,22.0,-546
650,137.0,-10852
651,129.0,-8114
652,150.0,-12841
653,103.0,-6894
654,262.0,-23200
655,75.0,-5005
656,108.0,-6487
657,81.0,-7598
658,277.0,-21421
659,95.0,-8394
660,134.0,-11673
661,77.0,-6798
662,87.0,-8344
663,96.0,-9561
664,82.0,-5040
665,63.0,-4183
666,120.0,-8660
667,38.0,-1330
668,82.0,-8552
669,81.0,-5765
670,50.0,-3929
671,76.0,-5575
672,63.0,-3984
673,180.0,-14561
674,112.0,-8495
675,93.0,-7369
676,115.0,-10090
677,38.0,-1358
678,76.0,-6769
679,51.0,-4398
680,46.0,-3328
681,137.0,-11819
682,65.0,-5138
683,51.0,-4342
684,219.0,-17260
685,197.0,-13911
686,94.0,-8379
687,55.0,-4758
688,32.0,-2518
689,134.0,-9072
690,101.0,-7377
691,91.0,-6784
692,164.0,-14346
693,86.0,-7376
694,112.0,-7842
695,360.0,-25812
696,55.0,-4744
697,122.0,-10198
698,169.0,-13429
699,87.0,-6438
700,48.0,-2548
701,106.0,-8007
702,51.0,-4356
703,59.0,-4961
704,129.0,-10987
705,80.0,-5565
706,229.0,-22556
707,45.0,-2559
708,66.0,-4385
709,91.0,-6201
710,80.0,-6560
711,42.0,-1533
712,55.0,-5128
713,99.0,-7787
714,83.0,-8567
715,42.0,-2399
716,111.0,-7869
717,101.0,-7475
718,101.0,-8271
719,154.0,-15006
720,61.0,-4565
721,111.0,-8480
722,87.0,-5017
723,97.0,-9391
724,78.0,-4610
725,75.0,-7763
726,227.0,-16200
727,149.0,-14205
728,135.0,-7851
729,186.0,-13743
730,48.0,-3756
731,87.0,-7632
732,90.0,-6172
733,183.0,-12916
734,282.0,-24100
735,119.0,-10038
736,60.0,-5559
737,128.0,-12592
738,70.0,-5740
739,126.0,-9064
740,213.0,-12960
741,58.0,-1947
742,75.0,-4579
743,136.0,-10268
744,48.0,-3941
745,103.0,-9411
746,140.0,-11637
747,80.0,-5380
748,51.0,-3815
749,32.0,-1935
750,48.0,-3585
751,50.0,-3730
752,84.0,-6435
753,88.0,-6966
754,68.0,-4956
755,66.0,-3589
756,137.0,-11051
757,67.0,-4941
758,73.0,-3582
759,56.0,-3551
760,54.0,-3022
761,114.0,-7900
762,69.0,-4971
763,93.0,-7980
764,37.0,-3574
765,28.0,-737
766,65.0,-7327
767,80.0,-9545
768,267.0,-20789
769,79.0,-6203
770,281.0,-21798
771,107.0,-7397
772,69.0,-6179
773,120.0,-9016
774,71.0,-5769
775,73.0,-7363
776,56.0,-3565
777,114.0,-6678
778,118.0,-10477
779,163.0,-12313
780,261.0,-23925
781,218.0,-16390
782,38.0,-2168
783,97.0,-8424
784,307.0,-23926
785,178.0,-14702
786,50.0,-2735
787,69.0,-5554
788,56.0,-5157
789,225.0,-22126
790,60.0,-3157
791,26.0,-1716
792,239.0,-19340
793,40.0,-1374
794,23.0,-1371
795,60.0,-4676
796,146.0,-13207
797,121.0,-7013
