,Scores,Loss,Episode length
146,-158.06536610025978,31280.56525993347,1000
147,-186.5972752110442,39034.05363368988,1000
148,-223.08968139948865,23803.23389148712,615
149,-258.4567285703471,23636.87385559082,635
150,-307.5563466520918,38255.13670825958,978
151,-187.96084494971643,11666.373638153076,329
152,-147.6385213928498,35323.078607559204,1000
153,-145.0284672934908,35428.50211811066,1000
154,-291.03788253762605,18848.16288137436,573
155,-157.89560510936394,30280.96926355362,1000
156,-259.99890874410676,16994.23029232025,524
157,-211.82042341879134,16389.85747528076,362
158,-191.1726594876372,9504.62759590149,303
159,-237.61724098826235,14018.530742645264,412
160,-251.47477379384836,21550.16386795044,692
161,-174.90774258198678,9209.294672966003,314
162,-302.0334975121771,19352.427713394165,559
163,-292.3672245308566,7758.0768575668335,193
164,-284.7742171451164,33120.47053146362,983
165,-294.0221668990511,29476.31280231476,864
166,-266.5960536059508,22361.10502719879,746
167,-267.1679516539257,18490.637977600098,492
168,-240.45071556943128,13083.49445438385,346
169,-255.41608060102956,17065.68040561676,623
170,-203.29646028777992,16512.381433963776,415
171,-188.16159036378667,14984.151772022247,598
172,-249.34271884465508,21072.058694839478,607
173,-194.88336326246716,18792.86005973816,492
174,-262.19274550409114,16301.638568878174,579
175,-289.4218944200842,21805.10252761841,637
176,-232.2562972035942,16804.36692047119,457
177,-271.6774060312066,14439.195687294006,586
178,-244.78534144035336,22755.28697681427,735
179,-277.64448412376015,24159.764141082764,677
180,-277.7529675524828,14854.629658699036,598
181,-289.7489927558528,19705.030554771423,596
182,-211.80288751710575,18754.423196792603,471
183,-224.54958301196862,26394.700867652893,1000
184,-228.6414625661832,23441.041856765747,702
185,-174.52481874047015,36289.321276664734,1000
186,-234.55283655230542,11055.861357212067,471
187,-353.89897135809673,32080.839114665985,945
188,-303.42644430065116,26464.407400131226,778
189,-205.87065706154735,17479.73414325714,452
190,-198.3276895079925,10989.683712005615,267
191,-275.80282814737325,29133.951825141907,847
192,-283.316852851926,17841.998032569885,638
193,-334.90110035221755,28644.96307182312,987
194,-286.2860681947991,22455.827075958252,797
195,-288.7900441689221,22721.26890182495,772
196,-266.1697819529584,13685.537810325623,732
197,-328.2826602239946,15513.442094802856,873
198,-494.115372228109,2293.6799278259277,167
199,-262.52049037748634,18328.042974472046,981
200,-172.55749912157916,18233.586324691772,1000
201,-298.7124488644886,7574.034976005554,717
202,-186.3648820220223,11459.348804473877,1000
203,-150.00288134670467,10258.892340183258,1000
204,-177.6108736834219,8072.5794978141785,1000
205,-153.0142729083315,8459.682651042938,1000
206,-192.6133588316543,8974.489408016205,1000
207,-233.0820889890806,6428.078469991684,715
208,-144.3116162786965,9010.714823961258,1000
209,-176.44747565141262,9516.255843639374,1000
210,-175.5977038282782,9595.46115398407,1000
211,-166.0572840968995,8995.999481201172,1000
212,-204.77675603178886,7917.69725894928,1000
213,-139.3584465336935,8112.176119804382,1000
214,-262.945827284506,8599.378778219223,1000
215,-146.49646572868332,10190.540868759155,1000
216,-130.3140586537916,9286.857815027237,1000
217,-148.63037233593207,9352.245238780975,1000
218,-137.46496053341625,7471.831904888153,1000
219,-119.57573471547535,8188.750783920288,1000
220,-160.42864508827626,7701.083561897278,1000
221,-158.94100799527848,7915.903561592102,1000
222,-81.37031452691312,8415.46145606041,1000
223,-167.27744506816876,8784.802537679672,1000
224,-144.152453128754,8006.982656478882,1000
225,-150.17540063252875,7809.419312953949,1000
