,Scores,Loss,Episode length
0,-385.32457044025745,981.0640640258789,87
1,-130.53934776335754,25473.029655456543,117
2,-100.34636488306718,18894.562957763672,86
3,-114.07459201889834,19254.30791091919,75
4,-88.98274007078294,12155.849975585938,59
5,-190.0030137147772,27992.340896606445,123
6,-161.45517191072173,26645.250400543213,122
7,-127.59387252296192,22906.50090789795,99
8,10.85283048323845,15686.538932800293,73
9,-92.22089141836969,16296.243667602539,64
10,-129.09492909392995,17735.52476501465,88
11,-141.6107047743776,24675.969802856445,106
12,-161.69563879138522,15810.735805511475,72
13,-79.63369281962268,15961.672760009766,72
14,-434.46717383478756,19499.413536071777,114
15,-127.32140070476318,18378.94080734253,94
16,-259.28343212212155,28477.1475982666,132
17,-151.17250963198447,14730.935731887817,96
18,-111.05421329601835,13310.124313354492,67
19,-228.1572523787617,16477.41103363037,73
20,-98.97575272423902,14480.739616394043,83
21,-348.2845111462281,21568.767818450928,117
22,-361.2298189165522,13971.599029541016,75
23,-364.37490177352936,16967.631149291992,91
24,-156.85787622793282,23964.75617980957,128
25,-58.84984401340604,13787.247825622559,84
26,-264.5774795880524,21260.452854156494,109
27,-261.4860403918732,13502.582580566406,73
28,-194.36647568020953,13626.795627593994,74
29,-397.67568520793964,17454.28853225708,94
30,-339.29080676878556,16817.903045654297,101
31,-166.4319040128594,16558.736862182617,103
32,-223.77720236735297,16523.136657714844,78
33,17.299803831376323,19398.126861572266,108
34,-152.84912507467772,14901.465118408203,64
35,-137.42461575940897,28311.38356781006,140
36,-103.44232794299877,12832.833419799805,73
37,-488.8349279387439,15106.252716064453,87
38,-358.90568189633996,21872.259506225586,93
39,-115.82222428314131,16767.21671295166,86
40,-236.9083608105647,20512.750198364258,103
41,-95.40621003318863,12758.236953735352,83
42,-110.2700315606502,23115.97833251953,112
43,-511.114116580019,16829.01410675049,101
44,-192.48587206666423,19265.994689941406,79
45,-386.1875212336621,21258.43603515625,106
46,-110.16161522477147,8781.045097351074,58
47,-209.98399105779782,21329.188285827637,131
48,-345.1849536122769,22416.070106506348,140
49,-64.61531638945728,25106.31019592285,124
50,-339.331984814904,20714.937606811523,124
51,-134.33203455633438,15016.793106079102,89
52,-140.5012377898363,21517.779930114746,105
53,-113.58218276181387,14849.27230834961,86
54,-173.79289657544018,15098.852359771729,106
55,-251.23817298102102,17099.202598571777,101
56,-130.09564559620674,12987.454257965088,86
57,-158.4247975808703,8591.559558868408,70
58,-362.2991400054326,14648.41934967041,92
59,-150.3016423997978,11630.421852111816,105
60,-112.0198260241009,12964.16584777832,70
61,-94.22179254716256,9033.050216674805,70
62,-61.01894590836135,11849.77700805664,68
63,-184.94326361731873,15373.332374572754,108
64,-103.06793149086694,8828.25186920166,81
65,-129.11786974812833,11617.378692626953,86
66,-267.4563775194823,17144.338996887207,86
67,-213.67826852823157,14248.281524658203,93
68,-221.5523892376949,15025.591651916504,105
