,Scores,Episode length
0,-104.39995395128429,103
1,-86.34273316325049,86
2,-80.58007585496999,83
3,-100.0,181
4,-219.70799545921795,96
5,-100.0,81
6,-29.901714089532334,84
7,-174.95627329016997,89
8,-58.6400741232323,87
9,-140.6583984839454,65
10,-226.56833347235627,58
11,-150.71138656414325,85
12,-131.962360813514,65
13,-113.10542605814133,62
14,-243.47815365662169,73
15,-255.22520526849982,93
16,-127.48757809053751,83
17,-111.59679316579926,62
18,-153.74161551106874,65
19,-176.35522585483824,67
20,-149.58812790355762,65
21,-154.4273075809166,65
22,-233.87575424038423,55
23,-351.66751242758664,93
24,-253.82062631905436,56
25,-229.6528346389483,71
26,-167.45714677500732,69
27,-177.9600208300356,67
28,-210.79908154195783,73
29,-219.2608306653107,71
30,-163.61281235292006,88
31,-168.92210134658427,156
32,-144.54935365660134,172
33,-231.59554530990818,176
34,-249.75320088156303,118
35,-127.7676530589413,84
36,-100.0,101
37,-195.07577453612262,110
38,-246.2456524812563,99
39,-228.16491481563432,94
40,-168.2485267395279,89
41,-222.1737362009777,75
42,-211.45993327675257,75
43,-20.119236794797033,83
44,-108.9894765485142,82
45,-100.0,101
46,-200.30537253103353,71
47,-228.53322653322053,74
48,-116.16327535728881,124
49,-100.0,121
50,-123.30643772878814,143
51,-252.23759102586567,75
52,-225.41986465008674,159
53,-165.09899066954986,107
54,-206.1089564429427,117
55,-166.47822116778985,113
56,-223.3178640541735,114
57,-311.9621313897035,119
58,-135.6391810382883,65
59,-168.39099154690865,68
60,-183.98031839671555,53
61,-137.84170843834187,65
62,-191.60200762630922,59
63,-262.6097502826576,97
64,-179.30095523981038,99
65,-105.82693417731562,82
66,-161.89937863486165,90
67,-161.4045611217168,128
68,-111.24066217165468,97
69,-215.3594021720042,114
70,-220.11566173308913,69
71,-121.70582952323768,149
72,-114.29182262281262,105
73,-187.43041941793714,71
74,-108.4438225450274,129
75,-83.12239034220013,84
76,-173.9014484366513,134
77,-103.6183342467008,86
78,-172.34865958689898,78
79,-100.0,101
80,-217.77789864618433,114
81,-100.0,61
82,-111.48888458630498,102
83,-129.90319882303785,84
84,-219.6213559821931,77
85,-184.56965804551567,159
86,-114.58130849484641,103
87,-156.4211893274792,89
88,-180.94751832405595,111
89,-150.4886820068405,85
90,-219.72762869315181,74
91,-232.05135621048188,75
92,-131.87990475378285,84
93,-226.53659081297138,75
94,-237.7470193144692,77
95,-84.39545180189147,95
96,-119.88557205787086,104
97,-187.54407246162248,112
98,-229.80404007601828,130
99,-247.0958369803968,98
100,-98.16134586798657,89
101,-113.56349784947774,102
102,-108.87822487284862,102
103,-30.43911163713902,77
104,-106.45574832202405,83
105,-60.06179168975638,93
106,-207.52156778333648,110
107,-102.60848320725165,82
108,-105.65960667263933,143
109,-100.0,61
110,-141.05388188179714,85
111,-125.18960742637127,79
112,-250.89834203929394,100
113,-188.48232344712687,94
114,-100.0,481
115,-173.38152828060345,138
116,-114.04223431486555,105
117,-121.47159521025196,86
118,-226.61918494438663,78
119,-184.84708173710865,73
120,-201.09693768507157,119
121,-232.540813649518,120
122,-79.53135878859598,97
123,-121.00036715306757,126
124,-102.07693253558506,125
125,-34.89627909853188,78
126,-178.32526292502996,107
127,-165.47223699317703,118
128,-135.93246499220362,129
129,-188.98621538871674,153
130,-183.779924511635,137
131,-110.58311717936049,118
132,-173.95588393797004,114
133,-178.32924130733005,152
134,-115.06362585870743,83
135,-196.6013131908495,78
136,-109.1408003130773,143
137,-218.57031229372242,120
138,-118.22766841849824,87
139,-118.05762656028625,143
140,-97.4172829021598,105
141,-141.85775636481787,169
142,-186.607791539147,97
143,-113.12195775643694,116
144,-125.04252867793375,105
145,-100.0,101
146,-166.97155341038774,72
147,-77.55521169890991,124
148,-253.3201641708266,174
149,-90.39658879111533,107
150,-144.2083679667605,176
151,-84.81678466479838,104
152,-138.16149541370322,80
153,-139.38068899128055,98
154,-129.1708143256421,124
155,-123.8765231080955,162
156,-118.66944828139535,186
157,-129.4803175334973,86
158,-253.8478597185861,119
159,-188.19028785052222,76
160,-109.85441966915407,102
161,-137.3857762773436,90
162,-48.07191267202556,97
163,-252.8318552317472,178
164,-159.71133887303068,108
165,-228.5547110186883,99
166,-80.48489476048168,91
167,-105.4054807226261,71
168,-154.04300653359314,131
169,-145.90876723666594,150
170,-166.82068784108273,133
171,-155.6591506164092,128
172,-254.73927103671667,98
173,-126.60536599021516,83
174,-147.81420657494738,107
175,-100.0,121
176,-256.6413977891626,117
177,-84.07499945129018,89
178,-165.5249597923501,111
179,-138.23612047073394,98
180,-124.26127703875186,86
181,-102.47445799465618,202
182,-341.40614512876454,118
183,-102.60620822949943,162
184,-99.84182217827738,122
185,-185.8894234877269,150
