,Scores,Episode length
172,-175.8456382466647,147
173,-87.59558122378714,82
174,-229.45377352898086,133
175,-244.5783210585395,137
176,-265.2196534035079,118
177,-144.5470129813497,89
178,-212.94224644246648,115
179,-156.06129441373037,358
180,-86.52087362166709,87
181,-121.42503016571371,103
182,-179.4735336829284,89
183,-104.96566214371293,265
184,-100.0,141
185,-124.2649696149568,185
186,-163.07028978292954,133
187,-145.51601686209702,88
188,-97.73289714782098,74
189,-184.6544269783942,176
190,-110.95053184438058,147
191,-109.40820843047072,187
192,-154.42882833308883,90
193,-86.4336341346413,144
194,-123.33205198975512,98
195,-108.36845600553572,83
196,-372.55549651117144,118
197,-123.21131270226707,185
198,-112.80437193648939,106
199,-169.46162900524774,100
200,-147.39857586827281,151
201,-77.17304165775693,117
202,-156.45370312373527,116
203,-173.18836123977076,89
204,-148.2891762030725,171
205,-102.57756824570464,102
206,-158.67031415731998,147
207,-177.40949203398185,98
208,-155.86949758883753,110
209,-163.205913644825,176
210,-244.44392560873303,176
211,-81.1178262899376,118
212,100.00004259939482,689
213,-100.0,161
214,-145.49407885379847,90
215,-100.0,101
216,-100.0,161
217,-280.8520961889747,118
218,-98.75704349597649,276
219,-219.18840524909336,100
220,-119.32868745087265,131
221,-121.27323726584267,99
222,-85.68403944165722,109
223,-116.4911514808907,83
224,-170.44550362659743,192
225,-100.0,101
226,-30.579685024529397,94
227,-95.27319172261355,102
228,-186.8017448003631,170
229,-122.33367187819206,169
230,-147.1645089580038,215
231,-51.75727761946284,197
232,-208.2803453415645,139
233,-102.27737788638025,104
234,-227.52213487664363,156
235,-98.69429712981392,89
236,-104.62556035494077,83
237,-187.1103533576739,213
238,-100.32332418925282,129
239,-102.97343990334387,82
240,-151.43300989471084,114
241,-59.884735576242015,147
242,-173.01341459484465,233
243,-115.25103081293216,83
244,-184.21557024603425,209
245,-142.497836204671,133
246,-100.0,301
247,-188.12501728417197,97
248,-180.32933238779225,150
249,-165.48465122383402,108
250,-222.24048845274746,77
251,-75.65462337888573,98
252,-102.81852916843226,83
253,-49.67984072341056,207
254,-168.3215891580243,131
255,-109.49482983871646,136
256,-132.55355916717224,86
257,-128.17010396981848,224
258,-202.4321898141844,314
259,-143.06395283200567,206
260,-62.11038181603301,78
261,-100.0,81
262,-164.88620335100268,112
263,-126.58287824857345,189
264,-136.77829232756972,490
265,-116.99450596970007,144
266,-166.33172889236948,218
267,-7.211222318011905,1000
268,-32.751292680566365,217
269,-107.14294521911829,232
270,-60.545415934295065,269
271,-73.63913908303036,219
272,-4.196256383528499,1000
273,-98.11275620440622,275
274,-23.228373728539008,1000
275,-97.1638776935443,215
276,-80.32064148071726,206
277,0.35284898183469315,1000
278,99.99999992934664,903
279,100.00007480900308,529
280,100.00012631158356,712
281,99.99999907855911,382
282,0.09558573396701434,1000
283,99.99999971758405,783
284,100.00051992713034,854
285,100.00448789247898,856
286,7.4648582402119485,1000
287,-94.96292064771208,712
288,99.99999573068335,844
289,100.00047120582457,677
290,99.99999299201102,824
291,-127.33773488359947,738
292,-99.40177838781823,702
293,0.03934168788466022,1000
294,100.00000316308342,826
295,-104.30394680237363,628
296,100.02705335436498,920
297,99.99999588297209,623
298,-0.288844982452656,1000
299,100.0000124584727,566
300,-75.9179230718772,428
301,-106.06019320088782,624
302,-89.6261107759516,520
303,-0.07457340744258323,1000
304,100.00440990478404,617
305,-100.0,421
306,-127.98888044778361,413
307,100.00568240377633,558
308,-100.0,601
309,100.00509134200591,876
310,-0.9506631794338984,1000
311,100.0,801
312,100.00005348748729,591
313,99.99999779032358,723
314,-0.48397799292728316,1000
315,100.00056729114797,693
316,0.6495374246631482,1000
317,-110.53067779700996,603
318,-0.3021776972851946,1000
319,-0.07152229533432153,1000
320,99.80591523447369,508
321,-102.53549902592914,267
322,100.00001788505449,927
323,99.93127551841113,263
324,100.00003281670834,568
325,-97.8164505688855,230
326,100.00156723027874,455
327,-0.4767259614579905,1000
328,100.0,461
329,99.49211402765549,956
330,-98.8431612162882,328
331,99.7962830218825,708
332,-106.39265604171298,624
333,100.00096676681474,358
334,100.00360894352325,300
335,-0.47468259005864477,1000
336,-100.0,181
337,-100.0,201
338,-31.90376595208278,75
339,-86.47490890806932,169
340,-96.1821071376828,133
341,-98.33216931795039,155
342,-60.10483225773451,118
343,-76.53110864168417,146
344,-107.90630246999027,183
345,-66.93593868418643,112
346,-106.53915031939616,162
347,-86.46742123897232,148
348,-69.38039418495299,232
349,100.00002632661179,349
350,100.02192282580492,259
351,-103.7826874180279,300
352,-79.42211647751577,178
353,100.0,361
354,100.00000838592427,464
355,100.0000002215542,342
356,100.00001349977813,267
357,-0.2695669247099528,1000
358,-119.62267235296306,236
359,-102.40056667248763,143
360,-126.13241100448896,311
361,-4.9025391690650295,1000
362,100.00001080471452,426
363,100.00387052031675,317
364,-95.21780301094984,335
365,-60.51134484712379,85
366,100.0000761022454,370
367,100.00007765225774,549
368,100.00014675815655,431
369,100.01995098793843,260
370,100.02409780394909,380
371,-126.62314626996249,313
372,-79.07393801245595,186
373,-81.28204665544769,158
374,-99.47910996806654,166
375,100.00393776433162,216
376,-75.88045499811632,154
377,-100.2319409364822,204
378,-100.0,181
379,-93.48044726256883,194
380,100.00046289101054,374
381,100.00008854296183,229
382,99.99999733877496,723
383,100.0,401
384,100.00367331099248,278
385,100.00006298287872,369
386,99.99999681924952,344
387,100.00000289616347,424
388,100.004189182409,256
389,100.0038947954077,317
390,100.00052932315589,334
391,-100.0,141
392,100.00007729722684,330
393,100.02227222887578,919
394,99.99999815791772,430
395,100.000000921453,503
396,-128.5023263909849,356
397,-38.468032730509265,175
398,-199.84067049812768,137
399,-84.25778811045484,86
400,-120.13983354920015,348
401,0.09142539268776395,1000
402,100.00049470376075,254
403,-0.6422576751316051,1000
404,99.99999745790363,264
405,99.67160613012587,490
406,-80.22728383061872,92
407,99.63393880835098,434
408,99.85860928640238,326
409,99.55676986795619,336
410,-133.92728774444922,170
411,-101.73862955196554,122
412,-111.60997057045294,87
413,-160.6586647487502,69
414,-204.44407287180343,77
415,-226.11194568348748,57
416,-211.1729511364647,70
417,-43.51339093025539,79
418,-190.90902915488994,51
419,-270.2521557835871,58
420,-253.78404210442514,75
421,-264.23084089518727,75
422,-68.29816367426174,72
423,-199.1044422779869,70
424,-291.6582688085855,58
425,-165.03181927710955,50
426,-201.31942450794207,76
427,-176.2085492423813,74
428,-115.98011567641362,63
429,-186.6678073015285,72
430,13.810171894762249,84
431,-225.25348400878792,54
432,-169.4649988444193,68
433,-203.5900296010309,52
434,-129.89983806393212,63
435,-171.92190671651542,69
436,-192.88113675122997,51
437,-267.0859715797772,57
438,-284.62204810066356,57
439,-214.59703623576553,53
440,-264.51857940985394,57
441,-100.0,61
442,-264.85651509337924,57
443,-253.0189243440161,77
444,-103.18314619234812,82
445,-82.67495056755513,69
446,-110.41821091094202,56
447,-75.7328251637013,84
448,-100.22829210585586,75
449,-57.691742475430544,57
450,-91.18504511519022,60
451,-100.0,281
452,-10.355014816783566,95
453,-121.73549767660168,249
454,-62.93379858935262,355
455,-54.085572421950765,110
456,-76.36249066637953,359
457,-98.67936083477959,227
458,-73.3895716758284,240
459,-86.62196306024121,160
460,-101.27743477508514,110
461,-92.87633238278094,257
462,100.00010833345165,830
463,100.0,361
464,100.00006745820542,629
465,100.00506198966042,538
466,99.83581797017389,305
467,-103.6918679931104,511
468,100.00010299575757,450
469,-101.91834510522419,272
470,-56.76650233062748,78
471,-77.56231671300436,249
472,100.000553146902,414
473,-0.8846157251528297,1000
474,100.0,541
475,99.99999909530698,924
476,100.00053780733157,514
477,100.00000791565773,467
478,99.55192776439868,874
479,-113.2932221181684,427
480,100.00003161688393,570
481,-152.44305597246475,537
482,-95.01663512137519,378
483,-107.69976877633145,271
484,-115.77258135894893,272
485,100.00141901796712,436
486,99.99997261618152,473
487,99.75145213480829,289
488,100.0047167333459,598
489,99.81318529198178,407
490,-96.0774532970335,123
491,-141.4595393187858,259
492,-117.08413473594945,232
493,100.00000351470877,328
494,100.00188203651662,275
495,-94.83569842104684,98
496,100.00002274661018,208
497,-99.16156910681643,78
498,100.02706903873886,240
499,100.00037896041239,338
500,-122.00724298253162,140
501,-111.70681783494491,139
502,-105.89413860559426,70
503,-91.62409173830233,86
504,100.00531863681437,278
505,100.0000002058788,243
506,-49.16006300894371,99
507,-144.90859655820856,217
508,100.01968058078454,299
509,100.00003042073284,253
510,100.00000747293286,246
511,100.00000244084441,245
512,100.00003336277719,251
513,100.00028391268958,236
514,100.00017388711294,233
515,-99.4763246297658,183
516,100.0,341
517,-27.332257546886567,109
518,100.00358606725891,276
519,100.00000066401071,242
520,100.00460010296712,297
521,99.53933489604321,276
522,99.99999973208341,244
523,100.00345024806285,337
524,100.00000015169176,328
525,-1.010243921761404,1000
526,100.00000717050405,267
527,100.0014383602479,235
528,100.00036498646142,393
529,100.0,301
530,100.00000273119842,403
531,-0.5585839758865283,1000
532,99.99999777396083,323
533,-67.76153478883536,133
534,-98.98575039040635,162
535,99.99999990920897,307
536,100.01689676580528,259
537,-57.823594623847455,129
538,100.00001202679093,468
