,Scores,Episode length
0,-165.75570932918626,88
1,-120.41517938608777,98
2,-136.19556880583224,95
3,-147.6148188190999,88
4,-176.75650427967133,92
5,-128.3441607733879,84
6,-198.51084747374148,146
7,-267.6690130265564,78
8,-70.0066867075343,82
9,-275.6179475979853,77
10,-100.0,101
11,-121.12367647525173,63
12,-260.9276710130798,77
13,-263.33646855046004,76
14,-170.17481881831998,66
15,-316.8502293893383,93
16,-305.0158937124752,97
17,-197.8383738940303,70
18,-269.069052453258,60
19,-197.99640127799435,74
20,-244.8253853215503,59
21,-54.32678822554594,75
22,-219.95683237077984,52
23,-100.0,61
24,-192.05262735250142,53
25,-194.9596513751779,88
26,-112.86020917797705,62
27,-208.07476300204928,70
28,-229.88159198515163,111
29,-289.74005222121656,76
30,-104.2296980090027,123
31,-219.8333959431725,76
32,-236.22219226486504,138
33,-201.1860494895489,76
34,-241.76935020492454,97
35,-207.5845772314234,80
36,-157.23522575463187,95
37,-268.9226017207478,139
38,-221.1610000811373,94
39,-134.21497801023236,85
40,-234.18800750060797,80
41,-220.44204181099008,95
42,-254.01047297773457,100
43,-79.68836285578894,151
44,-108.41352964969488,102
45,-121.55504789442337,103
46,-203.81198118688457,108
47,-221.52567484920115,135
48,-200.87194117373198,90
49,-214.866385045181,74
50,-148.4612900265474,106
51,-78.69483004978954,164
52,-267.2059429040006,119
53,-208.35898121297384,157
54,-193.3275862172453,89
55,-205.99923960351418,92
56,-201.4011360978234,113
57,-217.0307886560663,91
58,-185.5551457981947,71
59,-243.3997627294916,96
60,-7.21394326389661,95
61,-124.66810502289755,66
62,4.836080288728098,106
63,-230.20664042812544,97
64,-234.8362177200472,115
65,-213.03133143765132,80
66,-246.1378962186884,77
67,-122.6189719556683,86
68,-56.54944358115834,129
69,-167.9937324231857,137
70,-201.80606313658353,211
71,-132.3873544849157,243
72,-105.8154000382407,103
73,-76.8284292832706,109
74,-183.4903608133365,69
75,-116.90325414557394,71
76,-214.9373179614197,71
77,-165.07735188297184,110
78,-171.0778808624011,135
79,-207.79970544246356,73
80,-123.94144670133417,66
81,-224.5285670545683,114
82,-185.6108725191521,109
83,-145.67432550853005,106
84,-187.36206806941118,94
85,-95.79660962291022,91
86,-233.70170852649963,116
87,-113.55898137252453,102
88,-173.68316902853232,88
89,-307.5743261040657,79
90,-257.0356868829031,95
91,-190.14705618835134,71
92,-167.98329819862053,68
93,-209.5329788334542,95
94,-100.0,81
95,-114.72441631605894,103
96,-223.0542923161857,120
97,-130.83090099624036,145
98,-100.0,101
99,-105.44980739490234,82
100,-150.44875617609696,107
101,-91.78717253278023,65
102,-25.964045592491374,89
103,-216.0142629453625,116
104,-120.04582577712941,126
105,-117.39480499687497,112
106,-136.5983759936111,94
107,-174.9432989154132,90
108,-100.0,81
109,-115.66656872556085,87
110,-217.60859654723527,219
111,-109.56996571991105,82
112,-117.02371842796305,105
113,-74.04799885024889,108
114,-103.18906630293365,102
115,-113.92978516044168,112
116,-184.61765811893576,94
117,-45.14971679387516,84
118,-112.67303205770467,82
119,-134.22172614273046,107
120,-86.73967824913075,90
121,-176.4931607410166,152
122,-193.3694588465762,115
123,-120.5764325957575,73
124,-166.51596305942206,109
125,-99.35619851834788,103
126,-204.29085006614946,134
127,-169.18482577039248,77
