,Scores,Episode length
226,-100.0,181
227,-100.35298168542478,116
228,-133.29728312753306,139
229,-79.111091298712,100
230,-113.31014926494016,107
231,-110.44111653746415,84
232,-176.84632851368977,166
233,-113.12267392312548,84
234,-170.09738002795473,132
235,-132.8176284643332,152
236,-105.16381466546093,66
237,-164.84148342724276,138
238,-103.73444721714561,164
239,-56.001437455260756,79
240,-56.608751267950026,82
241,-113.1574587205366,99
242,-142.58845114562033,135
243,-132.84517048783914,186
244,-100.0,201
245,-111.2360060477019,129
246,-20.912263332840524,140
247,-103.02936747485883,143
248,-149.17145261071676,238
249,-90.20138438848173,107
250,-114.61529615738712,105
251,-112.45228100143012,85
252,-155.16774598467495,94
253,-139.37357137510327,212
254,-100.0,181
255,-45.41486401304782,280
256,-248.19577463025018,79
257,-114.24067765138504,142
258,-193.34833822541947,110
259,-77.71388203708806,134
260,-23.556480152303052,216
261,-100.0,141
262,-143.61346284452895,126
263,-110.0247084790265,84
264,-118.92875403892671,94
265,-94.5726807434876,106
266,-236.2474057690209,79
267,-114.17849785507084,183
268,-27.09754879365748,99
269,-63.724604914213515,195
270,-83.14897735655883,139
271,-60.50443813797073,176
272,-34.82828682561913,119
273,-108.13114064519903,222
274,-157.95298633497038,132
275,-106.57900633213654,103
276,-75.3283595751111,91
277,-155.11371235080816,138
278,-105.63461896091862,200
279,-149.7500901919662,157
280,-109.97729495035975,268
281,-47.861616977145474,106
282,-21.167355035159645,94
283,-222.4734600921575,131
284,-121.39031958787689,987
285,-100.0,261
286,-60.87175992233448,199
287,-193.5077313229321,195
288,-100.0,161
289,-34.513262538022005,172
290,-105.95855703123293,122
291,7.579143176921099,1000
292,1.038791580746044,1000
293,-47.62377155735233,138
294,-89.57253984152433,184
295,-91.73787243673122,191
296,-96.30467139875024,204
297,-0.33441450784727844,1000
298,-102.49553931289074,245
299,-113.55586760026733,296
300,-42.350186434121866,192
301,-71.41187617727542,177
302,-87.31405475217245,243
303,-127.31703001929803,375
304,-0.18574548549764835,1000
305,100.00175669898198,476
306,-62.99883247306724,320
307,-7.739251732915707,1000
308,100.0007140189762,836
309,100.01219410978469,998
310,-5.455084901719816,1000
311,100.00003199216104,870
312,100.00000162352892,845
313,100.00001181872823,827
314,100.00000686052121,967
315,-90.60321649069212,642
316,100.0000127979517,587
317,100.00000627725552,988
318,-173.12086172934448,518
319,-102.47298557881132,413
320,-100.04419812629999,573
321,-107.05780643645447,135
322,-0.9051824751723553,1000
323,100.00017398836366,712
324,-0.9770575378609949,1000
325,-148.25162821999857,516
326,100.00048614410684,894
327,-100.71071570639047,168
328,-100.0,221
329,100.0000092832895,691
330,100.00599153576084,698
331,100.0002272571314,512
332,100.00271644348396,578
333,100.0,701
334,99.97017719071059,910
335,-0.2541997756758748,1000
336,-86.84276033726674,529
337,-130.87516564681346,460
338,100.00000970740939,448
339,100.0000216410352,511
340,-141.00994231879224,496
341,100.02813513232493,319
342,99.99999996783808,742
343,100.00008810557935,509
344,-153.77472935850585,457
345,99.99999940765484,508
346,99.76064852734814,868
347,-0.07466512079897014,1000
348,100.0000134171554,527
349,-0.5299826569218307,1000
350,-87.67808663013535,102
351,99.99999629962036,444
352,100.0012975767572,435
353,99.50911322829916,876
354,100.0021859825971,595
355,100.00000052414784,465
356,100.00000121233364,584
357,100.0000411608091,349
358,-0.4263615153799106,1000
359,100.00007736651051,749
360,100.00000645062923,368
361,100.02163798729647,399
362,100.02351688131277,440
363,-98.54032438274915,195
364,100.00000680897321,308
365,100.0000147538952,287
366,-110.52382962450207,202
367,-50.09786103211849,89
368,-85.64510246197115,149
369,-77.93208929533293,131
370,-75.9867114355921,134
371,-100.0,121
372,-60.15359796573824,112
373,-97.9825782914527,123
374,-70.59686918602335,140
375,-69.63617912257673,149
376,-94.16403847646427,195
377,99.99999287255208,968
378,-126.0425677355248,238
379,100.00000671768728,306
380,-36.70974094448009,88
381,0.21282202597288813,1000
382,100.0169724111182,260
383,99.99999869056634,268
384,100.00007998484311,230
385,-118.57739438012693,164
386,-65.33538802126353,89
387,99.99999666543098,290
